Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
XZFOATQBCODVSR-HXTKINSTNA-N,CHEMBL10335,4314,A,5.3,chembl20,104717,9606,MMP3,2669,S(NC(C(O)=O)CC#CCN1CCOCC1)(C=2C=CC(=CC2)C3=CC=C(C=C3)SC)(=O)=O
XUDSOJRUANECGX-MPIMZMORNA-N,CHEMBL173744,4314,A,7.61,chembl20,104748,9606,MMP3,2669,N1(P(OC(C)C)(C=2C=CC(=CC2)OC)=O)C(C(O)=NO)CC=3C(C1)=CC=CC3
XXFJWMXXEYWBBT-HTGQYJEJNA-N,CHEMBL424311,4314,A,7.06,chembl20,104707,9606,MMP3,2669,S(N1[C@@H](C(O)=NO)C[C@@H](C1)NCCC)(C2=CC=C(C=C2)OC)(=O)=O
XGJAXXYDMLECBQ-QTNNGFIUNA-N,CHEMBL344828,4314,A,7.77,chembl20,458939,9606,MMP3,2669,S(N1[C@@H](C(O)=NO)C(SCCC1)(C)C)(C2=CC=C(C=C2)OCCOC)(=O)=O
XHALVRQBZGZHFE-BBOMDTFKNA-N,CHEMBL241405,4314,N,4.63,chembl20,827441,9606,MMP3,2669,C1(=CC=C(/C=C/C(O[C@H](CC2=CC=C(C(=C2)O)O)C(=O)OC)=O)C=C1O)O
VWKXFDZWHLCIIU-XVAWDGINNA-N,CHEMBL374377,4314,A,6.82,chembl20,432504,9606,MMP3,2669,N(S(=O)(C1=CC=C(C=C1)C2=CC=C(C=C2)F)=O)[C@@H](C(C)C)P(=O)(O)O
ICZVHRMXNBNXEY-PKRZOPRNNA-N,CHEMBL435820,4314,A,5,chembl20,104726,9606,MMP3,2669,N1(S(=O)(=O)CCCCCCCCCCCCCCCC)C(C(O)=NO)CC=2C(C1)=CC=CC2
PRJCFROAJDAXAD-LNNLXFCONA-N,CHEMBL256157,4314,A,8.82,chembl20,461865,9606,MMP3,2669,N1(CCC(CS(=O)(=O)C2=CC=C(C=C2)OC3=CC=CC=C3)(C(O)=NO)CC1)CC#C
PDDJIPBOFGXVEP-JBAPVGOWNA-N,10339389,4314,A,6.22185,pubchem,208192,9606,MMP3,2669,SC=1C=C2O[C@@H](C[C@@H](C(O)C)C3=CC=4OCOC4C=C3)CC2=CC1OC
RNSBNTIVSAXROP-UHFFFAOYNA-N,CHEMBL302422,4314,N,4.96,chembl20,205625,9606,MMP3,2669,N1(OC(C(=NC(=O)OCC=2C=CC=CC2)C=C3CNC=4C3=CC=CC4)O)C(=CC=C1O)O
SRBWJOFRJIEWKS-YCQLCJMPNA-N,CHEMBL268377,4314,A,8.28,chembl20,104578,9606,MMP3,2669,N1(S(C2=CC=C(C=C2)OC)(=O)=O)[C@H](CC(N(C1)C(C)C)=O)C(O)=NO
SWOIHXOGQYPPNC-IDUGYXCONA-N,CHEMBL226852,4314,N,4.11,chembl20,440139,9606,MMP3,2669,C1(=NC(=NO1)C=2C(=NC(=NC2)O)O)[C@@H](CC(O)=NO)CCCC3CCCCC3
SYYRIPAKWJBIOW-QWOVJGMINA-N,CHEMBL1801419,4314,A,7.46,chembl20,754460,9606,MMP3,2669,C1(S(C=2C=CC(OC3=CC4=C(C=C3)OCO4)=CC2)(=O)=O)(CCNCC1)C(O)=NO
UIVFNXLDHQCJRY-LQFNOIFHNA-N,CHEMBL2326363,4314,A,5.15,chembl20,940802,9606,MMP3,2669,O=S(=O)(C=1C=CC=CC1CC(=O)O)C2=CC=C(C=C2)C3=CC=C(C=C3)OCCF
UOLDAWOAHWACHY-AMYDVARFNA-N,15485453,4314,A,5.4318,pubchem,107494,9606,MMP3,2669,SC[C@H](O)C[C@@H](CC(C)C)C(=O)N[C@@H](C(C)(C)C)C(=O)NC
UOLDAWOAHWACHY-NBTNUQMWNA-N,CHEMBL16630,4314,A,6.33,chembl20,104712,9606,MMP3,2669,N(C([C@@H](C[C@H](O)CS)CC(C)C)=O)[C@H](C(=O)NC)C(C)(C)C
UNRFEBNSHUZKHJ-MCRLVSCMNA-N,CHEMBL337793,4314,A,7.7,chembl20,104726,9606,MMP3,2669,N1(S(C=2C=CC(=CC2)OC)(=O)=O)[C@H](CC3=C(C1)NC=N3)C(O)=NO
UKLIIGXGTPSYBF-IBCWCQIKNA-N,CHEMBL42067,4314,A,6.87,chembl20,104706,9606,MMP3,2669,S(N[C@H](C(O)=NO)C(C)C)(C1=CC=C(C=C1)C=2C=CC(C#N)=CC2)(=O)=O
UKLIIGXGTPSYBF-VGUCUOCSNA-N,CHEMBL43479,4314,A,8.3,chembl20,104706,9606,MMP3,2669,S(N[C@@H](C(O)=NO)C(C)C)(C1=CC=C(C=C1)C=2C=CC(C#N)=CC2)(=O)=O
SMIPFSAKTAQFJC-LQFNOIFHNA-N,CHEMBL59684,4314,A,5.79,chembl20,104714,9606,MMP3,2669,S(NC(C(O)=O)C1CC(O)CCC1)(C=2C=CC(=CC2)C=3C=CC(=CC3)OC)(=O)=O
SFESNYSPTLYJFZ-GKHPIMEONA-N,CHEMBL150655,4314,A,8.3,chembl20,104710,9606,MMP3,2669,S(N1[C@@H](C(O)=NO)C/C(/C1)=N/O)(C2=CC=C(C=C2)OC)(=O)=O
SEQZHNNPDSVBRC-IBCWCQIKNA-N,CHEMBL343082,4314,A,7.6,chembl20,458939,9606,MMP3,2669,S(N1[C@@H](C(O)=NO)C(SCCC1)(C)C)(C2=CC=C(C=C2)CCCCC)(=O)=O
SESDSMKBCYCQSU-MYQJYEEINA-N,CHEMBL147107,4314,A,8.1,chembl20,104707,9606,MMP3,2669,N1(S(C=2C=CC(=CC2)OCCC)(=O)=O)[C@H](C[C@@H](C1)N3CCCC3)C(O)=NO
SDOLDYMSRUFDDY-QWOVJGMINA-N,CHEMBL141339,4314,A,5,chembl20,104726,9606,MMP3,2669,S(N1C(C(C(=O)O)=O)CC2=C(C1)C=C(N)C=C2)(C3=CC=C(C=C3)OC)(=O)=O
SCOVLRMEIYKGOU-LJUJVWFENA-N,16108939,4314,A,5.92082,pubchem,277514,9606,MMP3,2669,OC(=NO)[C@H]1CC2(CC2)CN[C@@H]1C(=O)N3CCC(=CC3)C4=CC=CC=C4
VBPVZEMPZISXMF-MYQJYEEINA-N,CHEMBL147004,4314,A,8.15,chembl20,104707,9606,MMP3,2669,N1(S(C=2C=CC(=CC2)OCCC)(=O)=O)[C@H](C[C@@H](C1)N3CCOCC3)C(O)=NO
VAQNHYAKIUNIKM-DMRMWOHBNA-N,CHEMBL7108,4314,A,8.89,chembl20,104578,9606,MMP3,2669,N1(S(C2=CC=C(C=C2)OC)(=O)=O)[C@H](CC(N(C1)C(C)(C)C)=O)C(O)=NO
SRXJKOWUSBFUNU-QWOVJGMINA-N,CHEMBL138264,4314,A,5.7,chembl20,104726,9606,MMP3,2669,S(N1C(C(C(=O)O)=O)CC=2C(C1)=CC=CC2)(C=3SC(C4=NOC=C4)=CC3)(=O)=O
SUFSQYXUPYDFHG-YCQLCJMPNA-N,44264020,4314,A,6.74473,pubchem,107507,9606,MMP3,2669,S(=O)(=O)(N1[C@H](CC(=O)N(C1)CCOC)C(O)=NO)C2=CC=C(OC)C=C2
ZVAKMIZOMSWYGQ-YEAMKTDWNA-N,CHEMBL99148,4314,A,6.4,chembl20,458939,9606,MMP3,2669,S(N(C[C@@H]([C@H](C(N1CCCCC1)=O)CC2CCCC2)C(O)=NO)C)(=O)(=O)CC
TUXGRLPRNXNACO-QXOGVEADNA-N,44287806,4314,A,6.49485,pubchem,208188,9606,MMP3,2669,O=C(N[C@@H](CC(C)C)C1=NC=CN1)[C@H](CC(C)C)CC(O)=NO
TVKGACNFKXXAEF-BDGWVKIONA-N,CHEMBL178509,4314,A,5.35,chembl20,302480,9606,MMP3,2669,C12(C(NC(NC1=O)=O)=O)N(C(=O)CC2)C3=CC=C(OC4=CC=CC=C4)C=C3
UCAJNLLYTGJPBY-QTNNGFIUNA-N,CHEMBL1957602,4314,A,6.8,chembl20,805644,9606,MMP3,2669,O=S(C1=CC=C(C=C1)OC2=CC=C(C=C2)Cl)(=O)N3CSC[C@H]3C(O)=NO
URQNIKFTQMJDKH-ZVNAXFNBNA-N,CHEMBL1927183,4314,N,3.96,chembl20,791980,9606,MMP3,2669,C1=CC=C2OC(C(=CC2=C1)C3=CN(C(=N3)S)C=4C=C(C=CC4)C(O)=O)=O
UWHPJOBPMXNVII-MMUJGNLUNA-N,CHEMBL46818,4314,A,7.8,chembl20,104706,9606,MMP3,2669,S(N[C@H](C(O)=O)C(C)C)(C=1C=CC(C2=C(C=C(C=C2)Br)F)=CC1)(=O)=O
VFDSDRZNXLFCFF-LQFNOIFHNA-N,CHEMBL1801051,4314,A,7.26,chembl20,754460,9606,MMP3,2669,C1(S(C2=CC=C(OC3=CC(=CC=C3)C(F)(F)F)C=C2)(=O)=O)(CCOCC1)C(O)=NO
VHCRBJFCQRNNFG-AYZLTACONA-N,CHEMBL433262,4314,A,8.3,chembl20,104706,9606,MMP3,2669,C=1C=C(C2=CC=C(S(N[C@@H](C(O)=NO)C(C)C)(=O)=O)C=C2)C=CC1Br
VHCRBJFCQRNNFG-MMUJGNLUNA-N,10741133,4314,A,6.09151,pubchem,259608,9606,MMP3,2669,BrC1=CC=C(C2=CC=C(S(=O)(=O)N[C@@H](C(C)C)C(O)=NO)C=C2)C=C1
YOMXWXIANUYIMH-MPIMZMORNA-N,CHEMBL573715,4314,A,7.68,chembl20,591601,9606,MMP3,2669,C=1(CC(=NO)O)C(S(C=2C=CC(OC3=CC=C(C=C3)OC)=CC2)(=O)=O)=CC=CC1
YOZKFIDLBXLPFF-GMPWKSMINA-N,CHEMBL281371,4314,A,8.64,chembl20,104576,9606,MMP3,2669,N(C([C@@H](CC(O)=NO)CC(C)C)=O)[C@H](C(=O)NC)C1CCCCC1
RMKNDVDQYWXAON-MUSVCJDDNA-N,CHEMBL334909,4314,A,7.05,chembl20,458939,9606,MMP3,2669,S(N1[C@H](C(S(=O)(=O)CCC1)(C)C)C(O)=NO)(C2=CC=C(C=C2)Br)(=O)=O
YQXVSAQYWLGNIT-LELJVTLKNA-N,CHEMBL41100,4314,N,4.85,chembl20,104731,9606,MMP3,2669,N1(C(=NC=C1O)O)CC(N(C=O)O)COC=2C=CC(=CC2)C3=CC=C(C#N)C=C3
ZTJKUSGWPHJXES-MPIMZMORNA-N,CHEMBL151996,4314,A,6,chembl20,104735,9606,MMP3,2669,S(C(CC(O)=NO)(CCCCC=1C=CC=CC1)C)(C2=CC=C(C=C2)OC)(=O)=O
ZCDHAHOTIYZFKF-UARGTZOHNA-N,CHEMBL375418,4314,A,6.35,chembl20,461666,9606,MMP3,2669,C1CC12CN[C@@H]([C@H](C2)C(=NO)O)C(=O)N3CC=C(C3)C4=CC=CC=C4
YZFLDJBGKGWQFQ-PXPUHDKANA-N,CHEMBL309794,4314,N,4.72,chembl20,104882,9606,MMP3,2669,S(N=C(C(=O)NC)CC1=CC=C(C=C1)OC)(=C(CC(=O)O)CC(C)C)(O)O
YXXPZIJDDIJKDH-LQFNOIFHNA-N,CHEMBL138181,4314,A,5.7,chembl20,104726,9606,MMP3,2669,S(N1C(C(C(=O)O)=O)CC=2C(C1)=CC=CC2)(C=3SC(C4=NC=CC=C4)=CC3)(=O)=O
ZGSTVUAZFACDLH-GHIQRBPXNA-N,CHEMBL85030,4314,A,7.47,chembl20,104740,9606,MMP3,2669,S(N([C@@H](C(O)=NO)C(C)C)CC=1C=CC=CC1)(C=2C=CC(=CC2)OC)(=O)=O
ZGWIOFHKEXLJPC-PHMBMTPDNA-N,CHEMBL46830,4314,A,8.1,chembl20,104706,9606,MMP3,2669,S(N[C@H](C(O)=O)C(C)C)(C=1C=CC(=CC1)C=2C=CC(C=O)=CC2)(=O)=O
ZFYWVXBCKVCYOL-UDFIBAKQNA-N,CHEMBL124100,4314,A,7.55,chembl20,104886,9606,MMP3,2669,S(N1C(C(O)=NO)CN(CC1)C(=O)NCCCCCC)(C2=CC=C(C=C2)OC)(=O)=O
MACBSAQGLFHSQT-PKSOQXRJNA-N,CHEMBL40746,4314,A,7.22,chembl20,104880,9606,MMP3,2669,S(C(CC(O)=NO)C1CC(C(=O)OCC)CCC1)(C=2C=CC(=CC2)OC)(=O)=O
ZWYFAUSBUXUGKC-IMLJXUJGNA-N,44308488,4314,A,6.39147,pubchem,107351,9606,MMP3,2669,O=C(N[C@@H](C(C)(C)C)C(=O)N)[C@H](CC(C)C)[C@@H](N(O)C=O)C
ZZEIPXVXVCUKGA-PFFYKYLNNA-N,CHEMBL145175,4314,A,7.32,chembl20,104707,9606,MMP3,2669,N1(S(C=2C=CC(=CC2)OC)(=O)=O)[C@H](C[C@@H](C1)N3CCCCC3)C(O)=NO
DAMUFYPHDRVCNP-VDALIEORNA-N,CHEMBL307207,4314,A,5.51,chembl20,104874,9606,MMP3,2669,C(N[C@H](C(=O)N)CC1CCCCC1)([C@@H](CC(O)=O)CCCC=2C=CC=CC2)=O
CREFCFAJHQSGNR-PWIKPTQSNA-N,CHEMBL2326365,4314,A,5.17,chembl20,940802,9606,MMP3,2669,O=S(=O)(C=1C=CC=CC1CC(O)=O)C2=CC=C(C=C2)C=3C=CC(=CC3)NC(CF)=O
AOPZFYOXZYZEAC-LBOYIXSDNA-N,9935032,4314,A,7.11464,pubchem,604450,9606,MMP3,2669,S(=O)(=O)(C1(CCN(C2CC2)CC1)C(O)=NO)C3=CC=C(OC4=CC=C(C=C4)C(F)(F)F)C=C3
ARFFCGXUOISSHZ-ZISGPMBPNA-N,CHEMBL318023,4314,A,5,chembl20,458939,9606,MMP3,2669,S(N(C[C@@H]([C@H](C(N1CCCCC1)=O)CC2CCCC2)C(O)=NO)C3CCCC3)(=O)(=O)C
JYHCJUBSWRQINP-LNNLXFCONA-N,CHEMBL255029,4314,A,8.4,chembl20,459991,9606,MMP3,2669,N(O)=C(CS(=O)(=O)N1CCC(C2=CC=C(C(=C2)C)C3=CC(=CC=C3)OCC)=CC1)O
AMOCYMNNMVOHOG-ZEUCTRIJNA-N,44302166,4314,A,7.30103,pubchem,93451,9606,MMP3,2669,O=C(N[C@@H](C(C)(C)C)C(=O)NC)[C@H](CCCCCCCCCCCCCCO)CC(O)=NO
AIBDPCDNFOFGFS-LBOYIXSDNA-N,CHEMBL174315,4314,A,8.09,chembl20,104748,9606,MMP3,2669,N1(P(C=2C=CC(=CC2)OC)(=O)OCCC3=CC=CC=C3)C(C(O)=NO)CC=4C(C1)=CC=CC4
KQXZHGMAVQYCLA-UHFFFAOYNA-N,CHEMBL98202,4314,A,5,chembl20,104895,9606,MMP3,2669,S(CC(C=C1CCSCC1)N(C=O)O)(C=2C=CC(OCC3=C4C(C=CC=C4)=NC(=C3)C)=CC2)(=O)=O
DHXMAFQQCCOWGL-LELJVTLKNA-N,CHEMBL138656,4314,A,7.7,chembl20,104726,9606,MMP3,2669,S(N1C(C(O)=NO)CC=2C(C1)=CC=CC2)(C3=CC=C(OCC=4C=CC(=CC4)F)C=C3)(=O)=O
DINHFGURFHUNFJ-QOWLZYSJNA-N,CHEMBL356079,4314,A,7.64,chembl20,104707,9606,MMP3,2669,N1(S(C2=CC=C(C=C2)OC)(=O)=O)[C@H](C[C@@H](C1)N3CC=S(=CC3)(O)O)C(O)=NO
DEZZFUOGAFLCST-ULDHRCHENA-N,CHEMBL126388,4314,A,7.39,chembl20,104886,9606,MMP3,2669,S(N1C(C(O)=NO)CN(CC1)C(NCC=2C=CC=CC2)=S)(C3=CC=C(C=C3)OC)(=O)=O
DGYOAFGUADSYMB-VXDWWCJRNA-N,CHEMBL58361,4314,A,5.4,chembl20,90640,9606,MMP3,2669,N(C([C@@H](CC(O)=O)CCCCCCCCCCCCCC)=O)[C@H](C(=O)NC)C(C)(C)C
DGZZVIWCMGVHGV-ZRLIBOMZNA-N,11292680,4314,A,7.30103,pubchem,440423,9606,MMP3,2669,S(=O)(=O)(N(OC(C)C)[C@H](C(C)C)C(O)=NO)C1=CC=C(C=C1)C2=CC=CC=C2
DBNIJXWUCKXPAO-LBOYIXSDNA-N,CHEMBL152105,4314,A,7.21,chembl20,205630,9606,MMP3,2669,S(C=1C=CC(C=2C=C(C#N)C=CC2)=CC1)(CCOC=3C(C(=O)NO)=C4C=CC=CC4=CC3)(=O)=O
BJNHISLNENZLDD-LBOYIXSDNA-N,CHEMBL425316,4314,A,9.3,chembl20,104748,9606,MMP3,2669,N1(P(C=2C=CC(OC3=CC=C(C=C3)N)=CC2)(=O)OCC)C(C(O)=NO)CC=4C(C1)=CC=CC4
BIRYBJWIPYIAKM-JCVJRCMENA-N,9908389,4314,A,7.92082,pubchem,107363,9606,MMP3,2669,OC(N[C@@H](CC1=CC=CC=C1)C(=O)NC)=C(CC(C)C)C(=CCC)C(O)=NO
BGWGORXFGYPUAF-CDQFAEOKNA-N,CHEMBL148212,4314,A,7.52,chembl20,104707,9606,MMP3,2669,S(N1[C@@H](C(O)=NO)C[C@@H](C1)NC(=O)COC)(C=2C=CC(=CC2)OCCC)(=O)=O
CFUWHGKHHTYGSI-HNFGJLLUNA-N,CHEMBL110527,4314,A,7.8,chembl20,102123,9606,MMP3,2669,C(C(=C(C(O)=NO)CCC)CC(C)C)(N[C@H](C(=O)C)CC1=CC=CC=C1)=O
CISYKXQCUSYTKA-SPRDFDDUNA-N,CHEMBL16154,4314,A,5.39,chembl20,104711,9606,MMP3,2669,C(N[C@H](C(=O)NCCN1CCOCC1)CC2CCCCC2)(C(C(O)CS)CCCCCCC)=O
CKZHFOKQZRZCPF-ZVJOEIFQNA-N,CHEMBL434567,4314,A,5.45,chembl20,497404,9606,MMP3,2669,C1CC12C[C@@H]([C@@H](C(N3CCC(C4=CC=CC=C4)=CC3)=O)N(C2)C(OC)=O)C(=NO)O
ACXYSVKNGLLDLY-HXTKINSTNA-N,CHEMBL105279,4314,A,8.24,chembl20,104709,9606,MMP3,2669,S(N(C(C(O)=NO)CCSCC1=CC(OC)=CC=C1)CC(C)C)(C=2C=CC(=CC2)OC)(=O)=O
ABXUEPSHNXWTBZ-ZBVUPWFFNA-N,CHEMBL575881,4314,N,4.27,chembl20,591601,9606,MMP3,2669,C(O)([C@H](N(OC(C)C)S(C=1C=CC(=CC1)C2=CC=CC=C2)(=O)=O)C(C)C)=O
BTCYLUBBXQARQV-HCQLOINANA-N,CHEMBL2380401,4314,A,6.46,chembl20,959636,9606,MMP3,2669,O=S(=O)(N([C@H]1CN(C[C@@H]1S)C(N)=O)C)C2=CC=C(C=C2)OC3=CC=CC=C3
BKIYUSXBJJEODV-FAOFLNFBNA-N,CHEMBL150077,4314,A,8.3,chembl20,104710,9606,MMP3,2669,S(N1[C@@H](C(O)=NO)C/C(/C1)=N/O)(C2=CC=C(C=C2)OCCCC)(=O)=O
BCWUIVYEXBBRHO-MPIMZMORNA-N,154136,4314,A,7.48149,pubchem,107506,9606,MMP3,2669,S(=O)(=O)(N1C(N(S(=O)(=O)C2=CC=C(OC)C=C2)CCC1)C(O)=NO)C3=CC=C(OC)C=C3
AZLPLQRRFWWDQE-LELJVTLKNA-N,CHEMBL82759,4314,A,7.19,chembl20,104740,9606,MMP3,2669,S(N(C(C(O)=NO)CC=1C=CC(=CC1)O)CC=2C=CC=CC2)(C=3C=CC(=CC3)OC)(=O)=O
BDONYXHHXNTUSW-LNNLXFCONA-N,CHEMBL1801421,4314,A,7.7,chembl20,754460,9606,MMP3,2669,C1(S(=O)(=O)C2=CC=C(C=C2)OC3=CC4=C(C=C3)OCO4)(CCN(CC1)CCOC)C(O)=NO
BAAHKTZFKMCWLC-MPIMZMORNA-N,CHEMBL343547,4314,A,5,chembl20,104726,9606,MMP3,2669,S(N1C(C(O)=NO)CC=2C(C1)=CC=CC2)(C3=CC(S(=O)(=O)C4=CC=CC=C4)=CS3)(=O)=O
CADNLTAFOMUWRR-CSVALHDMNA-N,CHEMBL252081,4314,A,5.3,chembl20,461666,9606,MMP3,2669,C1CC12CN[C@@H]([C@H](C2)C(=NO)O)C(N3CC=C(CC3)C4=CC=CC(=C4)C(C)C)=O
BYJSIHNQXBCYBX-LELJVTLKNA-N,CHEMBL142134,4314,A,7.7,chembl20,104726,9606,MMP3,2669,S(N1C(C(O)=NO)CC2=C(C1)C=C(N)C=C2)(C3=CC=C(C=C3)C4=CC=C(C=C4)F)(=O)=O
AWDSUFIHUSMPAR-HIVOMVAKNA-N,CHEMBL10296,4314,N,4.76,chembl20,104717,9606,MMP3,2669,S(NC(C(=O)O)CC#CCN1CCOCC1)(C2=CC=C(NC(C3=CC=C(C=C3)Br)=O)C=C2)(=O)=O
FKBDRAKAEJZJEQ-ACIRGTOINA-N,CHEMBL291758,4314,A,7.7,chembl20,104726,9606,MMP3,2669,N1(S(C=2C=CC(=CC2)OC)(=O)=O)[C@H](CC3=C(C1)NC=4C=CC=CC34)C(O)=NO
FNUQESAUEFWUCJ-LBOYIXSDNA-N,CHEMBL138400,4314,A,7.7,chembl20,104726,9606,MMP3,2669,S(N1C(C(O)=NO)CC=2C(C1)=CC=CC2)(C=3C=CC(C4=CC=C(C=C4)N(C)C)=CC3)(=O)=O
FNURWSLLBXZLRC-LELJVTLKNA-N,CHEMBL311004,4314,A,7.39,chembl20,104708,9606,MMP3,2669,S(NC(C(O)=O)C1CCN(CC1)C(=O)OCCOC)(C=2C=CC(=CC2)C3=CC=C(C=C3)SC)(=O)=O
FOCKEUBBGLJYBX-MTGYZLBINA-N,CHEMBL32839,4314,A,6.77,chembl20,104581,9606,MMP3,2669,C([C@@H](C(C(O)=NO)(C)C)CC(C)C)(N[C@H](C(=O)NC)CC=1C=CC=CC1)=O
FITSVZFOIGFQQI-HXTKINSTNA-N,CHEMBL170429,4314,A,8.28,chembl20,104748,9606,MMP3,2669,N1(P(C=2C=CC(=CC2)OC)(=O)OCCCCCC)C(C(O)=NO)CC=3C(C1)=CC=CC3
FFXPIMSNULYFOV-HXTKINSTNA-N,CHEMBL542088,4314,A,7,chembl20,104899,9606,MMP3,2669,S(CC(C(=O)NO)CCCC1=CC=CC=C1)(C2=CC=C(C(=O)C=3C=CN=CC3)C=C2)(=O)=O
HAIGFFSNUYJTQK-BYIKOUMUNA-N,CHEMBL358061,4314,A,8.05,chembl20,104707,9606,MMP3,2669,N1(S(C=2C=CC(=CC2)OCCC)(=O)=O)[C@H](C[C@@H](C1)N3CCCCC3)C(O)=NO
HCELOWJRPJWTPO-FWWHAVCYNA-N,CHEMBL87046,4314,A,6.37,chembl20,458939,9606,MMP3,2669,C(N[C@H](C(=O)NC)CC1=CC=CC=C1)([C@@H](CC(O)=NO)CCCCCO)=O
GXZSIAVJNPWNMR-LNNLXFCONA-N,CHEMBL1801056,4314,A,9.7,chembl20,754460,9606,MMP3,2669,C1(S(C2=CC=C(OC3=CC=C(C=C3)OC)C=C2)(=O)=O)(CCN(CC1)CC#C)C(O)=NO
DZWVTHAIOWIVNT-AWMXZACZNA-N,10478612,4314,A,8.1707,pubchem,107526,9606,MMP3,2669,P(OCC(F)(F)F)(=O)(N1[C@H](CC=2C(C1)=CC=CC2)C(O)=NO)C3=CC=C(OC)C=C3
DYVJPNSKJGHBKT-ZVNAXFNBNA-N,CHEMBL125755,4314,A,7.57,chembl20,104886,9606,MMP3,2669,S(N1C(C(O)=NO)CN(CC1)C(=O)NCCC=2C=CC=CC2)(C3=CC=C(C=C3)OC)(=O)=O
CTGVDIGFCHCCJU-LELJVTLKNA-N,CHEMBL35476,4314,A,5.92,chembl20,104899,9606,MMP3,2669,S(CC(C(O)=O)CCCC1=CC=CC=C1)(C2=CC=C(C(=O)C3=CC=CC=C3)C=C2)(=O)=O
DZNYFRRIQYVSOC-IDDNGXIXNA-N,44305988,4314,A,8.21467,pubchem,104742,9606,MMP3,2669,OC1N[C@@H](CC2=CC=C(OCCCCCC(=C1CC(C)C)C(O)=NO)C=C2)C(=O)NC
GFUITADOEPNRML-JOVIRXEINA-N,CHEMBL307192,4314,A,6.28,chembl20,205639,9606,MMP3,2669,N1(C(N(C)C(C1=O)(C)C)=O)C[C@H]([C@H](C(N2CCCCC2)=O)CC3CCCC3)C(O)=NO
GFUITADOEPNRML-NSHVTFDJNA-N,9824350,4314,A,7.25181,pubchem,264664,9606,MMP3,2669,O=C(N1CCCCC1)[C@H](CC2CCCC2)[C@H](CN3C(=O)C(N(C3=O)C)(C)C)C(O)=NO
GDWAEOPDOGIQAU-HXRAMOMDNA-N,CHEMBL58997,4314,A,5.7,chembl20,90640,9606,MMP3,2669,N(C([C@@H](CC(O)=O)CCCCCCCCCCCCC)=O)[C@H](C(=O)NC)C(C)(C)C
GETQXLAMYOMSJS-LQKAKCGLNA-N,44263926,4314,A,8.48149,pubchem,107507,9606,MMP3,2669,S(=O)(=O)(N1[C@H](CC(=O)N(CC1)CC2=CC=CC=C2)C(O)=NO)C3=CC=C(OC)C=C3
FRFSAUPOCJTACG-LQFNOIFHNA-N,CHEMBL550628,4314,A,5.37,chembl20,571083,9606,MMP3,2669,C=1(SC(=CC1)C#CC2=CC=C(C=C2)CCCC)S(=O)(N(OC(C)C)CC(=NO)O)=O
GNFNTCOTRJPFIZ-NHGMARJTNA-N,CHEMBL148178,4314,A,7.66,chembl20,104707,9606,MMP3,2669,S(N1[C@@H](C(O)=NO)CC(C1)=NS(O)(=O)C)(C=2C=CC(OC3=CC=NC=C3)=CC2)(=O)=O
GJLVFYXHGPXLCC-SVBMYRGCNA-N,CHEMBL433426,4314,A,7,chembl20,104576,9606,MMP3,2669,N(C([C@@H](CC(O)=NO)CCCCCCCCC)=O)[C@H](C(=O)NC)C1=CC=CC=C1
GKLAUAGSCYZMQP-LFQJLRAENA-N,CHEMBL76297,4314,A,7.88,chembl20,104903,9606,MMP3,2669,C(N[C@H](C(=O)NC)C(C)(C)C)([C@@H]([C@@H](C(=O)NO)CO)C1=CC=CC=C1)=O
DOPMWRNTUXERFL-HLBDRULTNA-N,CHEMBL30034,4314,A,5.39,chembl20,104888,9606,MMP3,2669,N1(C([C@H](C=S)NC([C@@H]1CC2=CC=CC=C2)=O)O)CC=3C=CC(=CC3)OC
DPDQSBRVGYFIHD-LNNLXFCONA-N,CHEMBL10266,4314,A,5.63,chembl20,104717,9606,MMP3,2669,S(NC(C(O)=O)CC#CCOCOCCOC)(C=1C=CC(=CC1)C2=CC=C(C=C2)OC)(=O)=O
PUHDBKGWNNZTBP-SREBMQDQNA-N,CHEMBL234350,4314,A,7.37,chembl20,440762,9606,MMP3,2669,C1C(CS(C=2C=CC(=CC2)OC3=CC=CC=C3)(=O)=O)(CCN(C1)CCC4=CC=CC=C4)C(O)=NO
DMYSRZBLJSUUJP-LELJVTLKNA-N,CHEMBL442445,4314,A,8.7,chembl20,459991,9606,MMP3,2669,N(O)=C(C(S(N1CCC(C2=CC=C(C(=C2)C)C3=CC=CC(=C3)OCC)CC1)(=O)=O)(C)C)O
DNGGPLKVDUPXFN-LQFNOIFHNA-N,CHEMBL332134,4314,A,7.74,chembl20,104886,9606,MMP3,2669,S(N1C(C(O)=NO)CN(CC1)C(OCC=2C=CC=CC2)=O)(C3=CC=C(C=C3)OC)(=O)=O
DOIKBNWTWCOTKR-ULDHRCHENA-N,CHEMBL127093,4314,A,7.77,chembl20,104886,9606,MMP3,2669,S(N1C(C(O)=NO)CN(CC1)C(NCC=2C=CC=CC2)=O)(C3=CC=C(C=C3)OC)(=O)=O
DDHOTWKNHXEMKO-SPEPDGBUNA-N,9823182,4314,A,6.03152,pubchem,208194,9606,MMP3,2669,O(CC1(C2=CC=C(OC3=CC=CC=C3)C=C2)C(=O)NC(=O)NC1=O)CC4=CC=CC=C4
