Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
MYZHQACPXTZCJY-PKSOQXRJNA-N,CHEMBL575896,4317,A,6.21,chembl20,591600,9606,MMP8,2671,C=1(C=CC=CC1S(C=2C=CC(=CC2)OC3=CC=CC=C3)(=O)=O)C(O)=NO
WVAIZSKMOMDPIT-UYBDAZJANA-N,CHEMBL561038,4317,A,7.18,chembl20,571084,9606,MMP8,2671,C1=CC(=CC=C1S(N(OC(C)C)CC(=NO)O)(=O)=O)OC2=CC=CC=C2
VRCNSKZUURJQAN-FLZCHTPKNA-N,CHEMBL2440431,4317,N,4.4,chembl20,990169,9606,MMP8,2671,P(O)(O)(C(NC1=CC=C(C=C1)OC2=CC=C(C=C2)Cl)P(O)(O)=O)=O
XIJAGSWGJPJOMZ-YGZLFCMANA-N,CHEMBL100678,4317,A,5.82,chembl20,105077,9606,MMP8,2671,C1(C(NCC2=CC=CC=C2)=O)(CC=3C=CC=CC3C1)C(O)=NO
XSOOLQYDISZIKZ-UHFFFAOYNA-N,CHEMBL122109,4317,N,4.64,chembl20,105195,9606,MMP8,2671,C(S(NO)(=O)=O)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
XQXSQQVRMVVPJW-UYBDAZJANA-N,CHEMBL1801044,4317,A,9.4,chembl20,754462,9606,MMP8,2671,C1(S(=O)(C=2C=CC(OC3=CC=CC=C3)=CC2)=O)(CCOCC1)C(O)=NO
KGEKBYNTOIYJHE-UYBDAZJANA-N,CHEMBL141504,4317,A,5.52,chembl20,105071,9606,MMP8,2671,S(N1C(C(O)=NO)CC=2C(C1)=CC=CC2)(CC3=CC=CC=C3)(=O)=O
XKSDROXJWZNHOT-GWZBNUJDNA-N,CHEMBL116557,4317,A,6.31,chembl20,458937,9606,MMP8,2671,C(C(O)=NO)(C(=O)NCCCC=1C=CC=CC1)CCC2=CC=CC=C2
VSJBIWYXNLUPIE-LILDFLRNNA-N,CHEMBL332406,4317,A,6.98,chembl20,105195,9606,MMP8,2671,S(C1=C(C(F)=C(C(=C1F)F)F)F)(NC(C(O)=NO)C(C)C)(=O)=O
WQRJSSRVHCJAKB-PKSOQXRJNA-N,CHEMBL574589,4317,A,6.0,chembl20,591600,9606,MMP8,2671,C1(=C(S(C=2C=CC(=CC2)C3=CC=CC=C3)(=O)=O)C=CC=C1)C(O)=NO
STWCTQDLUUVJMC-QWOVJGMINA-N,CHEMBL123443,4317,A,6.97,chembl20,105195,9606,MMP8,2671,C(S(NC(C(O)=NO)CC(C)C)(=O)=O)(C(C(C(F)(F)F)(F)F)(F)F)(F)F
UGSSMGYBOXALAU-VUEOKQGPNA-N,CHEMBL322833,4317,A,5.72,chembl20,105077,9606,MMP8,2671,C(C(O)=NO)(C(NCC=1C=CC=CC1)=O)(CC=2C=CC=CC2)O
UWGVSZINIOLRDT-LILDFLRNNA-N,CHEMBL1957604,4317,A,6.4,chembl20,805645,9606,MMP8,2671,O=S(C1=CC=C(C=C1)C2=CC=CC=C2)(=O)N3CS(=CC3C(O)=NO)O
UTCZFYMAGMNXSW-GWZBNUJDNA-N,CHEMBL318970,4317,A,6.62,chembl20,105077,9606,MMP8,2671,C(C(O)=NO)(C(=O)NCCCC1=CC=CC=C1)(CC2=CC=CC=C2)C
VGXSIAPPDJZRCX-JLGFQASFNA-N,CHEMBL2151365,4317,A,6.82,chembl20,854274,9606,MMP8,2671,C=1(C=CSC1)C=2C=CC(=CC2)C(CC3(C(NC(=O)NC3=O)=O)O)=O
YOFBHXUFTFPQDW-LILDFLRNNA-N,CHEMBL140426,4317,A,6.3,chembl20,105071,9606,MMP8,2671,S(N1C(C(O)=NO)CC=2C(C1)=CC=CC2)(C=3SC(Br)=C(C3)Br)(=O)=O
YNIHTMMJQXUNPE-IVJIEMQWNA-N,CHEMBL1632640,4317,A,8.0,chembl20,694546,9606,MMP8,2671,C1=CC(=CC=C1S(N[C@@H](C(=NO)O)[C@H](O)C)(=O)=O)OC
ZSBBJNVNCGRSOS-FLZCHTPKNA-N,CHEMBL2440432,4317,N,4.37,chembl20,990169,9606,MMP8,2671,P(O)(O)(C(NC1=CC=C(C=C1)OC2=CC=C(C=C2)Br)P(O)(O)=O)=O
YZKJTNXYLZWHHJ-PKSOQXRJNA-N,CHEMBL1795351,4317,A,6.7,chembl20,753769,9606,MMP8,2671,O=S(NCC(=NO)O)(C1=CC=C(C#CC=2C=CC(=CC2)CCCC)S1)=O
CVJMAXDBGIRLPL-QTRYMALHNA-N,CHEMBL100273,4317,A,5.4,chembl20,458937,9606,MMP8,2671,S(N(C[C@@H]([C@H](C(N(C)C)=O)CC(C)C)C(O)=NO)C)(=O)(=O)C
ALUHGPANWKZMAA-PCEGLKCHNA-N,CHEMBL56321,4317,A,7.7,chembl20,105812,9606,MMP8,2671,S(N1[C@@H](C(O)=NO)CC2=C(C1)C=CC=C2)(=O)(=O)C3=CC=CC=C3
AIDZFVBIMNVQQY-DSVPCRQVNA-N,CHEMBL174373,4317,N,4.55,chembl20,105204,9606,MMP8,2671,C(C(N[C@H](C(N(C)C)=O)CC1=CNC=2C1=CC=CC2)=O)(=O)NO
DFPDFXUEOXPMIV-PGYIFSQXNA-N,CHEMBL54617,4317,A,8.0,chembl20,105807,9606,MMP8,2671,N(C1=CC=C(CN(C(NC2=CC(Cl)=CC=C2)=O)CC(O)=NO)C=C1)(=O)=O
DCSHLVVGHNRVCO-UYBDAZJANA-N,CHEMBL292431,4317,A,8.1,chembl20,105807,9606,MMP8,2671,N(C=1C=CC(CN(CC(O)=NO)SC=2C=CC(N(=O)=O)=CC2)=CC1)(=O)=O
CYYCSKFJEOSZTF-WYGZFEBSNA-N,CHEMBL1234370,4317,A,6.06,chembl20,105065,9606,MMP8,2671,C1(=CC=C(C=C1)OC)S(=O)(=O)N2[C@@H](C(SCCC2)(C)C)C(=NO)O
CYYCSKFJEOSZTF-XCXMHTFKNA-N,9976697,4317,A,8.85387,pubchem,107847,9606,MMP8,2671,S(=O)(=O)(N1[C@H](C(SCCC1)(C)C)C(O)=NO)C2=CC=C(OC)C=C2
AADOVZDIDBIZSH-BDGWVKIONA-N,CHEMBL2151355,4317,A,6.47,chembl20,854274,9606,MMP8,2671,C(C1(C(NC(=O)NC1=O)=O)O)C(C=2C=CC(=CC2)C3=CC=C(C=C3)C)=O
AHVFZGRDMQDODJ-BDGWVKIONA-N,CHEMBL2151356,4317,A,6.57,chembl20,854274,9606,MMP8,2671,C(C1(C(NC(=O)NC1=O)=O)O)C(C=2C=CC(=CC2)C3=CC=C(C=C3)Cl)=O
AWCFKZLKKUVLGN-XCEGVYJZNA-N,CHEMBL367331,4317,N,4.12,chembl20,105204,9606,MMP8,2671,[C@H](C(N(C)C)=O)(NC(C(O)=NO)=O)C(OCC1=CC=CC=C1)C
FIPYOKGRSDJCAR-QWOVJGMINA-N,44479199,4317,A,7.00436,pubchem,440422,9606,MMP8,2671,S(=O)(=O)(C=1C(CC(=O)O)=CC=CC1)C2=CC=C(C=C2)C3=CC=C(OC)C=C3
HBYRXCFAHCMHAA-PKSOQXRJNA-N,9822926,4317,A,8.92082,pubchem,604452,9606,MMP8,2671,ClC1=CC=C(OC2=CC=C(S(=O)(=O)C3(CCOCC3)C(O)=NO)C=C2)C=C1
DRWHINQPSIPRHF-GZURDMDWNA-N,CHEMBL6973,4317,A,7.33,chembl20,105070,9606,MMP8,2671,N1(S(C=2C=CC(=CC2)OC)(=O)=O)[C@H](CC(N(C1)C)=O)C(O)=NO
DZVDZJSJBKHJOK-LNNLXFCONA-N,CHEMBL1770710,4317,A,6.1,chembl20,744870,9606,MMP8,2671,S(=O)(C1(CCOCC1)C(O)=NO)(C=2C=CC(OCCCC(N3CCCCC3)=O)=CC2)=O
GEFPLKDZRKGIKM-PKSOQXRJNA-N,CHEMBL424106,4317,A,5.15,chembl20,105071,9606,MMP8,2671,S(N1C(C(C(=O)O)=O)CC=2C(C1)=CC=CC2)(C3=CC=C(C=C3)OC)(=O)=O
FTUOECQUSPMQQZ-UYBDAZJANA-N,CHEMBL53949,4317,A,7.62,chembl20,105807,9606,MMP8,2671,S(N(CC(O)=NO)CC1=CC=C(N(=O)=O)C=C1)(C2=CC=C(C=C2)C)(=O)=O
GEPDPACRTHVSTD-MPIMZMORNA-N,CHEMBL434446,4317,A,8.7,chembl20,105071,9606,MMP8,2671,S(N1C(C(O)=NO)CC=2C(C1)=CC=CC2)(C=3C=CC(=CC3)OCCCC)(=O)=O
FYJZCIXAWTVIOU-ASHMSDFMNA-N,CHEMBL355727,4317,A,5.22,chembl20,105204,9606,MMP8,2671,C(C(N[C@H](C(N[C@H](C=1C=CC=CC1)C)=O)C)=O)(O)=NO
GBQQHIUTXSUOPE-LNNLXFCONA-N,CHEMBL441084,4317,A,8.28,chembl20,105195,9606,MMP8,2671,C(S(N(CC(O)=NO)CC1=CC=CC=C1)(=O)=O)(C(C(C(F)(F)F)(F)F)(F)F)(F)F
KOPIIXVBCHXDHO-PKSOQXRJNA-N,22485356,4317,A,8.74473,pubchem,604452,9606,MMP8,2671,ClC=1C=C(OC2=CC=C(S(=O)(=O)C3(CCOCC3)C(O)=NO)C=C2)C=CC1
AQKDLUIAUGFUEC-UYBDAZJANA-N,CHEMBL53457,4317,A,7.74,chembl20,105807,9606,MMP8,2671,S(N(CC(O)=NO)CC=1C=CC(N(=O)=O)=CC1)(C2=CC=C(C=C2)Cl)(=O)=O
DBYYJEGRUPLGLD-UYBDAZJANA-N,CHEMBL51862,4317,A,7.82,chembl20,105807,9606,MMP8,2671,S(N(CC(O)=NO)CC=1C=CC(N(=O)=O)=CC1)(C2=CC=C(C=C2)F)(=O)=O
CPUBMGYGVNFLPZ-MPIMZMORNA-N,CHEMBL574605,4317,A,6.41,chembl20,591600,9606,MMP8,2671,C1(=CC=CC=C1S(C=2C=CC(C3=CC=CC=C3)=CC2)(=O)=O)C(C(=NO)O)C
LBKCSOUMADYGHM-PKSOQXRJNA-N,CHEMBL560837,4317,A,7.19,chembl20,571084,9606,MMP8,2671,C1=CC(=CC=C1S(N(CC(=NO)O)OC(C)C)(=O)=O)C2=CC=C(C=C2)OC
LEWMAZXEBPMBSY-UYBDAZJANA-N,CHEMBL122651,4317,A,7.57,chembl20,105195,9606,MMP8,2671,S(N(CC(O)=NO)CC=1C(N(=O)=O)=CC=CC1)(C2=CC=C(C=C2)OC)(=O)=O
KJDPTHLLJDQIMT-UYBDAZJANA-N,CHEMBL561039,4317,A,6.85,chembl20,571084,9606,MMP8,2671,C1(=CC=C(S1)C2=CC=C(C=C2)CC)S(=O)(=O)N(OC(C)C)CC(=NO)O
KOFNJKLYWDTWHZ-UYBDAZJANA-N,CHEMBL53051,4317,A,7.89,chembl20,105807,9606,MMP8,2671,N(C=1C(SN(CC(O)=NO)CC=2C=CC(N(=O)=O)=CC2)=CC=CC1)(=O)=O
LTRQYQYXWUQKJZ-PKSOQXRJNA-N,CHEMBL138814,4317,A,9.0,chembl20,105071,9606,MMP8,2671,S(N1C(C(O)=NO)CC2=C(C1)C=C(C=C2)O)(C3=CC=C(C=C3)OC)(=O)=O
HYNBRLICGGQMNU-MPIMZMORNA-N,CHEMBL138696,4317,A,7.3,chembl20,105071,9606,MMP8,2671,S(N1C(C(O)=NO)CC=2C(C1)=CC=CC2)(C=3C=CC(C(F)(F)F)=CC3)(=O)=O
HWKBTEUWFWNXHM-BDGWVKIONA-N,CHEMBL2151353,4317,A,5.35,chembl20,854274,9606,MMP8,2671,C(C1(C(NC(=O)NC1=O)=O)O)C(C=2C=CC(=CC2)C3=CC=CC(=C3)Cl)=O
JLXRKMSJFVPFIG-LPOXYMQJNA-N,CHEMBL2064545,4317,A,7.85,chembl20,832926,9606,MMP8,2671,O=S(N(CC#C)[C@H](C(C)C)C(=NO)O)(C1=CC=C(C=C1)OC)=O
HNXQLWUITFQYPE-MPIMZMORNA-N,CHEMBL262676,4317,A,8.96,chembl20,105195,9606,MMP8,2671,S(C1=C(C(F)=C(C(=C1F)F)F)F)(N(CC(O)=NO)CC=2C=CC=CC2)(=O)=O
JSQUVSOHRBZSNW-LILDFLRNNA-N,CHEMBL561630,4317,A,6.96,chembl20,571084,9606,MMP8,2671,C1(=CC=C(S1)C2=CC=C(C=C2)OC)S(=O)(=O)N(OC(C)C)CC(=NO)O
IQGHPUPMOUUHPP-PXPUHDKANA-N,CHEMBL475540,4317,A,5.99,chembl20,518917,9606,MMP8,2671,C=1C=C(C2=CC=C(S(NC(CCC(=O)O)C(O)=O)(=O)=O)C=C2)C=CC1
HSMGGAWDRKACFW-QWOVJGMINA-N,44479702,4317,A,5.72125,pubchem,440422,9606,MMP8,2671,S(=O)(=O)(C=1C(C(C)C(=O)O)=CC=CC1)C2=CC=C(C=C2)C3=CC=CC=C3
PZJJOMPTIHBGHO-PKSOQXRJNA-N,CHEMBL561625,4317,A,7.32,chembl20,571084,9606,MMP8,2671,C=1C(S(N(CC(C)C)CC(O)=NO)(=O)=O)=CC=C(C1)C2=CC=CC=C2
PFPVZWIKTNGHGO-UYBDAZJANA-N,CHEMBL56951,4317,A,7.68,chembl20,105807,9606,MMP8,2671,S(N(CC(O)=NO)CC=1C=CC(N(=O)=O)=CC1)(C2=CC=C(C=C2)Br)(=O)=O
RDHFQPOQGDBVBN-MPIMZMORNA-N,CHEMBL141471,4317,A,7.15,chembl20,105071,9606,MMP8,2671,S(N1C(C(O)=NO)CC=2C(C1)=CC=CC2)(C3=CC=4C=CC=CC4C=C3)(=O)=O
QYUJNLGEANWSCR-NPVYFSBINA-N,CHEMBL2151352,4317,A,6.58,chembl20,854274,9606,MMP8,2671,C(C1(C(NC(NC1=O)=O)=O)O)C(C=2C=CC(=CC2)C3=CC=CC=C3)=O
QTXKDSNGGLBSKK-PKSOQXRJNA-N,CHEMBL440714,4317,A,7.57,chembl20,105195,9606,MMP8,2671,S(N(C(C(O)=NO)C)CC=1C(Cl)=CC=CC1)(C2=CC=C(C=C2)OC)(=O)=O
QPSBVVFMTSFAJY-MPIMZMORNA-N,CHEMBL79906,4317,A,7.52,chembl20,105068,9606,MMP8,2671,S(NC(C(O)=O)C1CCNCC1)(C=2C=CC(=CC2)C3=CC=C(C=C3)OC)(=O)=O
RDFQXFRQTOWZEQ-QWOVJGMINA-N,CHEMBL1801047,4317,A,8.4,chembl20,754462,9606,MMP8,2671,C1(S(C=2C=CC(OC3=CC(=C(C=C3)Cl)Cl)=CC2)(=O)=O)(CCOCC1)C(O)=NO
MSWCSYXARJOPRA-LQFNOIFHNA-N,CHEMBL141098,4317,A,7.0,chembl20,105071,9606,MMP8,2671,S(N1C(C(O)=NO)CC=2C(C1)=CC=CC2)(C=3C=CC(N4CCOCC4)=CC3)(=O)=O
MRYXWLVKWYVRPC-LILDFLRNNA-N,CHEMBL563026,4317,A,6.36,chembl20,571084,9606,MMP8,2671,C1(=CC=C(S1)C2=CC=C(C=C2)F)S(=O)(=O)N(OC(C)C)CC(=NO)O
NIDVHWYOCOCSER-WKAABZQDNA-N,CHEMBL103129,4317,N,4.35,chembl20,105077,9606,MMP8,2671,C(C(NC=1C2=C(C=CC=C2)C=CC1)=O)(C(O)=NO)(CC3=CC=CC=C3)C
MZISFPSOTJFTTJ-PKSOQXRJNA-N,CHEMBL301786,4317,A,7.89,chembl20,105807,9606,MMP8,2671,S(C1=CC(Cl)=CC=C1Cl)(N(CC(O)=NO)CC2=CC=C(N(=O)=O)C=C2)(=O)=O
NTDGKPHATDVYNT-QIIRLMHINA-N,73349251,4317,A,9.52288,pubchem,769893,9606,MMP8,2671,S(=O)(=O)(N([C@H](C(C)C)C(O)=NO)CC#N)C1=CC=C(OCCF)C=C1
NYWZLYBVEDVMSN-PKSOQXRJNA-N,CHEMBL343775,4317,A,6.22,chembl20,105071,9606,MMP8,2671,S(N1C(C(C(=O)O)=O)CC=2C(C1)=CC=CC2)(C3=CC=C(C=C3)Br)(=O)=O
LOYIGNDQOZNJNZ-UYBDAZJANA-N,CHEMBL293774,4317,A,7.68,chembl20,105807,9606,MMP8,2671,S(N(CC(O)=NO)CC=1C=CC(N(=O)=O)=CC1)(C2=CC=C(C=C2)OC)(=O)=O
MYZZCJKXPLJTGX-PKSOQXRJNA-N,CHEMBL138338,4317,A,8.1,chembl20,105071,9606,MMP8,2671,S(N1C(C(O)=NO)CC=2C(C1)=CC=CC2)(C=3SC(C4=NOC=C4)=CC3)(=O)=O
XCRZYFVDWZHDQG-NPVYFSBINA-N,CHEMBL2442882,4317,N,4.77,chembl20,990996,9606,MMP8,2671,O=S(=O)(C1=CC=C(OC2=CC=C(C=C2)NC(NCC)=O)C=C1)CC3SC3
VMOSDDURWLNMNG-WIISIPCYNA-N,CHEMBL484261,4317,A,7.46,chembl20,497405,9606,MMP8,2671,C=1(S(N[C@@H](C(O)=NO)[C@H](C)O)(=O)=O)C=CC(OCC#CC)=CC1
VLPFEOZNNBAFGH-ZXRREUOONA-N,CHEMBL334065,4317,N,4.3,chembl20,105076,9606,MMP8,2671,C(C(C(O)=NO)CC(C)C)(NC(C(NCC1=CC=CC=C1)=O)C)=O
KGEKBYNTOIYJHE-IDBVRDQVNA-N,CHEMBL291691,4317,A,5.52,chembl20,105812,9606,MMP8,2671,S(N1[C@@H](C(O)=NO)CC2=C(C1)C=CC=C2)(CC3=CC=CC=C3)(=O)=O
RPWGPXSVYLHGRZ-PKSOQXRJNA-N,CHEMBL550081,4317,A,7.43,chembl20,571084,9606,MMP8,2671,C1=CC(=CC=C1S(N(CC(=NO)O)OC(C)C)(=O)=O)C2=CC=C(C=C2)SC
ROVRDWIOAVCKAV-PKSOQXRJNA-N,CHEMBL139542,4317,A,8.7,chembl20,105071,9606,MMP8,2671,S(N1C(C(O)=NO)CC2=C(C1)C=C(N)C=C2)(C3=CC=C(C=C3)OC)(=O)=O
ULILDPSFFUSXJH-ZIMDTWQLNA-N,10498747,4317,A,9.1549,pubchem,107847,9606,MMP8,2671,S1C([C@@H](N(S(=O)(=O)C2=CC=C(OC)C=C2)CC1)C(O)=NO)(C)C
SNOUFSTWEYTZQZ-XQSQBWOSNA-N,CHEMBL321717,4317,A,5.64,chembl20,105077,9606,MMP8,2671,C(C(O)=NO)(C(NCC1=CC=CC=C1)=O)(NC(=O)C)CC=2C=CC=CC2
YTZCQIFAVXLXHV-UYBDAZJANA-N,CHEMBL53091,4317,A,7.59,chembl20,105807,9606,MMP8,2671,S(N(CC(O)=NO)CC=1C=CC(N(=O)=O)=CC1)(CC2=CC=CC=C2)(=O)=O
TYYXEMCROUHDEJ-WKAABZQDNA-N,CHEMBL103480,4317,A,6.42,chembl20,105077,9606,MMP8,2671,C(C(O)=NO)(C(=O)NCCCCC1=CC=CC=C1)(CC2=CC=CC=C2)C
TVNINFNNQVBJHI-YSURXRAFNA-N,44360784,4317,A,8.72125,pubchem,107847,9606,MMP8,2671,S(=O)(=O)(N1[C@H](C(CCCC1)(C)C)C(O)=NO)C2=CC=C(OC)C=C2
FJVADCMHIAHBER-PKSOQXRJNA-N,CHEMBL342710,4317,A,7.52,chembl20,105071,9606,MMP8,2671,N1(S(=O)(=O)CCC2=CC=NC=C2)C(C(O)=NO)CC=3C(C1)=CC=CC3
YOFBHXUFTFPQDW-SRIDJUQPNA-N,CHEMBL58933,4317,A,6.3,chembl20,105812,9606,MMP8,2671,S(N1[C@@H](C(O)=NO)CC2=C(C1)C=CC=C2)(C=3SC(Br)=C(C3)Br)(=O)=O
YMYDSTVSNKTLJM-UYBDAZJANA-N,CHEMBL54981,4317,A,7.77,chembl20,105807,9606,MMP8,2671,S(N(CC(O)=NO)CC=1C=CC(N(=O)=O)=CC1)(C2=CC=C(C=C2)I)(=O)=O
YTRVZNHAMCBMCT-GWZBNUJDNA-N,CHEMBL105352,4317,A,6.52,chembl20,105077,9606,MMP8,2671,C1(CC=2C=CC=CC2C1)(C(O)=NO)C(=O)NCCCC3=CC=CC=C3
ZBRHTUMWSDPCMI-QWOVJGMINA-N,CHEMBL111856,4317,A,8.85,chembl20,105211,9606,MMP8,2671,S(NC1(C(O)=NO)CCOCC1)(C2=CC=C(OC=3C=CC(=CC3)F)C=C2)(=O)=O
XYXRFODFDUOQKS-RVLNTAOFNA-N,CHEMBL2385489,4317,A,7.89,chembl20,960930,9606,MMP8,2671,[C@@H]1(N(CCC1)S(CCC2=CC3=C(C=C2)OCO3)(=O)=O)C(=NO)O
YYBFXMXFWMJGLB-QWOVJGMINA-N,44479460,4317,A,6.4318,pubchem,440422,9606,MMP8,2671,S(=O)(=O)(C=1C(CC(O)=NO)=CC=CC1)C2=CC=C(C=C2)C3=CC=CC=C3
LJRIZWAWUQHHTF-LILDFLRNNA-N,CHEMBL2442886,4317,N,4.82,chembl20,990996,9606,MMP8,2671,O=S(=O)(C1=CC=C(OC2=CC=C(C=C2)NC(OCC)=O)C=C1)CC3SC3
ZGSTVUAZFACDLH-QWOVJGMINA-N,CHEMBL311336,4317,A,7.89,chembl20,105195,9606,MMP8,2671,S(N(C(C(O)=NO)C(C)C)CC=1C=CC=CC1)(C=2C=CC(=CC2)OC)(=O)=O
CRKJGMQLKRTZPW-PKSOQXRJNA-N,CHEMBL299023,4317,A,7.82,chembl20,105807,9606,MMP8,2671,S(C1=C(C(Cl)=CC(=C1)Cl)O)(N(CC(O)=NO)CC2=CC=C(N(=O)=O)C=C2)(=O)=O
AKNDZTHCJLFZCF-QTNNGFIUNA-N,10549114,4317,A,9.22185,pubchem,107847,9606,MMP8,2671,S(=O)(=O)(N1[C@H](C(SCCCCC1)(C)C)C(O)=NO)C2=CC=C(OC)C=C2
DFWYBNIMFAUWSX-ZJHKTUGWNA-N,CHEMBL392572,4317,A,7.12,chembl20,451366,9606,MMP8,2671,C(=NO)(O)[C@@H](C(C)C)N(CC=1C=CC=NC1Br)S(=O)(=O)C=2C=CC(=CC2)OC
DJZNIZCARKSSDE-MPIMZMORNA-N,44478927,4317,A,6.92082,pubchem,440422,9606,MMP8,2671,S(=O)(=O)(C=1C(CC(O)=NO)=CC=CC1)C2=CC=C(C=C2)C3=CC=C(OC)C=C3
BLDIAFCHXVRHEP-ARKZRILENA-N,CHEMBL424472,4317,A,7.52,chembl20,105071,9606,MMP8,2671,S(N1C(C(O)=NO)CC=2C(C1)=CC=CC2)(C3=CC=C(NC(=O)OCC)C=C3)(=O)=O
CQRAUIRVDKNRIO-XCXMHTFKNA-N,CHEMBL342210,4317,A,8.62,chembl20,105065,9606,MMP8,2671,S(N1[C@H](C(S(=O)(=O)CCC1)(C)C)C(O)=NO)(C=2C=CC(=CC2)OC)(=O)=O
BITXXJKMASUYME-UYBDAZJANA-N,CHEMBL55744,4317,A,7.89,chembl20,105807,9606,MMP8,2671,S(C1=C(N(=O)=O)C=CC=C1)(N(CC(O)=NO)CC2=CC=C(N(=O)=O)C=C2)(=O)=O
CJQLPOBRKZCBHK-YGFRCESVNA-N,CHEMBL70570,4317,A,9.19,chembl20,105205,9606,MMP8,2671,C(N[C@@H](C(=O)NC)CC(C)C)([C@@H](CC(O)=NO)CC(C)C)=O
CJTUBZULFXKTAT-DKVNHYBXNA-N,CHEMBL227484,4317,A,9.41,chembl20,432506,9606,MMP8,2671,N(S(C=1C=CC(C2=CC=C(C=C2)C)=CC1)(=O)=O)[C@@H](C(C)C)P(=O)(O)O
AGAWLHFJRLMKEA-BDGWVKIONA-N,CHEMBL2151358,4317,A,6.74,chembl20,854274,9606,MMP8,2671,C(C1(C(NC(=O)NC1=O)=O)O)C(=O)C=2C=CC(=CC2)C3=CC=C(C=C3)OC
AGYRDWGTLLSXLW-QWOVJGMINA-N,CHEMBL138535,4317,A,5.52,chembl20,105071,9606,MMP8,2671,S(N1C(C(C(=O)O)=O)CC2=C(C1)C=C(C=C2)O)(C3=CC=C(C=C3)OC)(=O)=O
BTMGFNYLYGWAKT-CPHLJFJKNA-N,CHEMBL109861,4317,A,7.22,chembl20,105197,9606,MMP8,2671,S(C=1SC=CC1)(N[C@H](C(NC2=NN=C(CS2)C=3C=CC(=CC3)Cl)=O)C)(=O)=O
BSIZUMJRKYHEBR-VGUCUOCSNA-N,CHEMBL514138,4317,A,8.7,chembl20,832926,9606,MMP8,2671,C=1C=C(C=CC1S(N([C@H](C(C)C)C(O)=NO)CC2=CN=CC=C2)(=O)=O)OC
BUKCBCDGRPOFJP-XVAWDGINNA-N,CHEMBL376557,4317,A,9.09,chembl20,432506,9606,MMP8,2671,N(S(=O)(C1=CC=C(C=C1)C2=CC=C(C=C2)Cl)=O)[C@@H](C(C)C)P(=O)(O)O
ZNTBEHZFMMNDRG-GNJNULOSNA-N,CHEMBL97382,4317,A,7.0,chembl20,458937,9606,MMP8,2671,S(N(C[C@@H]([C@H](C(N1CCCCC1)=O)CC(C)C)C(O)=NO)C)(=O)(=O)CC
BGBWSADVPWNBME-XVAWDGINNA-N,CHEMBL228188,4317,A,8.89,chembl20,432506,9606,MMP8,2671,N(S(=O)(C1=CC=C(C=C1)C2=CC(=CC=C2)Cl)=O)[C@@H](C(C)C)P(=O)(O)O
BZKQWVWIZGCORS-CMPMBVLYNA-N,CHEMBL1957605,4317,A,7.0,chembl20,805645,9606,MMP8,2671,OS=1(=CN(S(=O)(C2=CC=C(C=C2)C3=CC=CC=C3)=O)[C@@H](C1)C(O)=NO)O
CAXAOIUOYPZXNV-BNKWAMQHNA-N,CHEMBL334709,4317,A,7.0,chembl20,105071,9606,MMP8,2671,S(N1C(C(O)=NO)CC=2C(C1)=CC=CC2)(C3=CC=C(NC(=O)C)C=C3)(=O)=O
CCOMNSWISYQLEX-PKSOQXRJNA-N,CHEMBL56250,4317,A,8.1,chembl20,105812,9606,MMP8,2671,S(N1C(C(O)=NO)CC2=C(C1)C=C(N(=O)=O)C=C2)(C=3C=CC(=CC3)OC)(=O)=O
FOSWRYKPHVPIDJ-LQFNOIFHNA-N,CHEMBL1229868,4317,A,8.03,chembl20,754462,9606,MMP8,2671,C1C(C(=NO)O)(CCOC1)S(C2=CC=C(C=C2)OC3=CC=C(C=C3)C(F)(F)F)(=O)=O
FGEXLQKMIJWUIY-VGUCUOCSNA-N,CHEMBL393828,4317,A,7.92,chembl20,451366,9606,MMP8,2671,C(=NO)(O)[C@H](N(CC1=CC=CC=C1)S(=O)(=O)C=2C=CC(=CC2)F)C(C)C
FHMXFHQIBLHDDW-BDGWVKIONA-N,CHEMBL2151357,4317,A,6.68,chembl20,854274,9606,MMP8,2671,C(C1(C(NC(=O)NC1=O)=O)O)C(=O)C=2C=CC(=CC2)C3=CC=C(C=C3)CO
FGSNBBSHVNLDMX-NUCHNPDWNA-N,CHEMBL2372437,4317,N,3.92,chembl20,105076,9606,MMP8,2671,C([C@@H](C(O)=NO)CC(C)C)(N[C@H](C(NCC(=O)N)=O)C)=O
DUCBSHDQTBWWLC-LELJVTLKNA-N,CHEMBL122831,4317,A,8.19,chembl20,105195,9606,MMP8,2671,S(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(N(C(C(O)=NO)C)CC=1C(Cl)=CC=CC1)(=O)=O
DZCGIZPIPKWUIX-LNNLXFCONA-N,CHEMBL1801425,4317,A,8.7,chembl20,754462,9606,MMP8,2671,C1(S(C2=CC=C(OC3=CC=C(C=C3)C(F)(F)F)C=C2)(=O)=O)(CCNCC1)C(O)=NO
FEWWJFPIJXNCFE-MPIMZMORNA-N,CHEMBL54054,4317,A,9.15,chembl20,105807,9606,MMP8,2671,S(N(CC(O)=NO)CC1=CC=C(N(=O)=O)C=C1)(C=2C=C(C(F)(F)F)C=CC2)(=O)=O
