Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL1801413,,0,456.56,0,3.35,19d,C#CCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(C(C)C)cc3)cc2)CC1,IC50,'=',53.9,nM,7.27,,,UO_0000065,15.92,0.31,3.92,7.58,0,CHEMBL1806090,Inhibition of human MMP14 assessed as cleavage of fluorogenic peptide MCAPro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2 by fluorometric assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3869,Matrix metalloproteinase 14,Homo sapiens,SINGLE PROTEIN,CHEMBL1800055,1,Scientific Literature,J. Med. Chem.,2010,None,
CHEMBL1801049,,0,435.5,0,3.09,9f,CC(C)Oc1ccc(Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCOCC3)cc2)cc1,IC50,'=',10.5,nM,7.98,,,UO_0000065,18.32,0.36,4.89,7.18,0,CHEMBL1806090,Inhibition of human MMP14 assessed as cleavage of fluorogenic peptide MCAPro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2 by fluorometric assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3869,Matrix metalloproteinase 14,Homo sapiens,SINGLE PROTEIN,CHEMBL1800055,1,Scientific Literature,J. Med. Chem.,2010,None,
CHEMBL2380392,,0,349.48,0,3.61,18c,O=S(=O)(N[C@H]1CCC[C@H]1S)c1ccc(Oc2ccccc2)cc1,Ki,'=',68,nM,7.17,,,UO_0000065,20.51,0.43,3.56,12.94,0,CHEMBL2382702,Inhibition of MMP-14 (unknown origin) using Mca-PLGLDpa-AR-NH2 as substrate preincubated for 30 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3869,Matrix metalloproteinase 14,Homo sapiens,SINGLE PROTEIN,CHEMBL2380248,1,Scientific Literature,J. Med. Chem.,2013,None,
CHEMBL3593550,,0,852.09,2,6.08,17,O=C1NC[C@@H](Cc2ccc(O)cc2)N(C[C@@H]2CCCN2C[C@@H](Cc2ccc3ccccc3c2)N2C[C@H](Cc3ccc(O)cc3)N(CCC34CC5CC(CC(C5)C3)C4)C(=O)C2=O)C1=O,IC50,'>',100000,nM,,,,UO_0000065,,,,,0,CHEMBL3595607,Inhibition of MMP14 (unknown origin) using Mca-KLPGL-Dnp-AR as substrate preincubated for 30 mins followed by substrate addition measured after 1 hr by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3869,Matrix metalloproteinase 14,Homo sapiens,SINGLE PROTEIN,CHEMBL3593206,1,Scientific Literature,J. Med. Chem.,2015,None,
CHEMBL199241,,0,662.5,2,5.66,"table 43, 2",COc1c(I)ccc2oc(C(=O)Nc3ccc(-c4ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc4)cc3)c(C)c12,IC50,'=',30199.52,nM,4.52,,,UO_0000065,6.82,0.16,-1.14,3.35,0,CHEMBL924953,Inhibition of MMP14,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3869,Matrix metalloproteinase 14,Homo sapiens,SINGLE PROTEIN,CHEMBL1140610,1,Scientific Literature,Bioorg. Med. Chem.,2007,None,
CHEMBL506057,,0,551.64,1,4.52,34,O=C(NO)[C@H]1C[C@]1(Cc1ccc(OCc2cc(-c3ccccc3)nc3ccccc23)cc1)C(=O)N1CCC[C@H]1CO,Ki,'>',10000000,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL1001996,Inhibition of MMP14,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3869,Matrix metalloproteinase 14,Homo sapiens,SINGLE PROTEIN,CHEMBL1139393,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2008,None,
CHEMBL1796298,,0,454.53,0,3.01,1,O=C(NCc1ccncn1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1943711,Inhibition of MMP14 using Mca-Pro-cyclohexyl-Ala-Gly-Nva-His-Ala- Dap(Dnp)-NH2 as substrate by fluorometric analysis,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3869,Matrix metalloproteinase 14,Homo sapiens,SINGLE PROTEIN,CHEMBL1938343,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2012,None,
CHEMBL1940310,,0,487.6,0,3.03,16,CC(=O)N1CCC(NC(=O)c2ccc(Oc3ccc(C#C[C@]4(O)CN5CCC4CC5)cc3)cc2)CC1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1943711,Inhibition of MMP14 using Mca-Pro-cyclohexyl-Ala-Gly-Nva-His-Ala- Dap(Dnp)-NH2 as substrate by fluorometric analysis,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3869,Matrix metalloproteinase 14,Homo sapiens,SINGLE PROTEIN,CHEMBL1938343,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2012,None,
CHEMBL3828226,,0,470.52,0,3.32,A24,O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)NCc1ccc(F)cc1,IC50,'=',5424,nM,5.27,,,UO_0000065,11.19,0.22,1.95,4.68,0,CHEMBL3830615,Inhibition of human recombinant MMP14 by colorimetric analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3869,Matrix metalloproteinase 14,Homo sapiens,SINGLE PROTEIN,CHEMBL3826960,1,Scientific Literature,Bioorg. Med. Chem.,2016,None,
CHEMBL1784340,,0,429.54,0,1.66,13n,Cc1noc(C)c1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1,Ratio IC50,'>',5000,,,,,,,,,,0,CHEMBL1787056,Selectivity ratio of IC50 for human MMP14 to IC50 for ADAMTS-4,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1781898,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2011,None,
CHEMBL1784363,,0,424.56,0,2.37,13f,Cc1ccccc1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1,IC50,'>',770,nM,,,,UO_0000065,,,,,0,CHEMBL1787040,Inhibition of recombinant human MMP-14 assessed as substrate cleavage after 20 hrs by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3869,Matrix metalloproteinase 14,Homo sapiens,SINGLE PROTEIN,CHEMBL1781898,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2011,None,
CHEMBL212481,,0,470.55,0,2.29,17k,CC#CCOc1ccc(S(=O)(=O)CC2(C(=O)NO)CCN(C(=O)c3ccccc3)CC2)cc1,IC50,'=',489,nM,6.31,,,UO_0000065,13.41,0.26,4.02,5.58,0,CHEMBL867338,Inhibition of MMP14,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3869,Matrix metalloproteinase 14,Homo sapiens,SINGLE PROTEIN,CHEMBL1138965,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2006,None,
CHEMBL399400,,0,481.57,0,1.39,12,CC(C)(C)OC(=O)N1CCC(CS(=O)(=O)c2ccc(NCC#CCO)cc2)(C(=O)NO)CC1,IC50,,,,,,Not Determined,,,,,,0,CHEMBL897710,Inhibition of human recombinant MMP14,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3869,Matrix metalloproteinase 14,Homo sapiens,SINGLE PROTEIN,CHEMBL1149647,1,Scientific Literature,Bioorg. Med. Chem.,2007,None,
CHEMBL2431015,,0,415.26,0,1.81,7,O=C(CNS(=O)(=O)c1ccc(OCc2cccc(Br)c2)cc1)NO,IC50,'=',1600,nM,5.8,,,UO_0000065,13.96,0.33,3.99,5.53,0,CHEMBL2432397,Inhibition of recombinant human MMP-14 catalytic domain using Mca-Lys-Pro-Leu-Gly-Leu-Dap(Dnp)-Ala-Arg-NH2 as substrate incubated for 4 hrs measured every 15 secs for 20 mins by fluorimetric assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3869,Matrix metalloproteinase 14,Homo sapiens,SINGLE PROTEIN,CHEMBL2429772,1,Scientific Literature,J. Med. Chem.,2013,None,
CHEMBL1269887,,0,391.46,0,3.83,18,Cc1cc(N[C@H](CCCCNCc2ccccc2F)C(=O)NO)cc(C)c1F,FC,'>',500,,,,,,,,,,0,CHEMBL1273403,Selectivity for Bacillus anthracis lethal factor over MMP14,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1268892,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL1270403,,0,405.49,0,3.87,27,Cc1cc(N[C@H](CCCCNCCc2ccc(F)cc2)C(=O)NO)cc(C)c1F,FC,'>',500,,,,,,,,,,0,CHEMBL1273403,Selectivity for Bacillus anthracis lethal factor over MMP14,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1268892,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL1957601,,0,410.47,0,2.06,8j,COc1ccc(Oc2ccc(S(=O)(=O)N3CSC[C@H]3C(=O)NO)cc2)cc1,IC50,,,,,,Not Determined,,,,,,0,CHEMBL1960481,Inhibition of MMP14 catalytic domain using Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2 as substrate preincubated for 1 hr prior substrate addition measured after 30 mins by spectrofluorimetry,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3869,Matrix metalloproteinase 14,Homo sapiens,SINGLE PROTEIN,CHEMBL1955780,1,Scientific Literature,Bioorg. Med. Chem.,2012,None,
CHEMBL1515648,,0,316.38,0,2.34,"24, Q2",COC(=O)c1ccc(CSc2nc3c(c(=O)[nH]2)CCC3)cc1,Activity,'=',104,%,,,,UO_0000187,,,,,0,CHEMBL1941972,Inhibition of MMP14 assessed as residual activity using Knight SSP as substrate at 100 uM after 1.5 to 4 hrs by spectrofluorometric analysis relative to control,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3869,Matrix metalloproteinase 14,Homo sapiens,SINGLE PROTEIN,CHEMBL1938243,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2011,None,
CHEMBL1784362,,0,410.54,0,2.06,13e,O=CN(O)C1(CS(=O)(=O)N2CCC(CCc3ccccc3)CC2)CCOCC1,IC50,'=',1200,nM,5.92,,,UO_0000065,14.42,0.29,3.86,6.79,0,CHEMBL1787040,Inhibition of recombinant human MMP-14 assessed as substrate cleavage after 20 hrs by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3869,Matrix metalloproteinase 14,Homo sapiens,SINGLE PROTEIN,CHEMBL1781898,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2011,None,
CHEMBL1784338,,0,439.58,0,2.07,13l,Cc1cc(CCC2CCN(S(=O)(=O)CC3(N(O)C=O)CCOCC3)CC2)c(C)cn1,IC50,'>',100000,nM,,,,UO_0000065,,,,,0,CHEMBL1787040,Inhibition of recombinant human MMP-14 assessed as substrate cleavage after 20 hrs by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3869,Matrix metalloproteinase 14,Homo sapiens,SINGLE PROTEIN,CHEMBL1781898,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2011,None,
CHEMBL1784339,,0,442.55,0,2.51,13m,Cc1cc(F)ccc1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1,IC50,'=',3100,nM,5.51,,,UO_0000065,12.45,0.25,3,6.32,0,CHEMBL1787040,Inhibition of recombinant human MMP-14 assessed as substrate cleavage after 20 hrs by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3869,Matrix metalloproteinase 14,Homo sapiens,SINGLE PROTEIN,CHEMBL1781898,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2011,None,
CHEMBL1766922,,0,465.98,0,3.26,11d,C[C@@H]1[C@H](c2ccccc2)[C@]1(NS(=O)(=O)N1CCn2c(cc3cc(Cl)sc32)C1)C(=O)O,IC50,'=',2300,nM,5.64,,,UO_0000065,12.1,0.26,2.38,6.15,0,CHEMBL1768097,Inhibition of human recombinant MMP14 after 60 mins by fluorescence plate reader,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3869,Matrix metalloproteinase 14,Homo sapiens,SINGLE PROTEIN,CHEMBL1765003,1,Scientific Literature,J. Med. Chem.,2011,None,
CHEMBL1766899,,0,433.51,0,2.48,7b,COc1cnn(-c2ccc(S(=O)(=O)N[C@@]3(C(=O)O)[C@H](C)[C@@H]3c3ccccc3)s2)c1,IC50,'=',1.3,nM,8.89,,,UO_0000065,20.5,0.42,6.41,8.04,0,CHEMBL1768097,Inhibition of human recombinant MMP14 after 60 mins by fluorescence plate reader,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3869,Matrix metalloproteinase 14,Homo sapiens,SINGLE PROTEIN,CHEMBL1765003,1,Scientific Literature,J. Med. Chem.,2011,None,
CHEMBL1766909,,0,463.99,0,2.94,9d,C[C@H]1CN(S(=O)(=O)N[C@@]2(C(=O)O)[C@H](C)[C@@H]2c2ccccc2)CCN1c1ccc(Cl)cc1,Ratio IC50,'=',10,,,,,,,,,,0,CHEMBL1768100,Selectivity ratio of IC50 for human recombinant MMP14 to IC50 for human recombinant aggrecanase 2,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1765003,1,Scientific Literature,J. Med. Chem.,2011,None,
CHEMBL1766900,,0,417.51,0,2.78,7c,Cc1cnn(-c2ccc(S(=O)(=O)N[C@@]3(C(=O)O)[C@H](C)[C@@H]3c3ccccc3)s2)c1,IC50,'=',1.2,nM,8.92,,,UO_0000065,21.37,0.44,6.14,8.81,0,CHEMBL1768097,Inhibition of human recombinant MMP14 after 60 mins by fluorescence plate reader,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3869,Matrix metalloproteinase 14,Homo sapiens,SINGLE PROTEIN,CHEMBL1765003,1,Scientific Literature,J. Med. Chem.,2011,None,
CHEMBL1766906,,0,449.96,0,2.55,9a,C[C@@H]1[C@H](c2ccccc2)[C@]1(NS(=O)(=O)N1CCN(c2ccc(Cl)cc2)CC1)C(=O)O,IC50,'=',450,nM,6.35,,,UO_0000065,14.11,0.29,3.8,7.06,0,CHEMBL1768097,Inhibition of human recombinant MMP14 after 60 mins by fluorescence plate reader,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3869,Matrix metalloproteinase 14,Homo sapiens,SINGLE PROTEIN,CHEMBL1765003,1,Scientific Literature,J. Med. Chem.,2011,None,
CHEMBL1767005,,0,444.49,0,2.08,12b,C[C@@H]1[C@H](c2ccccc2)[C@]1(NS(=O)(=O)N1CCn2c(nc3cc(F)ccc32)C1)C(=O)O,IC50,'=',1100,nM,5.96,,,UO_0000065,13.41,0.26,3.88,5.7,0,CHEMBL1768097,Inhibition of human recombinant MMP14 after 60 mins by fluorescence plate reader,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3869,Matrix metalloproteinase 14,Homo sapiens,SINGLE PROTEIN,CHEMBL1765003,1,Scientific Literature,J. Med. Chem.,2011,None,
CHEMBL1771216,,0,628.63,2,2.47,4c,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(OCCCn3nnc(-c4ccc(OC(F)(F)F)cc4)n3)cc2)CC1,Ki,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1771915,Inhibition of human MMP-14,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3869,Matrix metalloproteinase 14,Homo sapiens,SINGLE PROTEIN,CHEMBL1770140,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2011,None,
CHEMBL1784343,,0,399.51,0,2.04,14c,Cc1noc(C)c1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCC2)CC1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1787040,Inhibition of recombinant human MMP-14 assessed as substrate cleavage after 20 hrs by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3869,Matrix metalloproteinase 14,Homo sapiens,SINGLE PROTEIN,CHEMBL1781898,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2011,None,
CHEMBL1801420,,0,458.49,0,1.95,19k,C#CCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc4c(c3)OCO4)cc2)CC1,IC50,'=',14.9,nM,7.83,,,UO_0000065,17.07,0.33,5.88,6.84,0,CHEMBL1806090,Inhibition of human MMP14 assessed as cleavage of fluorogenic peptide MCAPro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2 by fluorometric assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3869,Matrix metalloproteinase 14,Homo sapiens,SINGLE PROTEIN,CHEMBL1800055,1,Scientific Literature,J. Med. Chem.,2010,None,
CHEMBL1801048,,0,393.42,0,2.01,9e,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(O)cc3)cc2)CCOCC1,IC50,'=',1.71,nM,8.77,,,UO_0000065,22.28,0.44,6.76,7.18,0,CHEMBL1806090,Inhibition of human MMP14 assessed as cleavage of fluorogenic peptide MCAPro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2 by fluorometric assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3869,Matrix metalloproteinase 14,Homo sapiens,SINGLE PROTEIN,CHEMBL1800055,1,Scientific Literature,J. Med. Chem.,2010,None,
CHEMBL1834423,,0,337.42,0,2.66,"13, M4",Nc1ccc(Oc2ccc(S(=O)(=O)CC3CS3)cc2)cc1O,Ki,'=',260,nM,6.58,,,UO_0000065,19.52,0.41,3.93,7.35,0,CHEMBL1839743,Inhibition of human recombinant MMP14 catalytic domain assessed as hydrolysis of MOCAcPLGLA2pr(Dnp)AR-NH2 by fluorescence spectrofluorometry ,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3869,Matrix metalloproteinase 14,Homo sapiens,SINGLE PROTEIN,CHEMBL1833788,1,Scientific Literature,J. Med. Chem.,2011,None,
CHEMBL2409670,,0,478.54,0,-0.85,5e,Cc1cc(COc2cnc(N3CCN(S(=O)(=O)C[C@@]4(C)NC(=O)NC4=O)CC3)nc2)nn1C,Ratio IC50,'>',1000,,,,,,,,,,0,CHEMBL2410673,Selectivity ratio of IC50 for human recombinant MMP-14 to IC50 for human recombinant MMP-13,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL2407043,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2013,None,
CHEMBL2409697,,0,538.61,1,-0.49,5c,C[C@]1(CS(=O)(=O)N2CCN(c3ncc(OCc4ccc(S(C)(=O)=O)cc4)cn3)CC2)NC(=O)NC1=O,Ratio IC50,'>',1000,,,,,,,,,,0,CHEMBL2410673,Selectivity ratio of IC50 for human recombinant MMP-14 to IC50 for human recombinant MMP-13,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL2407043,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2013,None,
CHEMBL1784348,,0,470.59,0,1.49,14h,CC(=O)N1CCC(CS(=O)(=O)N2CCC(CCc3c(C)noc3C)CC2)(N(O)C=O)CC1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL1787040,Inhibition of recombinant human MMP-14 assessed as substrate cleavage after 20 hrs by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3869,Matrix metalloproteinase 14,Homo sapiens,SINGLE PROTEIN,CHEMBL1781898,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2011,None,
CHEMBL2380404,,0,484.02,0,1.85,29g,Cl.NCCCCCC(=O)N1C[C@H](O)[C@@H](NS(=O)(=O)c2ccc(Oc3ccccc3)cc2)C1,Ki,'=',85000,nM,4.07,,,UO_0000065,9.1,0.18,2.22,3.34,0,CHEMBL2382702,Inhibition of MMP-14 (unknown origin) using Mca-PLGLDpa-AR-NH2 as substrate preincubated for 30 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3869,Matrix metalloproteinase 14,Homo sapiens,SINGLE PROTEIN,CHEMBL2380248,1,Scientific Literature,J. Med. Chem.,2013,None,
CHEMBL2380402,,0,505.66,1,2.96,29e,CC(=O)NCCCCCC(=O)N1C[C@H](S)[C@@H](NS(=O)(=O)c2ccc(Oc3ccccc3)cc2)C1,Ki,'=',4,nM,8.4,,,UO_0000065,16.61,0.34,5.44,8.01,0,CHEMBL2382702,Inhibition of MMP-14 (unknown origin) using Mca-PLGLDpa-AR-NH2 as substrate preincubated for 30 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3869,Matrix metalloproteinase 14,Homo sapiens,SINGLE PROTEIN,CHEMBL2380248,1,Scientific Literature,J. Med. Chem.,2013,None,
CHEMBL2380391,,0,349.48,0,3.61,18a,O=S(=O)(N[C@@H]1CCC[C@@H]1S)c1ccc(Oc2ccccc2)cc1,Ki,'=',25000,nM,4.6,,,UO_0000065,13.17,0.27,0.99,8.31,0,CHEMBL2382702,Inhibition of MMP-14 (unknown origin) using Mca-PLGLDpa-AR-NH2 as substrate preincubated for 30 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3869,Matrix metalloproteinase 14,Homo sapiens,SINGLE PROTEIN,CHEMBL2380248,1,Scientific Literature,J. Med. Chem.,2013,None,
CHEMBL496942,,0,424.46,0,3.04,2,Cn1c(=O)n(Cc2ccc(C(=O)O)cc2)c(=O)c2cc(C#CCc3ccccc3)ccc21,IC50,'>',30000,nM,,,,UO_0000065,,,,,1,CHEMBL952574,Inhibition of MMP14 catalytic domain,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3869,Matrix metalloproteinase 14,Homo sapiens,SINGLE PROTEIN,CHEMBL1156486,1,Scientific Literature,J. Biol. Chem.,2007,None,
CHEMBL1085725,,0,212.25,0,0.02,L3,NCCCCCNc1ccn(O)c(=O)n1,Inhibition,'=',3,%,,,,UO_0000187,,,,,0,CHEMBL1119415,Inhibition of MMP14 at 3 uM,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3869,Matrix metalloproteinase 14,Homo sapiens,SINGLE PROTEIN,CHEMBL1155552,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL499905,,0,532.62,1,4.07,12p,CC#CCOc1ccc(S(=O)(=O)N[C@H](Cc2cn(Cc3ccc(OC)cc3)c3ccccc23)C(=O)O)cc1,Ratio IC50,'>',50,,,,,,,,,,0,CHEMBL1035219,Selectivity for TACE over MMP14,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1137760,1,Scientific Literature,Bioorg. Med. Chem.,2009,None,
CHEMBL2407117,,0,519.46,1,0.11,5j,C[C@]1(CS(=O)(=O)N2CCN(c3ncc(OCc4cc(C(F)(F)F)no4)cn3)CC2)NC(=O)NC1=O,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL2410674,Inhibition of human recombinant MMP-14 using Mca-Pro-Leu-Ala-Nva-Dpa-Ala-Arg-NH2 as substrate after 20 hrs by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3869,Matrix metalloproteinase 14,Homo sapiens,SINGLE PROTEIN,CHEMBL2407043,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2013,None,
CHEMBL1796298,,0,454.53,0,3.01,26,O=C(NCc1ccncn1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,Ratio,'>',100,,,,,,,,,,0,CHEMBL1798923,Selectivity ratio MMP14 to human recombinant MMP13,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1795206,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2011,None,
CHEMBL194377,,0,564.66,2,5.62,18,CCc1ccc2oc(C(=O)Nc3ccc(-c4ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc4)cc3)c(C)c2c1OC,IC50,'=',30000,nM,4.52,,,UO_0000065,8.01,0.15,-1.1,3.35,1,CHEMBL882119,Inhibitory concentration against MMP-14,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3869,Matrix metalloproteinase 14,Homo sapiens,SINGLE PROTEIN,CHEMBL1143494,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2005,None,
CHEMBL408720,,0,478.57,1,5.1,7,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2ccc(NCc3cc4ccccc4o3)cc2)cc1)C(=O)O,IC50,'=',6600,nM,5.18,,,UO_0000065,10.82,0.21,0.08,4.77,0,CHEMBL828529,Inhibitory concentration against MMP-14,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3869,Matrix metalloproteinase 14,Homo sapiens,SINGLE PROTEIN,CHEMBL1142820,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2005,None,
CHEMBL227484,,0,383.41,0,3.1,14f-(R),Cc1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(C)C)P(=O)(O)O)cc2)cc1,IC50,'=',11,nM,7.96,,,UO_0000065,20.76,0.43,4.86,7.67,0,CHEMBL918803,Inhibition of MMP14,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3869,Matrix metalloproteinase 14,Homo sapiens,SINGLE PROTEIN,CHEMBL1144553,1,Scientific Literature,Bioorg. Med. Chem.,2007,None,
CHEMBL376557,,0,403.82,0,3.45,14e-(R),CC(C)[C@H](NS(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1)P(=O)(O)O,IC50,'=',47,nM,7.33,,,UO_0000065,18.15,0.4,3.88,7.07,0,CHEMBL918803,Inhibition of MMP14,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3869,Matrix metalloproteinase 14,Homo sapiens,SINGLE PROTEIN,CHEMBL1144553,1,Scientific Literature,Bioorg. Med. Chem.,2007,None,
