Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL1223491,,0,518.49,1,2.91,31,CNC(=O)[C@@H](NC(=O)c1ccc(-c2cccc(CNC(=O)c3cccc(C(F)(F)F)n3)c2)o1)C(C)(C)O,Ratio IC50,'>',810,,,,,,,,,,0,CHEMBL1228234,Selectivity ratio of IC50 for MMP8 to IC50 for MMP13,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1221301,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL1223423,,0,500.48,1,3.54,29,CNC(=O)[C@@H](NC(=O)c1ccc(-c2cccc(CNC(=O)c3cccc(C(F)(F)F)n3)c2)o1)C1CC1,Ratio IC50,'>',700,,,,,,,,,,0,CHEMBL1228234,Selectivity ratio of IC50 for MMP8 to IC50 for MMP13,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1221301,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL1223199,,0,491.59,0,3.34,14,CNC(=O)[C@H](NC(=O)c1ccc(-c2cccc(CNC(=O)c3cc(C)n(C)n3)c2)o1)C1CCCCC1,Ratio IC50,'>',280,,,,,,,,,,0,CHEMBL1228234,Selectivity ratio of IC50 for MMP8 to IC50 for MMP13,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1221301,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL1223059,,0,477.56,0,4.2,9,CNC(=O)[C@H](NC(=O)c1ccc(-c2cccc(CNC(=O)c3ccc(C)o3)c2)o1)C1CCCCC1,Ratio IC50,'>',1900,,,,,,,,,,0,CHEMBL1228234,Selectivity ratio of IC50 for MMP8 to IC50 for MMP13,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1221301,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL1222989,,0,411.5,0,3.01,5,CNC(=O)[C@H](NC(=O)c1ccc(-c2cccc(CNC(C)=O)c2)o1)C1CCCCC1,Ratio IC50,'>',7,,,,,,,,,,0,CHEMBL1228234,Selectivity ratio of IC50 for MMP8 to IC50 for MMP13,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1221301,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL1223563,,0,519.48,1,2.3,35,CNC(=O)[C@@H](NC(=O)c1ccc(-c2cccc(CNC(=O)c3ccnc(C(F)(F)F)n3)c2)o1)C(C)(C)O,Ratio IC50,'=',600,,,,,,,,,,0,CHEMBL1228233,Selectivity ratio of IC50 for MMP3 to IC50 for MMP13,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1221301,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL1223422,,0,502.49,1,3.79,28,CNC(=O)[C@@H](NC(=O)c1ccc(-c2cccc(CNC(=O)c3cccc(C(F)(F)F)n3)c2)o1)C(C)C,Ratio IC50,'>',1000,,,,,,,,,,0,CHEMBL1228233,Selectivity ratio of IC50 for MMP3 to IC50 for MMP13,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1221301,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL1939869,,0,266.3,0,3.41,8,CCOC(=O)c1cc2cc(-c3cccnc3)ccc2[nH]1,IC50,'=',15000,nM,4.82,,,UO_0000065,18.11,0.33,1.41,8.77,0,CHEMBL1942128,Inhibition of human MMP13 expressed in Escherichia coli after 30 mins by fluorimetry,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1938382,1,Scientific Literature,J. Med. Chem.,2011,None,
CHEMBL1939871,,0,280.33,0,3.72,10,CCOC(=O)c1cc2cc(-c3ccncc3C)ccc2[nH]1,IC50,'=',9600,nM,5.02,,,UO_0000065,17.9,0.33,1.3,9.13,0,CHEMBL1942128,Inhibition of human MMP13 expressed in Escherichia coli after 30 mins by fluorimetry,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1938382,1,Scientific Literature,J. Med. Chem.,2011,None,
CHEMBL1939877,,0,460.49,0,3.3,16,CCOC(=O)c1cc2cc(-c3cc(C(=O)NCc4ccc(CC(=O)O)cc4)nn3C)ccc2[nH]1,IC50,'=',14,nM,7.85,,,UO_0000065,17.06,0.32,4.55,6.22,0,CHEMBL1942133,Inhibition of MMP13 after 30 mins by fluorimetry in the presence of 1.25% human serum albumin,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1938382,1,Scientific Literature,J. Med. Chem.,2011,None,
CHEMBL470783,,0,443.59,1,5.22,33,CC[C@@]12C[C@H](O)[C@](O)(c3ccccc3)C[C@H]1CCc1cc(OCc3cccnc3C)ccc12,Activity,'=',78,%,,,,UO_0000187,,,,,0,CHEMBL1022150,Transrepression activity at GR in human SW1353 cells assessed as inhibition of IL1-stimulated MMP13 production after 24 hrs by whole cell ELISA relative to Dexamethasone,B,BAO_0000219,cell-based format,Homo sapiens,None,None,SW1353,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1152783,1,Scientific Literature,J. Med. Chem.,2009,CHEMBL3307462,
CHEMBL457035,,0,375.51,0,4.81,23,CC#C[C@@]1(O)CC[C@@]2(CC)c3ccc(OCc4ccncc4)cc3CC[C@@H]2C1,Activity,'=',88,%,,,,UO_0000187,,,,,0,CHEMBL1022150,Transrepression activity at GR in human SW1353 cells assessed as inhibition of IL1-stimulated MMP13 production after 24 hrs by whole cell ELISA relative to Dexamethasone,B,BAO_0000219,cell-based format,Homo sapiens,None,None,SW1353,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1152783,1,Scientific Literature,J. Med. Chem.,2009,CHEMBL3307462,
CHEMBL511982,,0,270.37,0,3.15,17,CC#C[C@@]1(O)CC[C@@]2(C)c3ccc(O)cc3CC[C@@H]2C1,IC50,'>',5000,nM,,,,UO_0000065,,,,,0,CHEMBL1022149,Transrepression activity at GR in human SW1353 cells assessed as inhibition of IL1-stimulated MMP13 production after 24 hrs by whole cell ELISA,B,BAO_0000219,cell-based format,Homo sapiens,None,None,SW1353,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1152783,1,Scientific Literature,J. Med. Chem.,2009,CHEMBL3307462,
CHEMBL511812,,0,338.45,0,3.64,32,CC[C@@]12C[C@H](O)[C@](O)(c3ccccc3)C[C@H]1CCc1cc(O)ccc12,Activity,,,,,,Not Active,,,,,,0,CHEMBL1010698,Transrepression activity at GR in human SW1353 cells assessed as inhibition of IL1-stimulated MMP13 production after 24 hrs by whole cell ELISA in presence of RU-486,B,BAO_0000219,cell-based format,Homo sapiens,None,None,SW1353,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1152783,1,Scientific Literature,J. Med. Chem.,2009,CHEMBL3307462,
CHEMBL1276308,MIFEPRISTONE,4,429.6,1,5.41,RU-486,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,Activity,,,,,,Not Active,,,,,,0,CHEMBL1010698,Transrepression activity at GR in human SW1353 cells assessed as inhibition of IL1-stimulated MMP13 production after 24 hrs by whole cell ELISA in presence of RU-486,B,BAO_0000219,cell-based format,Homo sapiens,None,None,SW1353,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1152783,1,Scientific Literature,J. Med. Chem.,2009,CHEMBL3307462,
CHEMBL515671,,0,405.54,0,4.09,31,CC#C[C@]1(O)C[C@H]2CCc3cc(OCc4cccnc4C)ccc3[C@]2(CC)C[C@@H]1O,Activity,,,,,,Not Active,,,,,,0,CHEMBL1010699,Transrepression activity at GR in human SW1353 cells assessed as inhibition of IL1-stimulated MMP13 production after 24 hrs by whole cell ELISA relative to Dexamethasone in presence of RU-486,B,BAO_0000219,cell-based format,Homo sapiens,None,None,SW1353,None,,,,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1152783,1,Scientific Literature,J. Med. Chem.,2009,CHEMBL3307462,
CHEMBL562003,,0,599.69,1,4.42,30,Cc1c(C(=O)Nc2ccc(-c3ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc3)cc2)oc2cccc(NS(C)(=O)=O)c12,IC50,'=',13,nM,7.89,,,UO_0000065,13.15,0.26,3.47,4.59,0,CHEMBL1055710,Inhibition of MMP13,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1153501,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2009,None,
CHEMBL552213,,0,564.66,1,4.97,34,Cc1c(C(=O)Nc2ccc(-c3ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc3)cc2)oc2cccc(CCCO)c12,Ratio IC50,'=',621,,,,,,,,,,0,CHEMBL1055712,Selectivity ratio of IC50 for MMP2 to IC50 for MMP13,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1153501,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2009,None,
CHEMBL541703,,0,582.68,2,6.72,39,Cc1c(C(=O)Nc2ccc(-c3ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc3)cc2)oc2cccc(-c3ccccc3)c12,IC50,'=',15,nM,7.82,,,UO_0000065,13.43,0.25,1.1,6.22,0,CHEMBL1055710,Inhibition of MMP13,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1153501,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2009,None,
CHEMBL562607,,0,586.65,1,3.51,42,CC(C)[C@H](NS(=O)(=O)c1ccc(-c2ccc(NC(=O)c3cc4c(NS(C)(=O)=O)cccc4o3)cn2)cc1)C(=O)O,Ratio IC50,'=',224,,,,,,,,,,0,CHEMBL1055714,Ratio of IC50 for MMP13 in presence of rabbit serum albumin to IC50 for MMP13 in absence of rabbit serum albumin,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1153501,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2009,None,
CHEMBL515980,,0,422.46,0,2.08,3c,CC(C)[C@H](C(=O)NO)N(CC(=O)O)S(=O)(=O)c1ccc(Oc2ccccc2)cc1,IC50,'=',0.33,nM,9.48,,,UO_0000065,22.44,0.45,7.4,7.12,0,CHEMBL1010052,Inhibition of MMP13,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1151743,1,Scientific Literature,J. Med. Chem.,2008,None,
CHEMBL561625,,0,362.45,0,2.51,2,CC(C)CN(CC(=O)NO)S(=O)(=O)c1ccc(-c2ccccc2)cc1,IC50,'=',39,nM,7.41,,,UO_0000065,20.44,0.4,4.9,8.54,0,CHEMBL816870,Inhibition of MMP13,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1158483,1,Scientific Literature,J. Med. Chem.,2009,None,
CHEMBL550548,,0,547.07,2,5.45,5,CC(C)ON([C@@H](C(=O)NO)C(C)C)S(=O)(=O)c1ccc(-c2ccc(OCc3ccc(Cl)cc3)cc2)cc1,IC50,'=',3,nM,8.52,,,UO_0000065,15.58,0.31,3.07,8.1,0,CHEMBL816870,Inhibition of MMP13,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1158483,1,Scientific Literature,J. Med. Chem.,2009,None,
CHEMBL410322,,0,482.42,0,3.49,10k,O=C(O)c1ccc(Cn2cnc3cnc(C(=O)NCc4ccc(C(F)(F)F)cc4)cc3c2=O)cc1,IC50,'=',95.6,nM,7.02,,,UO_0000065,14.55,0.27,3.53,6.15,0,CHEMBL930770,Inhibition of human MMP13 catalytic domain,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1142320,1,Scientific Literature,J. Med. Chem.,2008,None,
CHEMBL272008,,0,432.41,0,2.61,10j,O=C(O)c1ccc(Cn2cnc3cnc(C(=O)NCc4cccc(F)c4)cc3c2=O)cc1,IC50,'=',16.4,nM,7.79,,,UO_0000065,18,0.33,5.18,6.82,0,CHEMBL930770,Inhibition of human MMP13 catalytic domain,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1142320,1,Scientific Literature,J. Med. Chem.,2008,None,
CHEMBL270481,,0,417.44,0,3.52,9c,COc1cccc(CNC(=O)c2ccc3ncn(Cc4ccc(F)cc4)c(=O)c3c2)c1,IC50,'=',237,nM,6.62,,,UO_0000065,15.87,0.29,3.11,9.05,0,CHEMBL930770,Inhibition of human MMP13 catalytic domain,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1142320,1,Scientific Literature,J. Med. Chem.,2008,None,
CHEMBL270480,,0,429.48,0,3.39,9b,COc1ccc(CNC(=O)c2ccc3ncn(Cc4ccc(OC)cc4)c(=O)c3c2)cc1,IC50,'=',365,nM,6.44,,,UO_0000065,14.99,0.27,3.05,7.81,0,CHEMBL930770,Inhibition of human MMP13 catalytic domain,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1142320,1,Scientific Literature,J. Med. Chem.,2008,None,
CHEMBL408646,,0,384.4,0,2.39,8n,O=C(O)c1ccc(Cn2cnc3ccc(C#CCn4ccnc4)cc3c2=O)cc1,IC50,'=',7.82,nM,8.11,,,UO_0000065,21.09,0.38,5.72,9.01,0,CHEMBL930770,Inhibition of human MMP13 catalytic domain,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1142320,1,Scientific Literature,J. Med. Chem.,2008,None,
CHEMBL410029,,0,424.46,0,3.75,8j,COc1ccc(CC#Cc2ccc3ncn(Cc4ccc(C(=O)O)cc4)c(=O)c3c2)cc1,IC50,'=',0.15,nM,9.82,,,UO_0000065,23.14,0.42,6.07,12.07,0,CHEMBL930770,Inhibition of human MMP13 catalytic domain,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1142320,1,Scientific Literature,J. Med. Chem.,2008,None,
CHEMBL272261,,0,461.45,0,3.22,19a,COc1cccc(CNC(=O)c2cc3c(=O)n(Cc4ccc(C(=O)O)cc4)cnc3cc2F)c1,IC50,'=',1710,nM,5.77,,,UO_0000065,12.5,0.23,2.55,5.22,0,CHEMBL930771,Inhibition of human MMP13,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1142320,1,Scientific Literature,J. Med. Chem.,2008,None,
CHEMBL409111,,0,448.87,0,3.12,10d,O=C(O)c1ccc(Cn2cnc3cnc(C(=O)NCc4ccc(Cl)cc4)cc3c2=O)cc1,IC50,'=',28,nM,7.55,,,UO_0000065,16.83,0.32,4.43,6.61,0,CHEMBL930771,Inhibition of human MMP13,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1142320,1,Scientific Literature,J. Med. Chem.,2008,None,
CHEMBL551655,,0,456.57,0,2.81,(S)-5b,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)sc1ccc(NS(C)(=O)=O)cc12)C(=O)O,IC50,'=',1135,nM,5.95,,,UO_0000065,13.02,0.28,3.14,4.59,0,CHEMBL1062302,Inhibition of human recombinant MMP13,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1152446,1,Scientific Literature,J. Med. Chem.,2009,None,
CHEMBL549756,,0,512.61,2,5.36,(S)-18,Cc1ccc(OC(=O)Nc2ccc3c(c2)sc2cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc23)cc1,IC50,'=',235,nM,6.63,,,UO_0000065,12.93,0.26,1.27,5.44,0,CHEMBL1062302,Inhibition of human recombinant MMP13,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1152446,1,Scientific Literature,J. Med. Chem.,2009,None,
CHEMBL514794,,0,410.42,0,3.23,4,Cc1cc(CNC(=O)c2cc(C(=O)NCc3ccc(F)c(C)c3)ncn2)ccc1F,IC50,'=',70,nM,7.16,,,UO_0000065,17.43,0.33,3.92,8.52,0,CHEMBL3387086,Inhibition of full-length recombinant human MMP-13 assessed as bovine type-2 collagen hydrolysis after 18 hrs by ELISA,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL3352788,1,Scientific Literature,J. Med. Chem.,2014,None,
CHEMBL570732,,0,711.71,2,5.78,8F1,O=C(N[C@@H](Cc1ccccc1)P(=O)(O)C[C@@H](Cc1cc(-c2ccccc2)no1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)OCc1ccccc1,Ki,'=',24,nM,7.62,,,UO_0000065,10.71,0.2,1.84,4.05,0,CHEMBL1045250,Inhibition of human MMP13,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1156752,1,Scientific Literature,J. Med. Chem.,2010,None,
CHEMBL221632,,0,552.54,1,4.58,19,CCOCCC1(Oc2ccc(Oc3ccc(-c4nc(-c5cccc(C#N)c5)co4)cc3)cc2)C(=O)NC(=O)NC1=O,Selectivity ratio,'=',31,,,,,,,,,,0,CHEMBL941692,Selectivity for MMP13 over MMP2,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523970,MMP-2/MMP-13,Homo sapiens,SELECTIVITY GROUP,CHEMBL1140560,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007,None,
CHEMBL1796290,,0,332.4,0,3.63,17,O=C(NCc1ccncc1)c1ccc(OCCc2ccccc2)cc1,IC50,'>',100000,nM,,,,UO_0000065,,,,,0,CHEMBL1798873,Inhibition of human recombinant MMP13 using Mca-Pro-cyclohexyl-Ala-Gly-Nva-His-Ala-Dap(Dnp)-NH2 substrate,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1795206,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2011,None,
CHEMBL250776,,0,520.51,1,3.77,18,N#Cc1ccc(-c2coc(-c3ccc(Oc4ccc(N5CCCC56C(=O)NC(=O)NC6=O)cn4)cc3)n2)cc1,Selectivity ratio,'=',931,,,,,,,,,,0,CHEMBL941693,Selectivity for MMP13 over MMP12,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1140560,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007,None,
CHEMBL401414,,0,431.25,0,2.34,10b,O=C1NC(=O)C2(CCCN2c2ccc(Oc3ccc(Br)cc3)nc2)C(=O)N1,Selectivity ratio,'=',22,,,,,,,,,,0,CHEMBL941693,Selectivity for MMP13 over MMP12,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1140560,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007,None,
CHEMBL248916,,0,398.35,0,1.63,7,O=C1NC(=O)C2(CCCC(=O)N2c2ccc(Oc3ccc(F)cc3)nc2)C(=O)N1,Selectivity ratio,'=',86.5,,,,,,,,,,0,CHEMBL941693,Selectivity for MMP13 over MMP12,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1140560,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007,None,
CHEMBL181244,,0,364.42,0,2.19,13,CC(C)ON(CC(=O)NO)S(=O)(=O)c1ccc(-c2ccccc2)cc1,IC50,,,,,,Not Determined,,,,,,0,CHEMBL2339489,Inhibition of MMP13 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL2331497,1,Scientific Literature,Eur. J. Med. Chem.,2013,None,
CHEMBL468095,,0,496.61,0,3.41,24m,CCOC(=O)N1CCC([C@@H](NS(=O)(=O)c2ccc(-c3ccc(OCC)cc3)s2)C(=O)O)CC1,IC50,'=',2,nM,8.7,,,UO_0000065,17.52,0.36,5.29,7.12,0,CHEMBL974339,Inhibition of MMP13,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1136920,1,Scientific Literature,J. Med. Chem.,2009,None,
CHEMBL468096,,0,524.66,1,4.19,24o,CCCCOC(=O)N1CCC([C@@H](NS(=O)(=O)c2ccc(-c3ccc(OCC)cc3)s2)C(=O)O)CC1,IC50,'=',0.8,nM,9.1,,,UO_0000065,17.34,0.35,4.91,7.44,0,CHEMBL974339,Inhibition of MMP13,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1136920,1,Scientific Literature,J. Med. Chem.,2009,None,
CHEMBL469138,,0,538.69,1,4.58,24q,CCOc1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(=O)O)C3CCN(C(=O)OC(CC)CC)CC3)s2)cc1,IC50,'=',60,nM,7.22,,,UO_0000065,13.41,0.27,2.64,5.91,0,CHEMBL974340,Inhibition of MMP13 in presence of 1% bovine serum albumin,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1136920,1,Scientific Literature,J. Med. Chem.,2009,None,
CHEMBL466024,,0,524.66,1,4.19,24s,CCOc1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(=O)O)C3CCN(C(=O)OC(C)(C)C)CC3)s2)cc1,IC50,'=',0.6,nM,9.22,,,UO_0000065,17.58,0.36,5.03,7.54,0,CHEMBL974339,Inhibition of MMP13,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1136920,1,Scientific Literature,J. Med. Chem.,2009,None,
CHEMBL468731,,0,536.67,1,4.34,24t,CCOc1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(=O)O)C3CCN(C(=O)OC4CCCC4)CC3)s2)cc1,IC50,'=',0.5,nM,9.3,,,UO_0000065,17.33,0.35,4.96,7.61,0,CHEMBL974339,Inhibition of MMP13,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1136920,1,Scientific Literature,J. Med. Chem.,2009,None,
CHEMBL493989,,0,564.71,1,3.56,27a,COc1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(=O)O)C3CCN(S(=O)(=O)c4ccc(C)cc4)CC3)s2)cc1,IC50,'=',65,nM,7.19,,,UO_0000065,12.73,0.27,3.63,5.53,0,CHEMBL974340,Inhibition of MMP13 in presence of 1% bovine serum albumin,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1136920,1,Scientific Literature,J. Med. Chem.,2009,None,
CHEMBL512243,,0,530.69,1,3,27g,CCOc1ccc(-c2ccc(S(=O)(=O)N[C@@H](C(=O)O)C3CCN(S(=O)(=O)C(C)C)CC3)s2)cc1,IC50,'=',280,nM,6.55,,,UO_0000065,12.35,0.26,3.55,5.04,0,CHEMBL974340,Inhibition of MMP13 in presence of 1% bovine serum albumin,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL280,Matrix metalloproteinase 13,Homo sapiens,SINGLE PROTEIN,CHEMBL1136920,1,Scientific Literature,J. Med. Chem.,2009,None,
CHEMBL514138,CGS-27023A,0,429.93,0,1.81,1,COc1ccc(S(=O)(=O)N(Cc2cccnc2)[C@@H](C(=O)NO)C(C)C)cc1.Cl,Inhibition,'=',73,%,,,,UO_0000187,,,,,0,CHEMBL974344,"Inhibition of MMP13-induced cartilage degradation in rat assessed as chondroitin sulfate release at 30 mg/kg	 po administered 4 hrs before MMP13 challenge injected intra-articularly measured after 2 hrs by ELISA",F,BAO_0000218,organism-based format,Rattus norvegicus,None,None,None,None,DOSE = 30.0 mg.kg-1 | ROUTE: Oral,,,CHEMBL376,Rattus norvegicus,Rattus norvegicus,ORGANISM,CHEMBL1136920,1,Scientific Literature,J. Med. Chem.,2009,None,
