Compound ID,Uniprot ID,Compound Name,Standard inchi key,Max Phase,Target Pref Name,Gene Names,Target Class,Wild type or mutant,Mutation information,PubMed ID,End Point Standard Type,End Point Standard Relation,End Point Standard Value,End Point Standard Units,Endpoint Mode of Action,Assay Format,Assay Type,Assay Sub Type,Inhibitor Type,Detection Technology,Compound concentration value,Compound concentration value units,Substrate type,Substrate Type Standard Relation,Substrate Type Standard Value,Substrate Type Standard Units,Assay cell line,Assay Description,Activity Comments,Title,Journal,Year,Volume,Issue,Authors,Annotation Comments,Assay ID,DTC Tid,DTC Activity ID,DTC Molregno,Record ID,DTC Document ID
CHEMBL217285,P39900,,QUOVSBFFBCDNHK-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,24074025,INHIBITION,,,,,,,,,,,,,,,,,Inhibition of human recombinant MMP-12 using Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2.AcOH as substrate at 10 uM preincubated for 30 mins prior to substrate addition measured for 30 mins by fluorescence assay relative to control,Active,Investigating the selectivity of metalloenzyme inhibitors.,J. Med. Chem.,2013,56,20,"Day JA, Cohen SM",,987735,DTCT0024517,12617740,DTCC00435081,1624821,56109
CHEMBL2205657,P39900,,XGNIOZCAZTWXMZ-WCHFFXHOSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,,DRUG METABOLISM,,,,,,,,,,,,,,,,,Prodrug conversion assessed as recombinant human MMP-12 mediated compound conversion to 2-((S)-2-((S)-1-(benzyloxycarbonyl)pyrrolidine-2-carboxamido)-N-(biphenyl-4-ylsulfonyl)-4-methylpentanamido)acetic acid by HPLC analysis,Active,,ACS Med. Chem. Lett.,2012,3,8,,,879877,DTCT0024517,11466131,DTCC01300890,738152,51794
CHEMBL2205657,P39900,,XGNIOZCAZTWXMZ-WCHFFXHOSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,,DRUG METABOLISM,,,,,,,,,,,,,,,,,Prodrug conversion assessed as recombinant human MMP-12 mediated compound conversion to 2-(biphenyl-4-ylsulfonamido)acetic acid by HPLC analysis,Active,,ACS Med. Chem. Lett.,2012,3,8,,,879878,DTCT0024517,11466130,DTCC01300890,738152,51794
CHEMBL2205657,P39900,,XGNIOZCAZTWXMZ-WCHFFXHOSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,,DRUG METABOLISM,,,,,,,,,,,,,,,,,Prodrug conversion assessed as recombinant human MMP-12 mediated compound conversion to(S)-5-((S)-1-amino-1-oxopropan-2-ylamino)-4-((S)-2-((S)-2-(2-(biphenyl-4-ylsulfonamido)acetamido)-4-methylpentanamido)-4-carboxybutanamido)-5-oxopentanoic acid by HPLC analysis,Active,,ACS Med. Chem. Lett.,2012,3,8,,,879884,DTCT0024517,11466123,DTCC01300890,738152,51794
CHEMBL2205657,P39900,,XGNIOZCAZTWXMZ-WCHFFXHOSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,,KCAT/KM,=,3.7,10'3/M.S,,,,,,,,,,,,,,Ratio of Kcat to Km for human MMP-12,,,ACS Med. Chem. Lett.,2012,3,8,,,879879,DTCT0024517,11466128,DTCC01300890,738152,51794
CHEMBL2205658,P39900,,ULJGGZMGWLLGGH-CKCVZSQNSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,,DRUG METABOLISM,,,,,,,,,,,,,,,,,Prodrug conversion assessed as recombinant human MMP-12 mediated compound conversion to 2-(4-methoxyphenylsulfonamido)acetic acid by HPLC analysis,Active,,ACS Med. Chem. Lett.,2012,3,8,,,879889,DTCT0024517,11466107,DTCC01300891,1962028,51794
CHEMBL2205659,P39900,,XYEJAKNGQXQKEF-VMPREFPWSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,,DRUG METABOLISM,,,,,,,,,,,,,,,,,Prodrug conversion assessed as recombinant human MMP-12 mediated compound conversion to 2-(biphenyl-4-ylsulfonamido)acetic acid by HPLC analysis,Active,,ACS Med. Chem. Lett.,2012,3,8,,,879878,DTCT0024517,11466129,DTCC01300892,738153,51794
CHEMBL2205659,P39900,,XYEJAKNGQXQKEF-VMPREFPWSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,,IC50,=,13000,NM,,,,,,,,,,,,,,Inhibition of human MMP12 by FRET reporter assay,,,ACS Med. Chem. Lett.,2012,3,8,,,879888,DTCT0024517,11466109,DTCC01300892,738153,51794
CHEMBL2205661,P39900,,VKWIFJJSBFKANJ-CGIBELHQSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,,IC50,=,48000,NM,,,,,,,,,,,,,,Inhibition of human MMP12 by FRET reporter assay,,,ACS Med. Chem. Lett.,2012,3,8,,,879888,DTCT0024517,11466108,DTCC01300894,1353049,51794
CHEMBL226439,P39900,,ICISPHGVMHWYTI-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,23287054,IC50,,,,,,,,,,,,,,,,,Inhibition of MMP12 (unknown origin),Not Determined,Sulphonamides: Deserving class as MMP inhibitors?,Eur. J. Med. Chem.,2013,60,,"Jain P, Saravanan C, Singh SK",,944091,DTCT0024517,11835631,DTCC00449741,447228,53820
CHEMBL228267,P39900,,HGNMRIKSORWTLJ-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,17368021,KI,>,5025,NM,,,,,,,,,,,,,,Binding affinity to MMP12,,"Hydantoins, triazolones, and imidazolones as selective non-hydroxamate inhibitors of tumor necrosis factor-alpha converting enzyme (TACE).",Bioorg. Med. Chem. Lett.,2007,17,10,"Sheppeck JE, Gilmore JL, Tebben A, Xue CB, Liu RQ, Decicco CP, Duan JJ",,438531,DTCT0024517,2101586,DTCC00455485,1437635,22885
CHEMBL228268,P39900,,GQLPTZZPKXZFQR-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,17368021,KI,=,4120,NM,,,,,,,,,,,,,,Binding affinity to MMP12,,"Hydantoins, triazolones, and imidazolones as selective non-hydroxamate inhibitors of tumor necrosis factor-alpha converting enzyme (TACE).",Bioorg. Med. Chem. Lett.,2007,17,10,"Sheppeck JE, Gilmore JL, Tebben A, Xue CB, Liu RQ, Decicco CP, Duan JJ",,438531,DTCT0024517,2101585,DTCC00455487,143032,22885
CHEMBL228318,P39900,,BSAORORNNRENRI-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,17368021,KI,=,3611,NM,,,,,,,,,,,,,,Binding affinity to MMP12,,"Hydantoins, triazolones, and imidazolones as selective non-hydroxamate inhibitors of tumor necrosis factor-alpha converting enzyme (TACE).",Bioorg. Med. Chem. Lett.,2007,17,10,"Sheppeck JE, Gilmore JL, Tebben A, Xue CB, Liu RQ, Decicco CP, Duan JJ",,438531,DTCT0024517,2101583,DTCC00455489,1884640,22885
CHEMBL228319,P39900,,CLYVYZOSMYXOBC-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,17368021,KI,>,6023,NM,,,,,,,,,,,,,,Binding affinity to MMP12,,"Hydantoins, triazolones, and imidazolones as selective non-hydroxamate inhibitors of tumor necrosis factor-alpha converting enzyme (TACE).",Bioorg. Med. Chem. Lett.,2007,17,10,"Sheppeck JE, Gilmore JL, Tebben A, Xue CB, Liu RQ, Decicco CP, Duan JJ",,438531,DTCT0024517,2101582,DTCC00455490,984390,22885
CHEMBL228320,P39900,,HVVGLHPJPUUJHI-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,17368021,KI,>,6023,NM,,,,,,,,,,,,,,Binding affinity to MMP12,,"Hydantoins, triazolones, and imidazolones as selective non-hydroxamate inhibitors of tumor necrosis factor-alpha converting enzyme (TACE).",Bioorg. Med. Chem. Lett.,2007,17,10,"Sheppeck JE, Gilmore JL, Tebben A, Xue CB, Liu RQ, Decicco CP, Duan JJ",,438531,DTCT0024517,2101581,DTCC00455491,467364,22885
CHEMBL228320,P39900,,HVVGLHPJPUUJHI-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,18790648,KI,>,6023,NM,,,,,,,,,,,,,,Inhibition of MMP12,,Specific targeting of metzincin family members with small-molecule inhibitors: progress toward a multifarious challenge.,Bioorg. Med. Chem.,2008,16,19,"Georgiadis D, Yiotakis A",,497414,DTCT0024517,2456511,DTCC00455491,468361,32556
CHEMBL229070,P39900,,BDTGEWQPSASMAZ-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,17368021,KI,>,5025,NM,,,,,,,,,,,,,,Binding affinity to MMP12,,"Hydantoins, triazolones, and imidazolones as selective non-hydroxamate inhibitors of tumor necrosis factor-alpha converting enzyme (TACE).",Bioorg. Med. Chem. Lett.,2007,17,10,"Sheppeck JE, Gilmore JL, Tebben A, Xue CB, Liu RQ, Decicco CP, Duan JJ",,438531,DTCT0024517,2101580,DTCC00455480,403563,22885
CHEMBL229072,P39900,,IKRKDUGQVRSGJX-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,17368021,KI,=,782,NM,,,,,,,,,,,,,,Binding affinity to MMP12,,"Hydantoins, triazolones, and imidazolones as selective non-hydroxamate inhibitors of tumor necrosis factor-alpha converting enzyme (TACE).",Bioorg. Med. Chem. Lett.,2007,17,10,"Sheppeck JE, Gilmore JL, Tebben A, Xue CB, Liu RQ, Decicco CP, Duan JJ",,438531,DTCT0024517,2101587,DTCC00455483,1373275,22885
CHEMBL230084,P39900,,VWGXPLATUCLZTG-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,17574851,IC50,>,100000,NM,,,,,,,,,,,,,,Inhibition of MMP12,,Synthesis and matrix metalloproteinase (MMP)-12 inhibitory activity of ageladine A and its analogs.,Bioorg. Med. Chem. Lett.,2007,17,16,"Ando N, Terashima S",,439791,DTCT0024517,2111481,DTCC00454334,1916796,22990
CHEMBL230085,P39900,,OUCXFECMGUMGCK-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,17574851,IC50,>,100000,NM,,,,,,,,,,,,,,Inhibition of MMP12,,Synthesis and matrix metalloproteinase (MMP)-12 inhibitory activity of ageladine A and its analogs.,Bioorg. Med. Chem. Lett.,2007,17,16,"Ando N, Terashima S",,439791,DTCT0024517,2111480,DTCC00454335,919621,22990
CHEMBL230194,P39900,,BPADIXRUNSRDOT-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,17574851,IC50,>,100000,NM,,,,,,,,,,,,,,Inhibition of MMP12,,Synthesis and matrix metalloproteinase (MMP)-12 inhibitory activity of ageladine A and its analogs.,Bioorg. Med. Chem. Lett.,2007,17,16,"Ando N, Terashima S",,439791,DTCT0024517,2111485,DTCC00454330,1566688,22990
CHEMBL230196,P39900,,SBFHXKVQJHTMRL-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,17574851,IC50,>,100000,NM,,,,,,,,,,,,,,Inhibition of MMP12,,Synthesis and matrix metalloproteinase (MMP)-12 inhibitory activity of ageladine A and its analogs.,Bioorg. Med. Chem. Lett.,2007,17,16,"Ando N, Terashima S",,439791,DTCT0024517,2111484,DTCC00454331,887798,22990
CHEMBL230806,P39900,AGELADINE A,QAKGJAQGTQLMFN-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,17574851,IC50,=,3660,NM,,,,,,,,,,,,,,Inhibition of MMP12,,Synthesis and matrix metalloproteinase (MMP)-12 inhibitory activity of ageladine A and its analogs.,Bioorg. Med. Chem. Lett.,2007,17,16,"Ando N, Terashima S",,439791,DTCT0024517,2111478,DTCC00454296,1177693,22990
CHEMBL230806,P39900,AGELADINE A,QAKGJAQGTQLMFN-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,19665375,IC50,=,3660,NM,,,,,,,,,,,,,,Inhibition of human MMP12 catalytic domain,,Synthesis of novel ageladine A analogs showing more potent matrix metalloproteinase (MMP)-12 inhibitory activity than the natural product.,Bioorg. Med. Chem. Lett.,2009,19,18,"Ando N, Terashima S",,600205,DTCT0024517,3097147,DTCC00454296,1167767,36164
CHEMBL230806,P39900,AGELADINE A,QAKGJAQGTQLMFN-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,21413800,IC50,=,0.33,UG.ML-1,,,,,,,,,,,,,,Inhibition of MMP12,,A one-pot synthesis and biological activity of ageladine A and analogues.,J. Med. Chem.,2011,54,7,"Shengule SR, Loa-Kum-Cheung WL, Parish CR, Blairvacq M, Meijer L, Nakao Y, Karuso P",,853827,DTCT0024517,11368658,DTCC00454296,1189861,50935
CHEMBL230806,P39900,AGELADINE A,QAKGJAQGTQLMFN-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,26314922,IC50,=,3660,NM,,,,,,,,,,,,,,Inhibition of MMP12 (unknown origin),,Imidazopyridines as a source of biological activity and their pharmacological potentials-Infrared and Raman spectroscopic evidence of their content in pharmaceuticals and plant materials.,Bioorg. Med. Chem.,2015,23,18,,,1515860,DTCT0024517,14528645,DTCC00454296,1173495,63568
CHEMBL231012,P39900,,PZVQODCOQPBJAM-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,17574851,IC50,>,100000,NM,,,,,,,,,,,,,,Inhibition of MMP12,,Synthesis and matrix metalloproteinase (MMP)-12 inhibitory activity of ageladine A and its analogs.,Bioorg. Med. Chem. Lett.,2007,17,16,"Ando N, Terashima S",,439791,DTCT0024517,2111487,DTCC00454328,34392,22990
CHEMBL231012,P39900,,PZVQODCOQPBJAM-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,19665375,IC50,>,100000,NM,,,,,,,,,,,,,,Inhibition of human MMP12 catalytic domain,,Synthesis of novel ageladine A analogs showing more potent matrix metalloproteinase (MMP)-12 inhibitory activity than the natural product.,Bioorg. Med. Chem. Lett.,2009,19,18,"Ando N, Terashima S",,600205,DTCT0024517,3097149,DTCC00454328,12608,36164
CHEMBL2316256,P39900,,RXBMEHOLQJITJI-LEOXJPRUSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,23343195,KI,=,15.5,NM,,,,,,,,,,,,,,Binding affinity to human MMP12 catalytic domain (98 to 266) by isothermal titration calorimetry,,Molecular determinants of a selective matrix metalloprotease-12 inhibitor: insights from crystallography and thermodynamic studies.,J. Med. Chem.,2013,56,3,"Czarny B, Stura EA, Devel L, Vera L, Cassar-Lajeunesse E, Beau F, Calderone V, Fragai M, Luchinat C, Dive V",,935216,DTCT0024517,11751213,DTCC01339596,71045,53441
CHEMBL2316257,P39900,,LIUMDGLYGBIKBM-SFYKDHMMSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,23343195,KI,=,0.28,NM,,,,,,,,,,,,,,Binding affinity to human MMP12 catalytic domain (98 to 266) by isothermal titration calorimetry,,Molecular determinants of a selective matrix metalloprotease-12 inhibitor: insights from crystallography and thermodynamic studies.,J. Med. Chem.,2013,56,3,"Czarny B, Stura EA, Devel L, Vera L, Cassar-Lajeunesse E, Beau F, Calderone V, Fragai M, Luchinat C, Dive V",,935216,DTCT0024517,11751212,DTCC01339597,589403,53441
CHEMBL2316258,P39900,,HXHLWPVBBLIGJV-XYJFISCASA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,23343195,INHIBITION,,,,,,,,,,,,,,,,,Inhibition of human MMP12 catalytic domain (98 to 266) at pH 6 to 7 by isothermal titration calorimetry,Active,Molecular determinants of a selective matrix metalloprotease-12 inhibitor: insights from crystallography and thermodynamic studies.,J. Med. Chem.,2013,56,3,"Czarny B, Stura EA, Devel L, Vera L, Cassar-Lajeunesse E, Beau F, Calderone V, Fragai M, Luchinat C, Dive V",,935208,DTCT0024517,11751192,DTCC01339598,199757,53441
CHEMBL2316258,P39900,,HXHLWPVBBLIGJV-XYJFISCASA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,23343195,KI,=,14.7,NM,,,,,,,,,,,,,,Binding affinity to human MMP12 catalytic domain (98 to 266) by isothermal titration calorimetry,,Molecular determinants of a selective matrix metalloprotease-12 inhibitor: insights from crystallography and thermodynamic studies.,J. Med. Chem.,2013,56,3,"Czarny B, Stura EA, Devel L, Vera L, Cassar-Lajeunesse E, Beau F, Calderone V, Fragai M, Luchinat C, Dive V",,935216,DTCT0024517,11751211,DTCC01339598,199757,53441
CHEMBL2326363,P39900,,UIVFNXLDHQCJRY-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,23458498,IC50,=,44,NM,,,,,,,,,,,,,,Inhibition of MMP-12 (unknown origin) using Mca-Lys-Pro-Leu-Gly-Leu-Dap(Dnp)-Ala-Arg-NH2 as substrate after 4 hrs by fluorometric assay,,Synthesis and preliminary evaluation in tumor bearing mice of new (18)f-labeled arylsulfone matrix metalloproteinase inhibitors as tracers for positron emission tomography.,J. Med. Chem.,2013,56,6,"Casalini F, Fugazza L, Esposito G, Cabella C, Brioschi C, Cordaro A, D'Angeli L, Bartoli A, Filannino AM, Gringeri CV, Longo DL, Muzio V, Nuti E, Orlandini E, Figlia G, Quattrini A, Tei L, Digilio G, Rossello A, Maiocchi A",,940800,DTCT0024517,11795559,DTCC01344669,199799,53669
CHEMBL2326364,P39900,,XXBXRJDBCMCGGD-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,23458498,IC50,=,400,NM,,,,,,,,,,,,,,Inhibition of MMP-12 (unknown origin) using Mca-Lys-Pro-Leu-Gly-Leu-Dap(Dnp)-Ala-Arg-NH2 as substrate after 4 hrs by fluorometric assay,,Synthesis and preliminary evaluation in tumor bearing mice of new (18)f-labeled arylsulfone matrix metalloproteinase inhibitors as tracers for positron emission tomography.,J. Med. Chem.,2013,56,6,"Casalini F, Fugazza L, Esposito G, Cabella C, Brioschi C, Cordaro A, D'Angeli L, Bartoli A, Filannino AM, Gringeri CV, Longo DL, Muzio V, Nuti E, Orlandini E, Figlia G, Quattrini A, Tei L, Digilio G, Rossello A, Maiocchi A",,940800,DTCT0024517,11795558,DTCC01344670,2040368,53669
CHEMBL2326365,P39900,,CREFCFAJHQSGNR-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,23458498,IC50,=,500,NM,,,,,,,,,,,,,,Inhibition of MMP-12 (unknown origin) using Mca-Lys-Pro-Leu-Gly-Leu-Dap(Dnp)-Ala-Arg-NH2 as substrate after 4 hrs by fluorometric assay,,Synthesis and preliminary evaluation in tumor bearing mice of new (18)f-labeled arylsulfone matrix metalloproteinase inhibitors as tracers for positron emission tomography.,J. Med. Chem.,2013,56,6,"Casalini F, Fugazza L, Esposito G, Cabella C, Brioschi C, Cordaro A, D'Angeli L, Bartoli A, Filannino AM, Gringeri CV, Longo DL, Muzio V, Nuti E, Orlandini E, Figlia G, Quattrini A, Tei L, Digilio G, Rossello A, Maiocchi A",,940800,DTCT0024517,11795557,DTCC01344671,913412,53669
CHEMBL2333287,P39900,,HTYCVVAAKRVDGM-LKCJCFKCSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,23353736,IC50,=,2100,NM,,,,,,,,,,,,,,Inhibition of MMP12 (unknown origin),,Synthesis of derivatives of methyl rosmarinate and their inhibitory activities against matrix metalloproteinase-1 (MMP-1).,Eur. J. Med. Chem.,2013,62,,"Yuan H, Lu W, Wang L, Shan L, Li H, Huang J, Sun Q, Zhang W",,946628,DTCT0024517,11806934,DTCC01346826,868646,53896
CHEMBL2333288,P39900,,HTYCVVAAKRVDGM-IPXXLZSSSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,23353736,IC50,=,2300,NM,,,,,,,,,,,,,,Inhibition of MMP12 (unknown origin),,Synthesis of derivatives of methyl rosmarinate and their inhibitory activities against matrix metalloproteinase-1 (MMP-1).,Eur. J. Med. Chem.,2013,62,,"Yuan H, Lu W, Wang L, Shan L, Li H, Huang J, Sun Q, Zhang W",,946628,DTCT0024517,11806933,DTCC01346827,447178,53896
CHEMBL2337130,P39900,,BEZJPBNIFWANDL-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,23287054,IC50,,,,,,,,,,,,,,,,,Inhibition of MMP12 (unknown origin),Not Determined,Sulphonamides: Deserving class as MMP inhibitors?,Eur. J. Med. Chem.,2013,60,,"Jain P, Saravanan C, Singh SK",,944091,DTCT0024517,11835621,DTCC01350532,56348,53820
CHEMBL2337131,P39900,,AJAHTKZXCRUIAR-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,23287054,IC50,=,0.93,NM,,,,,,,,,,,,,,Inhibition of MMP12 (unknown origin),,Sulphonamides: Deserving class as MMP inhibitors?,Eur. J. Med. Chem.,2013,60,,"Jain P, Saravanan C, Singh SK",,944091,DTCT0024517,11835619,DTCC01350533,1061928,53820
CHEMBL2338554,P39900,SYMPLOSTATIN 5,KPKJQINJXGFAPS-NBGICTFWSA-M,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,23350733,ACTIVITY,=,100,%,,,,,,,,,,,,,,Inhibition of MMP12 (unknown origin) using (5-FAM/QXLTM) FRET peptide substrate assessed as residual activity at 10 uM incubated for 15 mins prior to substrate addition measured for 2 hrs,,Potent elastase inhibitors from cyanobacteria: structural basis and mechanisms mediating cytoprotective and anti-inflammatory effects in bronchial epithelial cells.,J. Med. Chem.,2013,56,3,"Salvador LA, Taori K, Biggs JS, Jakoncic J, Ostrov DA, Paul VJ, Luesch H",,944682,DTCT0024517,11803593,DTCC01351885,686495,53882
CHEMBL236523,P39900,,HBXVEQHRTCDTPV-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,17804234,IC50,=,1700,NM,,,,,,,,,,,,,,Inhibition of MMP12,,"5'-Phenyl-3'H-spiro[indoline-3,2'-[1,3,4]thiadiazol]-2-one inhibitors of ADAMTS-5 (aggrecanase-2).",Bioorg. Med. Chem. Lett.,2007,17,20,"Bursavich MG, Gilbert AM, Lombardi S, Georgiadis KE, Reifenberg E, Flannery CR, Morris EA",,449412,DTCT0024517,2188837,DTCC00467567,1410631,23878
CHEMBL237149,P39900,,ABCUGGKORKLYBH-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,17804234,IC50,=,5600,NM,,,,,,,,,,,,,,Inhibition of MMP12,,"5'-Phenyl-3'H-spiro[indoline-3,2'-[1,3,4]thiadiazol]-2-one inhibitors of ADAMTS-5 (aggrecanase-2).",Bioorg. Med. Chem. Lett.,2007,17,20,"Bursavich MG, Gilbert AM, Lombardi S, Georgiadis KE, Reifenberg E, Flannery CR, Morris EA",,449412,DTCT0024517,2188840,DTCC00467582,1086666,23878
CHEMBL237366,P39900,,DPMMJDFRISXTPA-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,17804234,IC50,>,22000,NM,,,,,,,,,,,,,,Inhibition of MMP12,,"5'-Phenyl-3'H-spiro[indoline-3,2'-[1,3,4]thiadiazol]-2-one inhibitors of ADAMTS-5 (aggrecanase-2).",Bioorg. Med. Chem. Lett.,2007,17,20,"Bursavich MG, Gilbert AM, Lombardi S, Georgiadis KE, Reifenberg E, Flannery CR, Morris EA",,449412,DTCT0024517,2188838,DTCC00467586,1954415,23878
CHEMBL237370,P39900,CINNAMIC ACID HYDROXAMATE,LHTLDFWBUPYUDR-DUXPYHPUSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,24074025,INHIBITION,<,25,%,,,,,,,,,,,,,,Inhibition of human recombinant MMP-12 using Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2.AcOH as substrate at 10 uM preincubated for 30 mins prior to substrate addition measured for 30 mins by fluorescence assay relative to control,,Investigating the selectivity of metalloenzyme inhibitors.,J. Med. Chem.,2013,56,20,"Day JA, Cohen SM",,987735,DTCT0024517,12617798,DTCC00467388,428959,56109
CHEMBL2385479,P39900,,QTUCHEGSWFEUBW-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,,KD,=,61.1,NM,,,,,,,,,,,,,,Binding affinity to MMP12 (unknown origin),,On the enthalpic preference of fragment binding,MedChemComm,2016,7,2,"Ferenczy GG, Keseru GM",,1564753,DTCT0024517,134432,DTCC01376381,754757,66427
CHEMBL2385479,P39900,,QTUCHEGSWFEUBW-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,,KI,=,62,NM,,,,,,,,,,,,,,Inhibition of MMP12 (unknown origin)-mediated Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2 by fluorimetric assay,,,ACS Med. Chem. Lett.,2013,4,6,,,960929,DTCT0024517,12452630,DTCC01376381,771114,54626
CHEMBL2385480,P39900,,CWDYQHCEZVYJNX-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,,KI,=,23,NM,,,,,,,,,,,,,,Inhibition of MMP12 (unknown origin)-mediated Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2 by fluorimetric assay,,,ACS Med. Chem. Lett.,2013,4,6,,,960929,DTCT0024517,12452629,DTCC01376382,1223051,54626
CHEMBL2385481,P39900,,FTQOZDRDOVWSBK-GFCCVEGCSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,,KI,=,16,NM,,,,,,,,,,,,,,Inhibition of MMP12 (unknown origin)-mediated Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2 by fluorimetric assay,,,ACS Med. Chem. Lett.,2013,4,6,,,960929,DTCT0024517,12452628,DTCC01376383,1515521,54626
CHEMBL2385482,P39900,,LMKSZZKXCRCXFM-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,,KI,=,10,NM,,,,,,,,,,,,,,Inhibition of MMP12 (unknown origin)-mediated Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2 by fluorimetric assay,,,ACS Med. Chem. Lett.,2013,4,6,,,960929,DTCT0024517,12452626,DTCC01376384,1450589,54626
CHEMBL2385483,P39900,,BLXHYKZAZZIQOC-ZDUSSCGKSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,,KI,=,1,NM,,,,,,,,,,,,,,Inhibition of MMP12 (unknown origin)-mediated Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2 by fluorimetric assay,,,ACS Med. Chem. Lett.,2013,4,6,,,960929,DTCT0024517,12452625,DTCC01376385,2092444,54626
CHEMBL2385484,P39900,,JXZUMXBHWMKALL-UHFFFAOYSA-N,0,MATRIX METALLOPROTEINASE 12,MMP12,Enzyme,,,,KI,=,10,NM,,,,,,,,,,,,,,Inhibition of MMP12 (unknown origin)-mediated Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2 by fluorimetric assay,,,ACS Med. Chem. Lett.,2013,4,6,,,960929,DTCT0024517,12452623,DTCC01376386,1962854,54626
