Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL2316258,,0,591.4,1,2.35,4,C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1cc(-c2ccccc2)no1)CP(=O)(O)c1ccc(Br)cc1)C(N)=O,Inhibition,,,%,,,Active,UO_0000187,,,,,0,CHEMBL2317577,Inhibition of human MMP12 catalytic domain (98 to 266) at pH 6 to 7 by isothermal titration calorimetry,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4393,Matrix metalloproteinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL2311401,1,Scientific Literature,J. Med. Chem.,2013,None,
CHEMBL2316257,,0,701.94,1,4.67,3,C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](Cc1cc(-c2ccc(-c3cccc(Cl)c3)cc2)no1)CP(=O)(O)c1ccc(Br)cc1)C(N)=O,Ki,'=',0.28,nM,9.55,,,UO_0000065,13.61,0.3,4.88,5.8,1,CHEMBL2317585,Binding affinity to human MMP12 catalytic domain (98 to 266) by isothermal titration calorimetry,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4393,Matrix metalloproteinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL2311401,1,Scientific Literature,J. Med. Chem.,2013,None,
CHEMBL3827615,,0,444.55,0,3.31,A11,O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)NC1CCCCC1,IC50,'=',73.2,nM,7.13,,,UO_0000065,16.05,0.31,3.83,6.34,0,CHEMBL3830612,Inhibition of human recombinant MMP12 by colorimetric analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4393,Matrix metalloproteinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL3826960,1,Scientific Literature,Bioorg. Med. Chem.,2016,None,
CHEMBL12318,CLODRONIC ACID,3,244.89,0,0.43,clodronate,O=P(O)(O)C(Cl)(Cl)P(=O)(O)O,IC50,'=',121000,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL890224,Inhibition of human recombinant MMP12 after 1 hr,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4393,Matrix metalloproteinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL1145450,1,Scientific Literature,J. Med. Chem.,2007,None,
CHEMBL201298,,0,362.47,1,5.33,1f,CCCCCCC(CC(=O)O)C(=O)c1ccc(C#Cc2ccccc2)cc1,IC50,'=',450,nM,6.35,,,UO_0000065,17.51,0.32,1.02,11.67,0,CHEMBL863523,Inhibitory activity against MMP12,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4393,Matrix metalloproteinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL1148611,1,Scientific Literature,J. Med. Chem.,2006,None,
CHEMBL2333273,,0,568.62,2,6.11,10n,COc1ccc(CC(OC(=O)/C=C/c2ccc(OCc3ccccc3)c(OCc3ccccc3)c2)C(=O)O)cc1OC,Ratio IC50,'=',5,,,,,,,,,,0,CHEMBL2342130,Ratio of IC50 for MMP12 (unknown origin) to IC50 for human recombinant MMP1 catalytic domain,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL2331379,1,Scientific Literature,Eur. J. Med. Chem.,2013,None,
CHEMBL493958,,0,420.44,0,3.15,(S)-10b,COC(=O)Nc1ccc2c(c1)oc1cc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)ccc12,IC50,'=',14,nM,7.85,,,UO_0000065,18.68,0.37,4.7,5.82,0,CHEMBL1062301,Inhibition of human recombinant MMP12,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4393,Matrix metalloproteinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL1152446,1,Scientific Literature,J. Med. Chem.,2009,None,
CHEMBL550984,,0,498.58,1,5.05,(S)-17,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)sc1cc(NC(=O)Oc3ccccc3)ccc12)C(=O)O,IC50,'=',25,nM,7.6,,,UO_0000065,15.25,0.31,2.55,6.24,0,CHEMBL1062301,Inhibition of human recombinant MMP12,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4393,Matrix metalloproteinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL1152446,1,Scientific Literature,J. Med. Chem.,2009,None,
CHEMBL550786,,0,497.6,1,5.09,(R)-24a,CC(C)[C@@H](NS(=O)(=O)c1ccc2c(c1)sc1cc(NC(=O)Nc3ccccc3)ccc12)C(=O)O,IC50,'=',1470,nM,5.83,,,UO_0000065,11.72,0.23,0.74,4.68,0,CHEMBL1062301,Inhibition of human recombinant MMP12,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4393,Matrix metalloproteinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL1152446,1,Scientific Literature,J. Med. Chem.,2009,None,
CHEMBL392232,,0,488.62,0,4.12,23,Cc1cc(COc2ccc(C(=O)N[C@@H]3CN(C)CC[C@@H]3c3n[nH]c(=S)[nH]3)cc2)c2ccccc2n1,Ki,'=',958,nM,6.02,,,UO_0000065,12.32,0.23,1.9,6.08,0,CHEMBL922944,Inhibition of MMP12,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4393,Matrix metalloproteinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL1140660,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007,None,
CHEMBL110750,,0,481.4,0,2.74,"table 39	 5",C[C@H](NS(=O)(=O)c1ccccc1)C(=O)NC1=NN=C(c2ccc(Br)cc2)CS1,Ki,'=',436.52,nM,6.36,,,UO_0000065,13.21,0.31,3.62,6.36,0,CHEMBL924957,Inhibition of MMP12,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4393,Matrix metalloproteinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL1140610,1,Scientific Literature,Bioorg. Med. Chem.,2007,None,
CHEMBL109353,,0,436.95,0,2.63,"table 39	 4",C[C@@H](NS(=O)(=O)c1ccccc1)C(=O)NC1=NN=C(c2ccc(Cl)cc2)CS1,Ki,'=',323.59,nM,6.49,,,UO_0000065,14.85,0.32,3.86,6.49,0,CHEMBL924957,Inhibition of MMP12,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4393,Matrix metalloproteinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL1140610,1,Scientific Literature,Bioorg. Med. Chem.,2007,None,
CHEMBL395799,,0,278.11,0,2.3,3,Nc1nc2c(-c3ccc(Br)[nH]3)nccc2[nH]1,IC50,'>',100000,nM,,,,UO_0000065,,,,,1,CHEMBL888901,Inhibition of MMP12,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4393,Matrix metalloproteinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL1145438,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007,None,
CHEMBL247546,,0,516.63,1,4.04,20,CC(=O)N1CC[C@H](c2n[nH]c(=S)[nH]2)[C@H](NC(=O)c2ccc(OCc3cc(C)nc4ccccc34)cc2)C1,Ki,'>',6023,nM,,,,UO_0000065,,,,,0,CHEMBL922944,Inhibition of MMP12,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4393,Matrix metalloproteinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL1140660,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007,None,
CHEMBL251583,,0,403.37,0,1.92,2,CCOCCC1(Oc2ccc(Oc3ccc(F)cc3)nc2)C(=O)NC(=O)NC1=O,Selectivity ratio,'=',7.1,,,,,,,,,,0,CHEMBL941693,Selectivity for MMP13 over MMP12,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1140560,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007,None,
CHEMBL4218334,,0,405.45,0,2.29,4,CCCCC[C@H](CN(O)C=O)C(=O)NCNC(=O)c1cc2cccc(OC)c2o1,IC50,'=',400,nM,6.4,,,UO_0000065,15.78,0.3,4.11,5.28,0,CHEMBL4199879,Inhibition of MMP12 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4393,Matrix metalloproteinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL4196124,1,Scientific Literature,ACS Med Chem Lett,2018,None,
CHEMBL4218229,,0,425.44,0,1.95,7,COc1cccc2cc(C(=O)NCNC(=O)[C@H](Cc3ccccc3)CN(O)C=O)oc12,IC50,'=',4000,nM,5.4,,,UO_0000065,12.69,0.24,3.45,4.46,0,CHEMBL4199879,Inhibition of MMP12 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4393,Matrix metalloproteinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL4196124,1,Scientific Literature,ACS Med Chem Lett,2018,None,
CHEMBL428762,,0,277.33,0,2.37,21-4,C(=C/c1ccccc1)\Cn1nnc(Cc2cccnc2)n1,IC50,'>',150000,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL943099,Inhibition of MMP12,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4393,Matrix metalloproteinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL1141363,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007,None,
CHEMBL573715,,0,413.45,0,3.37,9,COc1ccc(Oc2ccc(S(=O)(=O)c3ccccc3CC(=O)NO)cc2)cc1,IC50,'=',0.2,nM,9.7,Potential transcription error,,UO_0000065,,,,,1,CHEMBL1042351,Inhibition of autoactivated human pro-MMP12 after 4 hrs by fluorimetry,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4393,Matrix metalloproteinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL1154164,1,Scientific Literature,J. Med. Chem.,2009,None,
CHEMBL584365,,0,397.45,0,3.24,11,COc1ccc(-c2ccc(S(=O)(=O)c3ccccc3CC(=O)NO)cc2)cc1,IC50,'=',4.8,nM,8.32,,,UO_0000065,20.93,0.41,5.08,8.97,1,CHEMBL1042351,Inhibition of autoactivated human pro-MMP12 after 4 hrs by fluorimetry,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4393,Matrix metalloproteinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL1154164,1,Scientific Literature,J. Med. Chem.,2009,None,
CHEMBL573934,,0,383.43,0,3.31,7,COc1ccc(-c2ccc(S(=O)(=O)c3ccccc3C(=O)NO)cc2)cc1,IC50,'=',70,nM,7.16,,,UO_0000065,18.66,0.36,3.84,7.72,0,CHEMBL1042351,Inhibition of autoactivated human pro-MMP12 after 4 hrs by fluorimetry,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4393,Matrix metalloproteinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL1154164,1,Scientific Literature,J. Med. Chem.,2009,None,
CHEMBL575895,,0,307.33,0,1.65,2,COc1ccc(S(=O)(=O)c2ccccc2C(=O)NO)cc1,IC50,'=',14000,nM,4.85,,,UO_0000065,15.79,0.32,3.2,5.24,0,CHEMBL1042351,Inhibition of autoactivated human pro-MMP12 after 4 hrs by fluorimetry,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4393,Matrix metalloproteinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL1154164,1,Scientific Literature,J. Med. Chem.,2009,None,
CHEMBL4283171,,0,597.71,2,-0.28,13,CC(C)[C@H](C(=O)O)N(CCNC(=S)N[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)S(=O)(=O)c1ccc(-c2ccccc2)cc1,IC50,'=',98,nM,7.01,,,UO_0000065,11.73,0.24,7.29,3.71,0,CHEMBL4265743,Inhibition of recombinant human MMP12 using Mca-Lys-Pro-Leu-Gly-Leu-Dap(Dnp)-Ala-Arg-NH2 as substrate preincubated for 3 hrs followed by substrate addition and measured every 10 secs for 15 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4393,Matrix metalloproteinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL4261655,1,Scientific Literature,Bioorg Med Chem,2018,None,
CHEMBL4293047,,0,536.6,1,0.4,6,CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1N([C@@H](C(=O)O)C(C)C)S(=O)(=O)c1ccc(-c2ccccc2)cc1,IC50,'=',9200,nM,5.04,,,UO_0000065,9.39,0.19,4.64,2.9,0,CHEMBL4265743,Inhibition of recombinant human MMP12 using Mca-Lys-Pro-Leu-Gly-Leu-Dap(Dnp)-Ala-Arg-NH2 as substrate preincubated for 3 hrs followed by substrate addition and measured every 10 secs for 15 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4393,Matrix metalloproteinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL4261655,1,Scientific Literature,Bioorg Med Chem,2018,None,
CHEMBL4282849,,0,765.86,2,2,12,CC(=O)OC[C@H]1O[C@@H](NC(=S)NCCN([C@@H](C(=O)O)C(C)C)S(=O)(=O)c2ccc(-c3ccccc3)cc2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,IC50,'=',19,nM,7.72,,,UO_0000065,10.08,0.2,5.72,3.62,0,CHEMBL4265743,Inhibition of recombinant human MMP12 using Mca-Lys-Pro-Leu-Gly-Leu-Dap(Dnp)-Ala-Arg-NH2 as substrate preincubated for 3 hrs followed by substrate addition and measured every 10 secs for 15 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4393,Matrix metalloproteinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL4261655,1,Scientific Literature,Bioorg Med Chem,2018,None,
CHEMBL217285,,0,277.25,0,0.85,"6	 RCD-1",Cc1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)[nH]1,Inhibition,,,%,,,Active,UO_0000187,,,,,0,CHEMBL2439713,Inhibition of human recombinant MMP-12 using Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2.AcOH as substrate at 10 uM preincubated for 30 mins prior to substrate addition measured for 30 mins by fluorescence assay relative to control,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4393,Matrix metalloproteinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL2434956,1,Scientific Literature,J. Med. Chem.,2013,None,
CHEMBL4081997,,0,456.59,0,2.45,10d,NCCNS(=O)(=O)c1ccc(-c2ccc(CSc3nc4c(c(=O)[nH]3)CCC4)cc2)cc1,Inhibition,'=',40,%,,,,UO_0000187,,,,,0,CHEMBL4017434,Inhibition of recombinant human MMP12 expressed in baculovirus expression system at 1 uM using Mca-Pro-LeuGly-Leu-Dpa-Ala-Arg-NH2 as substrate by FRET assay relative to control,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4393,Matrix metalloproteinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL4014357,1,Scientific Literature,J Med Chem,2017,None,
CHEMBL115727,,0,513.59,1,1.26,4,COc1ccc(S(=O)(=O)N2CC(C)(C)CN(S(=O)(=O)c3ccc(OC)cc3)C2C(=O)NO)cc1,Ki,'=',1.9,nM,8.72,,,UO_0000065,16.98,0.35,7.46,6.12,0,CHEMBL3134686,Inhibition of human recombinant MMP12 using Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2 as substrate incubated for 10 mins prior to substrate addition by spectrophotometry,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4393,Matrix metalloproteinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL3132774,1,Scientific Literature,MedChemComm,2013,None,
CHEMBL147882,,0,362.41,0,1.49,1b,Cc1ccc(S(=O)(=O)N2CCc3cc(O)ccc3C2C(=O)NO)cc1,IC50,'=',29,nM,7.54,,,UO_0000065,20.8,0.41,6.05,7.05,0,CHEMBL719134,Inhibition of matrix metalloprotease-12 (MMP-12),B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4393,Matrix metalloproteinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL1146709,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2004,None,
CHEMBL2437163,,0,397.97,0,3.96,35,O=C(COc1ccc(Cl)cc1)NNC(=S)NCCCCC1CCCCC1,IC50,'>',100000,nM,,,,UO_0000065,,,,,0,CHEMBL2438008,Inhibition of human MMP-12 after 60 mins,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4393,Matrix metalloproteinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL2434855,1,Scientific Literature,Eur. J. Med. Chem.,2013,None,
CHEMBL19611,ILOMASTAT,0,388.47,0,1.5,Galardin,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NO)CC(C)C,IC50,'=',13,nM,7.89,,,UO_0000065,20.3,0.38,6.39,6.39,1,CHEMBL719134,Inhibition of matrix metalloprotease-12 (MMP-12),B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4393,Matrix metalloproteinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL1146709,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2004,None,
CHEMBL2333288,,0,568.62,2,6.11,(S)-10n,COc1ccc(C[C@H](OC(=O)/C=C/c2ccc(OCc3ccccc3)c(OCc3ccccc3)c2)C(=O)O)cc1OC,IC50,'=',2300,nM,5.64,,,UO_0000065,9.92,0.18,-0.47,5.61,0,CHEMBL2342136,Inhibition of MMP12 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4393,Matrix metalloproteinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL2331379,1,Scientific Literature,Eur. J. Med. Chem.,2013,None,
CHEMBL270050,,0,444.45,0,2.48,27,COc1ccc(CNC(=O)c2cc3c(=O)n(Cc4ccc(C(=O)O)cc4)cnc3cn2)cc1,Activity,,,,,,Not Active,,,,,,0,CHEMBL1002955,Inhibition of MMP12,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4393,Matrix metalloproteinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL1141723,1,Scientific Literature,Bioorg. Med. Chem.,2008,None,
CHEMBL424130,,0,417.27,0,2.49,1f,O=C(NO)C1c2ccc(O)cc2CCN1S(=O)(=O)c1cc(Cl)ccc1Cl,IC50,'=',170,nM,6.77,,,UO_0000065,16.22,0.36,4.28,6.33,0,CHEMBL719134,Inhibition of matrix metalloprotease-12 (MMP-12),B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4393,Matrix metalloproteinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL1146709,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2004,None,
CHEMBL1668626,,0,211.69,0,1.07,I1,Cl.NC1CCc2ccccc2CC1=O,Inhibition,,,%,,,Not Active,UO_0000187,,,,,0,CHEMBL2353224,Inhibition of MMP12 (unknown origin) up to 50 uM,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4393,Matrix metalloproteinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL2346567,1,Scientific Literature,Bioorg. Med. Chem.,2013,None,
CHEMBL19611,ILOMASTAT,0,388.47,0,1.5,GM-6001,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NO)CC(C)C,Ki,'=',0.52,nM,9.28,,,UO_0000065,23.9,0.45,7.78,7.53,0,CHEMBL3134684,Time dependent inhibition of human recombinant MMP12 by SPR assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4393,Matrix metalloproteinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL3132774,1,Scientific Literature,MedChemComm,2013,None,
CHEMBL3133269,,0,474.56,0,2.67,2,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCc1ccc(-c2cccnc2)cc1)CC(=O)NO,Ki(app),,,,,,Not Determined,,,,,,0,CHEMBL3134684,Time dependent inhibition of human recombinant MMP12 by SPR assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4393,Matrix metalloproteinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL3132774,1,Scientific Literature,MedChemComm,2013,None,
CHEMBL3828318,,0,497.53,0,3.09,A26,O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)NCc1ccc([N+](=O)[O-])cc1,IC50,,,,,,Not Determined,,,,,,0,CHEMBL3830612,Inhibition of human recombinant MMP12 by colorimetric analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4393,Matrix metalloproteinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL3826960,1,Scientific Literature,Bioorg. Med. Chem.,2016,None,
CHEMBL2333287,,0,568.62,2,6.11,(R)-10n,COc1ccc(C[C@@H](OC(=O)/C=C/c2ccc(OCc3ccccc3)c(OCc3ccccc3)c2)C(=O)O)cc1OC,IC50,'=',2100,nM,5.68,,,UO_0000065,9.99,0.18,-0.43,5.65,0,CHEMBL2342136,Inhibition of MMP12 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4393,Matrix metalloproteinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL2331379,1,Scientific Literature,Eur. J. Med. Chem.,2013,None,
CHEMBL221480,,0,528.52,1,4.11,37,CCOCCC1(Oc2ccc(Oc3ccc(-c4nc(-c5cccnc5)co4)cc3)cc2)C(=O)NC(=O)NC1=O,Selectivity ratio,'=',124,,,,,,,,,,0,CHEMBL908438,Selectivity for MMP13 over MMP12,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1139698,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2006,None,
CHEMBL222007,,0,531.5,1,4.46,26,COCCC1(Oc2ccc(Oc3ccc(-c4nc(-c5cccc(F)c5)co4)cc3)cc2)C(=O)NC(=O)NC1=O,Selectivity ratio,'=',1313,,,,,,,,,,0,CHEMBL908438,Selectivity for MMP13 over MMP12,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1139698,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2006,None,
CHEMBL374915,,0,545.52,1,4.85,25,CCOCCC1(Oc2ccc(Oc3ccc(-c4nc(-c5ccccc5F)co4)cc3)cc2)C(=O)NC(=O)NC1=O,Selectivity ratio,'=',868,,,,,,,,,,0,CHEMBL908438,Selectivity for MMP13 over MMP12,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1139698,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2006,None,
CHEMBL376010,,0,529.51,1,3.5,22,CCOCCC1(Oc2ccc(Oc3ccc(-c4nc(-c5cccnc5)no4)cc3)cc2)C(=O)NC(=O)NC1=O,Selectivity ratio,'=',504,,,,,,,,,,0,CHEMBL908438,Selectivity for MMP13 over MMP12,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1139698,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2006,None,
CHEMBL241048,,0,446.46,0,2.22,13,Cc1cc(COc2ccc(C(=O)NCC3(C)C(=O)NC(=O)NC3=O)cc2)c2ccccc2n1,Ki,'>',6020,nM,,,,UO_0000065,,,,,0,CHEMBL902120,Inhibition of MMP12,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4393,Matrix metalloproteinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL1138371,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007,None,
CHEMBL2385479,,0,230.25,0,-0.53,"Table 1	 R1C6",O=C(CNS(=O)(=O)c1ccccc1)NO,Kd,'=',61.1,nM,7.21,,,UO_0000065,31.33,0.66,7.74,7.55,0,CHEMBL3784260,Binding affinity to MMP12 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4393,Matrix metalloproteinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL3779821,1,Scientific Literature,MedChemComm,2016,None,
CHEMBL3828446,,0,521.42,1,4.49,A20,O=C(CC[C@H](NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O)NCc1ccc(Cl)c(Cl)c1,IC50,,,,,,Not Determined,,,,,,0,CHEMBL3830612,Inhibition of human recombinant MMP12 by colorimetric analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4393,Matrix metalloproteinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL3826960,1,Scientific Literature,Bioorg. Med. Chem.,2016,None,
CHEMBL247742,,0,516.67,1,4.9,21,CCCN1CC[C@H](c2n[nH]c(=S)[nH]2)[C@H](NC(=O)c2ccc(OCc3cc(C)nc4ccccc34)cc2)C1,Ki,'>',6023,nM,,,,UO_0000065,,,,,0,CHEMBL922944,Inhibition of MMP12,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4393,Matrix metalloproteinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL1140660,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007,None,
CHEMBL398966,,0,370.34,0,1.72,10a,O=C1NC(=O)C2(CCCN2c2ccc(Oc3ccc(F)cc3)nc2)C(=O)N1,Selectivity ratio,'=',33.6,,,,,,,,,,0,CHEMBL941693,Selectivity for MMP13 over MMP12,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1140560,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007,None,
CHEMBL247966,,0,558.6,1,1.12,48,CC(=O)N1CCN(C2(CNC(=O)c3ccc(OCc4cc(C)nc5ccccc45)cc3)C(=O)NC(=O)NC2=O)CC1,Ki,'>',6020,nM,,,,UO_0000065,,,,,0,CHEMBL902120,Inhibition of MMP12,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4393,Matrix metalloproteinase 12,Homo sapiens,SINGLE PROTEIN,CHEMBL1138371,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007,None,
