Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL373721,,0,400.84,0,1.98,1c,COc1ccc(S(=O)(=O)N(CC(=O)NO)OCc2ccc(Cl)cc2)cc1,IC50,'=',330,nM,6.48,,,UO_0000065,16.17,0.34,4.5,6.16,0,CHEMBL904081,Inhibition of human recombinant MMP9 expressed in mouse myeloma cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL321,Matrix metalloproteinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1142918,1,Scientific Literature,Bioorg. Med. Chem.,2007,None,
CHEMBL73115,,0,358.44,0,4.21,2,NCc1nc2cc(NCc3ccccc3OCc3ccccc3)ccc2[nH]1,IC50,'=',13000,nM,4.89,,,UO_0000065,13.63,0.25,0.68,6.43,0,CHEMBL687552,"Inhibition of gelatinase B	 matrix metalloprotease-9 (MMP-9)",B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL321,Matrix metalloproteinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1148343,1,Scientific Literature,J. Med. Chem.,2004,None,
CHEMBL15962,,0,459.7,0,2.23,3g,CCCCCCCC(C(=O)N[C@@H](CC(C)C)C(=O)NCCN1CCOCC1)C(O)CS,IC50,'=',640,nM,6.19,,,UO_0000065,13.47,0.27,3.96,6.81,0,CHEMBL712565,In vitro inhibitory activity against gelatinase-B (MMP-9).,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL321,Matrix metalloproteinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1130986,1,Scientific Literature,Bioorg. Med. Chem. Lett.,1998,None,
CHEMBL577705,,0,463.53,0,4.53,6,CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(NC(=O)c3ccc(C)o3)cc2)o1)C1CCCCC1,Ratio IC50,'>',100,,,,,,,,,,0,CHEMBL1049763,"Selectivity index	 ratio of IC50 for human MMP9 to IC50 for human MMP13",B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1155996,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2009,None,
CHEMBL578352,,0,385.46,0,3.17,20,CCOc1ccc(-c2ccc(C(=O)N[C@H](C(=O)NC)C3CCCCC3)o2)nc1,Ratio IC50,'=',1,,,,,,,,,,0,CHEMBL1049763,"Selectivity index	 ratio of IC50 for human MMP9 to IC50 for human MMP13",B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1155996,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2009,None,
CHEMBL578351,,0,451.53,0,3.38,28,CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(OCc3cc(C)[nH]n3)cn2)o1)C1CCCCC1,Ratio IC50,'=',65,,,,,,,,,,0,CHEMBL1049763,"Selectivity index	 ratio of IC50 for human MMP9 to IC50 for human MMP13",B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1155996,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2009,None,
CHEMBL517970,,0,295.36,1,-3.56,QAGlc,C[N+](C)(C)CC(O)CN[C@H]1[C@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,Inhibition,,,%,,,Active,UO_0000187,,,,,0,CHEMBL1053900,Inhibition of MMP9 in phorbol myristate acetate-stimulated human HT1080 cells by gelatin zymography relative to control,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HT-1080,None,,,,CHEMBL321,Matrix metalloproteinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1152915,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2009,CHEMBL3308396,
CHEMBL191318,,0,461.5,0,2.8,7,CCN(CC)CCOP(=O)(c1ccc(OC)cc1)N1Cc2ccccc2C[C@@H]1C(=O)NO,Ki,'=',16.71,nM,7.78,,,UO_0000065,16.85,0.33,4.98,8.51,0,CHEMBL835394,Inhibition of MOCAc-Pro-Leu-Gly-Leu-A2p (Dnp)-Ala-Arg-NH2 binding to human matrix metalloprotease-9 (MMP-9),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL321,Matrix metalloproteinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1141157,1,Scientific Literature,J. Med. Chem.,2005,None,
CHEMBL189176,,0,374.38,0,2.78,11,CCOP(=O)(c1ccc(C)cc1)N1Cc2ccccc2C[C@@H]1C(=O)NO,Ki,'=',41.78,nM,7.38,,,UO_0000065,19.71,0.39,4.6,9.36,0,CHEMBL835394,Inhibition of MOCAc-Pro-Leu-Gly-Leu-A2p (Dnp)-Ala-Arg-NH2 binding to human matrix metalloprotease-9 (MMP-9),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL321,Matrix metalloproteinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1141157,1,Scientific Literature,J. Med. Chem.,2005,None,
CHEMBL189176,,0,374.38,0,2.78,11,CCOP(=O)(c1ccc(C)cc1)N1Cc2ccccc2C[C@@H]1C(=O)NO,Ki,'=',41.8,nM,7.38,,,UO_0000065,19.71,0.39,4.6,9.36,0,CHEMBL826329,Inhibition constant for human matrix metalloprotease-9 (MMP-9),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL321,Matrix metalloproteinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1141157,1,Scientific Literature,J. Med. Chem.,2005,None,
CHEMBL364485,,0,378.34,0,2.61,12,CCOP(=O)(c1ccc(F)cc1)N1Cc2ccccc2C[C@@H]1C(=O)NO,Ki,'=',51.88,nM,7.29,,,UO_0000065,19.26,0.38,4.68,9.24,0,CHEMBL835394,Inhibition of MOCAc-Pro-Leu-Gly-Leu-A2p (Dnp)-Ala-Arg-NH2 binding to human matrix metalloprotease-9 (MMP-9),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL321,Matrix metalloproteinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1141157,1,Scientific Literature,J. Med. Chem.,2005,None,
CHEMBL495621,,0,455.54,0,2.52,11a,Cc1cc(COc2ccc(S(=O)(=O)C3(C(=O)NO)CCNCC3)cc2)c2ccccc2n1,IC50,'>',12000,nM,,,,UO_0000065,,,,,0,CHEMBL1008311,inhibition of human recombinant MMP9 catalytic domain,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL321,Matrix metalloproteinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1136975,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2009,None,
CHEMBL1078281,,0,437.93,0,3.12,6,C[C@@H]1[C@H](c2ccccc2)[C@]1(NS(=O)(=O)c1ccc(-n2cc(Cl)cn2)s1)C(=O)O,IC50,'=',58,nM,7.24,,,UO_0000065,16.52,0.35,4.12,7.14,0,CHEMBL1768155,Inhibition of human recombinant MMP9 after 60 mins by fluorescence plate reader,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL321,Matrix metalloproteinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1765003,1,Scientific Literature,J. Med. Chem.,2011,None,
CHEMBL180239,CURCUMIN PYRAZOLE,0,364.4,0,4.18,1,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)[nH]n2)ccc1O,Activity,,,,,,Active,,,,,,0,CHEMBL982419,Reduction of MMP9 activity in TNF-alpha/IL1-beta-stimulated human Caco-2 cells at 50 uM treated 1 hr before stimulation by zymography,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Caco-2,None,,,,CHEMBL321,Matrix metalloproteinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1143360,1,Scientific Literature,Bioorg. Med. Chem.,2009,CHEMBL3307519,
CHEMBL104022,,0,466.63,0,3.54,8,COc1ccc(S(=O)(=O)N(CC(C)C)C(CCSCc2ccccc2)C(=O)NO)cc1,IC50,'<',0.1,nM,,,,UO_0000065,,,,,0,CHEMBL862785,Binding affinity to MMP9,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL321,Matrix metalloproteinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1148593,1,Scientific Literature,J. Med. Chem.,2006,None,
CHEMBL1795858,,0,586.74,2,5.12,5b,CCCCc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3ccc(C(=O)c4ccccc4)cc3)C(=O)NO)s2)cc1,IC50,'=',50,nM,7.3,,,UO_0000065,12.44,0.24,2.18,6.49,0,CHEMBL1799651,Inhibition of human MMP9 by fluorometric assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL321,Matrix metalloproteinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1795253,1,Scientific Literature,Eur. J. Med. Chem.,2011,None,
CHEMBL503052,,0,799.95,2,2.14,24b,CC(C)C[C@H](C[C@@H](O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccc(F)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(N)=O,Activity,'=',109.4,%,,,,UO_0000187,,,,,0,CHEMBL1008760,Inhibition of MMP9 at 10 uM by fluorimetric assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL321,Matrix metalloproteinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1140226,1,Scientific Literature,J. Med. Chem.,2008,None,
CHEMBL1651845,,0,442.58,0,3.73,2d,CC(C)CS(=O)(=O)Oc1ccc(Oc2ccc(S(=O)(=O)CC3CS3)cc2)cc1,Ki,'=',380,nM,6.42,,,UO_0000065,14.51,0.31,2.69,7.4,0,CHEMBL1655472,Inhibition of human recombinant MMP9 catalytic domain by substrate hydrolysis based fluorescence spectrophotometry,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL321,Matrix metalloproteinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1649107,1,Scientific Literature,ACS Med. Chem. Lett.,2011,None,
CHEMBL235997,,0,420.47,0,1.95,21a,Cc1cc(COc2ccc(C(=O)N[C@@H]3CNC[C@@H]3C(=O)NO)cc2)c2ccccc2n1,Ki,'>',2128,nM,,,,UO_0000065,,,,,0,CHEMBL930626,Binding affinity to MMP9,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL321,Matrix metalloproteinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1141560,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2008,None,
CHEMBL293130,,0,372.45,0,0.32,in table 3,NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CS)NC(=O)c1ccncc1,IC50,'=',41,nM,7.39,,,UO_0000065,19.83,0.39,7.07,6.47,0,CHEMBL712039,Compound was tested for its inhibitory activity against 92 kD gelatinase (MMP-9),B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL321,Matrix metalloproteinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1129758,1,Scientific Literature,Bioorg. Med. Chem. Lett.,1996,None,
CHEMBL228231,,0,252.31,0,1.63,6b,CCC(C)C(NOCc1ccccc1)C(=O)NO,IC50,'=',352000,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL904081,Inhibition of human recombinant MMP9 expressed in mouse myeloma cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL321,Matrix metalloproteinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1142918,1,Scientific Literature,Bioorg. Med. Chem.,2007,None,
CHEMBL228230,,0,252.31,0,1.77,5b,CCCCC(NOCc1ccccc1)C(=O)NO,IC50,'=',81500,nM,4.09,,,UO_0000065,16.21,0.31,2.32,5.79,0,CHEMBL904081,Inhibition of human recombinant MMP9 expressed in mouse myeloma cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL321,Matrix metalloproteinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1142918,1,Scientific Literature,Bioorg. Med. Chem.,2007,None,
CHEMBL4285838,,0,638.77,2,-0.14,3,CC(=O)N[C@H]1[C@H](NC(=S)NCCN([C@@H](C(=O)O)C(C)C)S(=O)(=O)c2ccc(-c3ccccc3)cc2)O[C@H](CO)[C@@H](O)[C@@H]1O,IC50,'=',5400,nM,5.27,,,UO_0000065,8.25,0.17,5.41,2.66,0,CHEMBL4265744,Inhibition of recombinant human MMP9 using Mca-Lys-Pro-Leu-Gly-Leu-Dap(Dnp)-Ala-Arg-NH2 as substrate preincubated for 3 hrs followed by substrate addition and measured every 10 secs for 15 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL321,Matrix metalloproteinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL4261655,1,Scientific Literature,Bioorg Med Chem,2018,None,
CHEMBL376557,,0,403.82,0,3.45,14e-(R),CC(C)[C@H](NS(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1)P(=O)(O)O,IC50,'=',21,nM,7.68,,,UO_0000065,19.01,0.42,4.23,7.4,0,CHEMBL918801,Inhibition of human recombinant MMP9 expressed in mouse myeloma cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL321,Matrix metalloproteinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1144553,1,Scientific Literature,Bioorg. Med. Chem.,2007,None,
CHEMBL228229,,0,244.68,0,1.26,4c,CC(NOCc1ccc(Cl)cc1)C(=O)NO,IC50,'=',141000,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL904081,Inhibition of human recombinant MMP9 expressed in mouse myeloma cells,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL321,Matrix metalloproteinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1142918,1,Scientific Literature,Bioorg. Med. Chem.,2007,None,
CHEMBL3233339,,0,424.51,0,3.12,4k,NC(=S)Nc1nn2c(=O)[nH]c(=S)[nH]c2c1Cc1ccc(Oc2ccccc2)cc1,Inhibition,,,%,,,Dose-dependent effect,UO_0000187,,,,,0,CHEMBL3242475,Inhibition of thymidine phosphorylase in human MDA-MB-231 cells assessed as suppression of PMA-induced MMP-9 expression by gelatin zymographic analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,MDA-MB-231,None,,,,CHEMBL3106,Thymidine phosphorylase,Homo sapiens,SINGLE PROTEIN,CHEMBL3232704,1,Scientific Literature,Eur. J. Med. Chem.,2014,CHEMBL3307960,
CHEMBL4283311,,0,712.62,2,4.71,7a,O=C(O)CNC(=O)Cc1ccc2oc(-c3ccc(NC(=O)Nc4ccc(-c5nc6cc(CC(=O)NCC(=O)O)ccc6o5)cc4F)c(F)c3)nc2c1,Inhibition,'<=',40,%,,,,UO_0000187,,,,,0,CHEMBL4265466,Inhibition of HPSE in human HT1080 cells assessed as reduction in MMP9 mRNA expression after 24 hrs by qPCR analysis relative to control,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL3921,Heparanase,Homo sapiens,SINGLE PROTEIN,CHEMBL4261644,1,Scientific Literature,J Med Chem,2018,None,
CHEMBL567810,,0,463.54,0,3.36,7,CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(NC(=O)c3ccn(C)n3)cc2)o1)C1CCCCC1,Ratio IC50,'>',100,,,,,,,,,,0,CHEMBL1049763,"Selectivity index	 ratio of IC50 for human MMP9 to IC50 for human MMP13",B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1155996,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2009,None,
CHEMBL465843,PIPLARTINE,0,317.34,0,2.04,1,COc1cc(/C=C/C(=O)N2CCC=CC2=O)cc(OC)c1OC,Inhibition,,,%,,,Active,UO_0000187,,,,,0,CHEMBL4037716,Inhibition of TGF-beta1-induced increase in expression levels of MMP-9 protein in human HCT116 cells at 50 nM after 48 hrs by Western blot analysis,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HCT-116,None,,,,CHEMBL394,HCT-116,Homo sapiens,CELL-LINE,CHEMBL4033788,1,Scientific Literature,J Med Chem,2018,CHEMBL3308372,
CHEMBL602303,,0,1313.47,None,None,6,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(C)=O)[C@H](O)[C@H](C)O1,Ratio,'>',120,,,,,,,,,,0,CHEMBL1068678,Ratio Kcat to Ki for MMP9,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL321,Matrix metalloproteinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1156831,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL311357,,0,466.99,0,4.05,69,CCCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CC1,log(10^6/IC50),'=',6,,,,,,,,,,0,CHEMBL926270,Inhibition of MMP9,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL321,Matrix metalloproteinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1140637,1,Scientific Literature,Bioorg. Med. Chem.,2007,None,
CHEMBL312429,,0,454.55,0,3.16,38,COc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccc4ccccc4c3)CC2)cc1,log(10^6/IC50),'=',5.3,,,,,,,,,,0,CHEMBL926270,Inhibition of MMP9,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL321,Matrix metalloproteinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1140637,1,Scientific Literature,Bioorg. Med. Chem.,2007,None,
CHEMBL3084285,,0,518.68,1,4.01,30,CCCCOc1ccc(S(=O)(=O)[C@](C)(Cc2ccc(OCCN3CCCCC3)cc2)C(=O)NO)cc1,log(10^6/IC50),'=',5.52,,,,,,,,,,0,CHEMBL926270,Inhibition of MMP9,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL321,Matrix metalloproteinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1140637,1,Scientific Literature,Bioorg. Med. Chem.,2007,None,
CHEMBL253375,,0,265.21,0,2.01,18-Mar,O=C(OCc1c(F)cccc1F)c1cccc(=O)[nH]1,IC50,'=',60000,nM,4.22,,,UO_0000065,15.92,0.3,2.21,7.14,0,CHEMBL943098,Inhibition of MMP9,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL321,Matrix metalloproteinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1141363,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007,None,
CHEMBL400850,,0,236.32,0,2.03,3-Dec,CCCCCCCn1cc(C2=NCCO2)nn1,IC50,'>',150000,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL943098,Inhibition of MMP9,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL321,Matrix metalloproteinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1141363,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007,None,
CHEMBL249861,,0,222.29,0,1.64,2-Dec,CCCCCCn1cc(C2=NCCO2)nn1,IC50,'>',150000,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL943098,Inhibition of MMP9,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL321,Matrix metalloproteinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1141363,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007,None,
CHEMBL236446,,0,428.53,0,2.73,2a,CCCCCC/C=C(\CC(=O)NO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NC,IC50,'>',100000,nM,,,,UO_0000065,,,,,0,CHEMBL898157,Inhibition of MMP9,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL321,Matrix metalloproteinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1149586,1,Scientific Literature,Bioorg. Med. Chem.,2007,None,
CHEMBL429486,,0,580.61,1,1.71,(S)-8u,CS(=O)(=O)N1CCN([C@@H](CN(c2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)S(C)(=O)=O)C(=O)NO)CC1,Ratio IC50,'=',3.1,,,,,,,,,,0,CHEMBL944757,Selectivity for MMP9 over MMP2,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1140820,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2008,None,
CHEMBL441084,,0,462.29,0,2.75,"table 14	 2",O=C(CN(Cc1ccccc1)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)NO,Ki,'=',5.012,nM,8.3,,,UO_0000065,17.95,0.39,5.55,9.57,0,CHEMBL924951,Inhibition of MMP9,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL321,Matrix metalloproteinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1140610,1,Scientific Literature,Bioorg. Med. Chem.,2007,None,
CHEMBL253035,,0,509.63,1,2.02,11,Cc1ccccc1C1CCN(S(=O)(=O)CC2(C(=O)NO)CCN(C(=O)O[C@H]3CCOC3)CC2)CC1,IC50,'>',5000,nM,,,,UO_0000065,,,,,0,CHEMBL927859,Inhibition of MMP9,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL321,Matrix metalloproteinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1140810,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2008,None,
CHEMBL316298,,0,449.55,0,1.91,"table 7	 12",CC#CCOc1ccc(S(=O)(=O)N(C)C(CSCc2cccnc2)C(=O)NO)cc1,IC50,'=',14.13,nM,7.85,,,UO_0000065,17.46,0.36,5.94,7.21,0,CHEMBL924951,Inhibition of MMP9,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL321,Matrix metalloproteinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1140610,1,Scientific Literature,Bioorg. Med. Chem.,2007,None,
CHEMBL328751,,0,340.4,0,0.9,"table 7	 6",CC#CCOc1ccc(S(=O)(=O)N[C@@H](C(=O)NO)C(C)C)cc1,IC50,'=',41.69,nM,7.38,,,UO_0000065,21.68,0.44,6.48,7.05,0,CHEMBL924951,Inhibition of MMP9,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL321,Matrix metalloproteinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1140610,1,Scientific Literature,Bioorg. Med. Chem.,2007,None,
CHEMBL251465,,0,265.32,0,1.9,21-2,c1ccc(CCn2nnc(Cc3cccnc3)n2)cc1,IC50,'>',150000,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL943098,Inhibition of MMP9,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL321,Matrix metalloproteinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1141363,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007,None,
CHEMBL402720,,0,245.3,0,2.73,4-Apr,O=C(OCc1ccccc1)c1cccc(S)n1,IC50,'=',88000,nM,4.06,,,UO_0000065,16.53,0.33,1.33,10.35,0,CHEMBL943098,Inhibition of MMP9,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL321,Matrix metalloproteinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1141363,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007,None,
CHEMBL252327,,0,209.27,0,2.08,2-Apr,O=C(OC1CCC1)c1cccc(S)n1,IC50,'=',137000,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL943098,Inhibition of MMP9,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL321,Matrix metalloproteinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1141363,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007,None,
CHEMBL249860,,0,218.26,0,1.47,1-Dec,C1=C(n2cc(C3=NCCO3)nn2)CCCC1,IC50,'>',150000,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL943098,Inhibition of MMP9,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL321,Matrix metalloproteinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1141363,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2007,None,
CHEMBL400994,,0,354.43,0,1.34,40,C=C(C)N1CCC(C(=O)NO)(S(=O)(=O)c2ccc(OC)cc2)CC1,log(10^6/IC50),'=',4.41,,,,,,,,,,0,CHEMBL926270,Inhibition of MMP9,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL321,Matrix metalloproteinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1140637,1,Scientific Literature,Bioorg. Med. Chem.,2007,None,
CHEMBL452947,,0,619.74,1,3.8,3i,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NNS(=O)(=O)c1ccc(Oc2ccccc2)cc1)CC(C)C,IC50,,,,,,Not Determined,,,,,,0,CHEMBL963052,Inhibition of human recombinant pro-MMP9 by spectrofluorimeter,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL321,Matrix metalloproteinase 9,Homo sapiens,SINGLE PROTEIN,CHEMBL1152126,1,Scientific Literature,Bioorg. Med. Chem.,2008,None,
CHEMBL19611,ILOMASTAT,0,388.47,0,1.5,1,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NO)CC(C)C,Ratio IC50,'=',43,,,,,,,,,,0,CHEMBL963058,Selectivity ratio of IC50 for human recombinant MMP3 catalytic domain to IC50 for human recombinant pro-MMP9,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1152126,1,Scientific Literature,Bioorg. Med. Chem.,2008,None,
CHEMBL488617,,0,577.71,1,3.16,3j,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NNS(=O)(=O)c1ccc2ccccc2c1)CC(C)C,Ratio IC50,'=',127,,,,,,,,,,0,CHEMBL963058,Selectivity ratio of IC50 for human recombinant MMP3 catalytic domain to IC50 for human recombinant pro-MMP9,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1152126,1,Scientific Literature,Bioorg. Med. Chem.,2008,None,
