Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL1165241,,0,269.3,0,3.06,3k,Cc1cccc(NC(=O)/C=C/c2ccc(O)c(O)c2)c1,IC50,'=',1721.82,nM,5.76,,,UO_0000065,21.4,0.39,2.7,8.29,0,CHEMBL2338837,Inhibition of human recombinant MMP2 using succinylated gelatin as substrate incubated for 30 mins prior to substrate addition measured after 60 mins,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL333,Matrix metalloproteinase-2,Homo sapiens,SINGLE PROTEIN,CHEMBL2331288,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2013,None,
CHEMBL2348108,,0,439.56,0,4.95,9,CCC(C(=O)O)N1Cc2sc(-c3ccc(/C=C/c4ccccc4)cc3)cc2S1(=O)=O,INH,'=',3.9,uM,,Non standard unit for type,,UO_0000064,,,,,0,CHEMBL2354171,Inhibition of MMP2 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL333,Matrix metalloproteinase-2,Homo sapiens,SINGLE PROTEIN,CHEMBL2346580,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2013,None,
CHEMBL575945,,0,249.28,0,2.69,1c,Nc1nc2ccnc(-c3c[nH]c4ccccc34)c2[nH]1,Inhibition,'=',26,%,,,,UO_0000187,,,,,0,CHEMBL1046056,Inhibition of MMP2 at 50 uM,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL333,Matrix metalloproteinase-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1153166,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL589881,,0,258.71,0,1.94,2h,NC1=NC2C=CC=NC(c3ccc(Cl)cc3)=C2N1,Inhibition,'=',27,%,,,,UO_0000187,,,,,0,CHEMBL1046055,Inhibition of MMP2 at 5 uM,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL333,Matrix metalloproteinase-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1153166,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL230806,AGELADINE A,0,357.01,0,3.06,1a,Nc1nc2ccnc(-c3cc(Br)c(Br)[nH]3)c2[nH]1,IC50,'=',1700,nM,5.77,,,UO_0000065,16.16,0.46,2.71,6.92,0,CHEMBL1046057,Inhibition of MMP2,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL333,Matrix metalloproteinase-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1153166,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL595871,,0,318.37,0,1.58,7c,CCCCNC(=O)C[C@@H](NC(=O)/C=C/c1ccccc1)C(=O)O,IC50,'=',594300,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL1068640,Inhibition of MMP2,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL333,Matrix metalloproteinase-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1152631,1,Scientific Literature,Bioorg. Med. Chem.,2009,None,
CHEMBL52531,,0,422.42,0,1.31,D4,Cc1ccc(S(=O)(=O)NC(=O)N(CC(=O)NO)Cc2ccc([N+](=O)[O-])cc2)cc1,Ki,'=',6,nM,8.22,,,UO_0000065,19.46,0.39,6.91,5.17,0,CHEMBL718925,Inhibitory activity against the Matrix Metalloprotease 2 (MMP-2),B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL333,Matrix metalloproteinase-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1132937,1,Scientific Literature,J. Med. Chem.,2000,None,
CHEMBL29292,UBENIMEX,2,308.38,0,0.53,bestatin,CC(C)C[C@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O,IC50,'=',162000,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL1068640,Inhibition of MMP2,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL333,Matrix metalloproteinase-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1152631,1,Scientific Literature,Bioorg. Med. Chem.,2009,None,
CHEMBL462863,,0,388.55,1,5.04,1,CCCCCCC(O)CCCCCCCCCCCOS(=O)(=O)[O-].[Na+],IC50,'=',9,ug.mL-1,,,,UO_0000274,,,,,0,CHEMBL944580,Inhibition of recombinant MMP2,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL333,Matrix metalloproteinase-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1150172,1,Scientific Literature,J. Nat. Prod.,2002,None,
CHEMBL485492,,0,363.46,0,3.33,20,CC(=O)Nc1ccc(Oc2ccc(S(=O)(=O)CC3CS3)cc2)cc1,Ki,'=',110,nM,6.96,,,UO_0000065,19.15,0.4,3.63,9.6,0,CHEMBL1002944,Inhibition of MMP2,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL333,Matrix metalloproteinase-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1141723,1,Scientific Literature,Bioorg. Med. Chem.,2008,None,
CHEMBL325163,,0,705.73,1,2.8,28,O=C1NCCCC[C@@H](C(=O)NCC(=O)N2CCOCC2)NC(=O)[C@H](Cc2ccc(-c3ccccc3C(F)(F)F)cc2)[C@@H](C(=O)NO)CCCO1,FC,'>',100,,,,,,,,,,0,CHEMBL1005431,Selectivity for pig TACE over MMP2,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1141723,1,Scientific Literature,Bioorg. Med. Chem.,2008,None,
CHEMBL270050,,0,444.45,0,2.48,27,COc1ccc(CNC(=O)c2cc3c(=O)n(Cc4ccc(C(=O)O)cc4)cnc3cn2)cc1,Activity,,,,,,Not Active,,,,,,0,CHEMBL1002944,Inhibition of MMP2,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL333,Matrix metalloproteinase-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1141723,1,Scientific Literature,Bioorg. Med. Chem.,2008,None,
CHEMBL24398,,0,439.51,1,1.2,54,O=C(NO)[C@@H](NCC1CC1)[C@@H](Cc1cccc(O)c1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,Ki,'=',6300,nM,5.2,,,UO_0000065,11.83,0.22,4,3.97,0,CHEMBL1002944,Inhibition of MMP2,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL333,Matrix metalloproteinase-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1141723,1,Scientific Literature,Bioorg. Med. Chem.,2008,None,
CHEMBL252612,,0,508.64,1,1.59,26,Cc1ccccc1C1CCN(S(=O)(=O)CC2(C(=O)NO)CCN(C(=O)OC3CCNC3)CC2)CC1,IC50,'=',546,nM,6.26,,,UO_0000065,12.31,0.24,4.67,4.88,0,CHEMBL927857,Inhibition of MMP2,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL333,Matrix metalloproteinase-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1140810,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2008,None,
CHEMBL496629,,0,456.59,0,2.28,18,O=C(NO)[C@H]1C[C@H](CC(=O)N2CCCCC2)CC[C@@H]1C(=O)N1CCN(c2ccccc2)CC1,IC50,'=',1090,nM,5.96,,,UO_0000065,13.06,0.25,3.68,6.4,0,CHEMBL1008372,Inhibition of human MMP2,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL333,Matrix metalloproteinase-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1136955,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2009,None,
CHEMBL496829,,0,497.68,0,4.46,19,CC(C)c1cccc(C2CCN(C(=O)[C@H]3CC[C@H](CC(=O)N4CCCCC4)C[C@@H]3C(=O)NO)CC2)c1,IC50,'>',5000,nM,,,,UO_0000065,,,,,0,CHEMBL1008372,Inhibition of human MMP2,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL333,Matrix metalloproteinase-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1136955,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2009,None,
CHEMBL497645,,0,497.68,0,4.46,20,CC(C)c1cccc(C2CCN(C(=O)[C@H]3CC[C@@H](CC(=O)N4CCCCC4)C[C@@H]3C(=O)NO)CC2)c1,IC50,'>',5000,nM,,,,UO_0000065,,,,,0,CHEMBL1008372,Inhibition of human MMP2,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL333,Matrix metalloproteinase-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1136955,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2009,None,
CHEMBL523076,,0,442.56,0,1.89,"12	 diastereomeric mixture",O=C(NO)[C@H]1CC(CC(=O)N2CCCC2)CC[C@@H]1C(=O)N1CCN(c2ccccc2)CC1,Ratio IC50,'=',4,,,,,,,,,,0,CHEMBL1008375,Selectivity ratio of IC50 for human MMP2 to IC50 for human ADAM10,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1136955,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2009,None,
CHEMBL66532,,0,588.73,1,2.07,24,CC(C)C[C@H]1C(=O)N[C@H](C(=O)NCCc2ccc(S(N)(=O)=O)cc2)Cc2ccc(cc2)OCCCC[C@@H]1C(=O)NO,IC50,'=',1.9,nM,8.72,,,UO_0000065,14.81,0.29,6.65,4.93,0,CHEMBL874165,Inhibition of fibroblast gelatinase A (MMP-2),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL333,Matrix metalloproteinase-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1130917,1,Scientific Literature,Bioorg. Med. Chem. Lett.,1998,None,
CHEMBL442587,,0,221.3,0,0.02,12a,NCCC(=O)NC[C@H](N)Cc1ccccc1,IC50,'=',11200,nM,4.95,,,UO_0000065,22.37,0.42,4.93,6.1,0,CHEMBL986188,Inhibition of MMP2,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL333,Matrix metalloproteinase-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1151707,1,Scientific Literature,Bioorg. Med. Chem.,2008,None,
CHEMBL448755,,0,263.38,0,1.19,12b,NCCCCCC(=O)NC[C@H](N)Cc1ccccc1,IC50,'=',99700,nM,4,,,UO_0000065,15.19,0.29,2.81,4.93,0,CHEMBL986188,Inhibition of MMP2,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL333,Matrix metalloproteinase-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1151707,1,Scientific Literature,Bioorg. Med. Chem.,2008,None,
CHEMBL449790,,0,428.36,0,4.97,12g,N[C@@H](CNC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl)Cc1ccccc1,IC50,'>',1000000,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL986188,Inhibition of MMP2,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL333,Matrix metalloproteinase-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1151707,1,Scientific Literature,Bioorg. Med. Chem.,2008,None,
CHEMBL499426,,0,653.89,2,5.37,3c,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NNS(=O)(=O)c1c(C(C)C)cc(C(C)C)cc1C(C)C)CC(C)C,IC50,'=',100,nM,7,,,UO_0000065,10.71,0.21,1.63,4.69,0,CHEMBL963051,Inhibition of human recombinant pro-MMP2 by spectrofluorimeter,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL333,Matrix metalloproteinase-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1152126,1,Scientific Literature,Bioorg. Med. Chem.,2008,None,
CHEMBL514336,,0,465.58,0,0.57,3d,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NNS(C)(=O)=O)CC(C)C,IC50,'=',740,nM,6.13,,,UO_0000065,13.17,0.26,5.56,4.11,0,CHEMBL963051,Inhibition of human recombinant pro-MMP2 by spectrofluorimeter,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL333,Matrix metalloproteinase-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1152126,1,Scientific Literature,Bioorg. Med. Chem.,2008,None,
CHEMBL309794,,0,400.5,0,1.16,11a,CNC(=O)[C@H](Cc1ccc(OC)cc1)NS(=O)(=O)C(CC(=O)O)CC(C)C,Ki,'=',3000,nM,5.52,,,UO_0000065,13.79,0.28,4.36,4.53,0,CHEMBL714225,Inhibition of Matrix metalloprotease-2 (MMP-2),B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL333,Matrix metalloproteinase-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1130526,1,Scientific Literature,Bioorg. Med. Chem. Lett.,1997,None,
CHEMBL268381,,0,472.59,0,4.31,2i,CC(C)c1cccc(-c2ccc(C[C@H](CC(=O)NO)C(=O)N[C@H]3c4ccccc4C[C@H]3O)cc2)c1,Ki,'=',48,nM,7.32,,,UO_0000065,15.49,0.29,3.01,7.42,0,CHEMBL714998,Binding affinity for human gelatinase A (MMP-2),B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL333,Matrix metalloproteinase-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1135085,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2002,None,
CHEMBL253890,,0,520.61,1,1.58,16,N#Cc1ccc(C2CCN(S(=O)(=O)CC3(C(=O)NO)CCN(C(=O)O[C@H]4CCOC4)CC3)CC2)cc1,IC50,'=',9,nM,8.05,,,UO_0000065,15.45,0.31,6.47,5.39,0,CHEMBL927857,Inhibition of MMP2,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL333,Matrix metalloproteinase-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1140810,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2008,None,
CHEMBL252422,,0,380.42,0,1.42,(S)-3a,Cc1ccc(Oc2ccc(N(C[C@H](O)C(=O)NO)S(C)(=O)=O)cc2)cc1,Ratio IC50,'=',7.8,,,,,,,,,,0,CHEMBL944757,Selectivity for MMP9 over MMP2,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1140820,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2008,None,
CHEMBL251821,,0,505.6,1,4.69,(S)-8o,Cc1ccc(Oc2ccc(N(C[C@H](Nc3ccc4ccccc4c3)C(=O)NO)S(C)(=O)=O)cc2)cc1,Ratio IC50,'=',16.6,,,,,,,,,,0,CHEMBL944757,Selectivity for MMP9 over MMP2,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1140820,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2008,None,
CHEMBL400193,,0,469.56,0,3.22,(S)-8h,Cc1ccc(Oc2ccc(N(C[C@H](NCc3ccccc3)C(=O)NO)S(C)(=O)=O)cc2)cc1,Ratio IC50,'=',28.4,,,,,,,,,,0,CHEMBL944757,Selectivity for MMP9 over MMP2,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1140820,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2008,None,
CHEMBL255575,,0,360.37,0,3.12,1a,Cc1cc(=O)c(O)c(C(=O)NCc2ccc(-c3ccc(C#N)cc3)cc2)o1,IC50,'=',610,nM,6.21,,,UO_0000065,17.25,0.31,3.09,6.01,0,CHEMBL946788,Inhibition of MMP2,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL333,Matrix metalloproteinase-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1143235,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2008,None,
CHEMBL73866,,0,449.4,0,3.01,19l,COCC(CS(=O)(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1)N(O)C=O,IC50,'=',2.4,nM,8.62,,,UO_0000065,19.18,0.39,5.61,8.42,0,CHEMBL718937,In vitro selective inhibition against matrix metalloprotease-2 (MMP-2) using fluorimetric assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL333,Matrix metalloproteinase-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1135750,1,Scientific Literature,J. Med. Chem.,2002,None,
CHEMBL75189,,0,518.51,1,3.09,19p,O=CN(O)C(CCN1CCOCC1)CS(=O)(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1,IC50,'=',0.57,nM,9.24,,,UO_0000065,17.83,0.36,6.15,8.75,0,CHEMBL718937,In vitro selective inhibition against matrix metalloprotease-2 (MMP-2) using fluorimetric assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL333,Matrix metalloproteinase-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1135750,1,Scientific Literature,J. Med. Chem.,2002,None,
CHEMBL1082966,,0,463.53,0,1.98,2b,O=C(NO)C1(S(=O)(=O)c2ccc(N3CCN(c4ccccc4F)CC3)cc2)CCOCC1,IC50,'=',21.1,nM,7.68,,,UO_0000065,16.56,0.33,5.7,7.74,0,CHEMBL1118889,Inhibition of MMP2,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL333,Matrix metalloproteinase-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1158637,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL471536,,0,553.58,1,2.95,2d,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])CC(C)C,IC50,'=',10000,nM,5,,,UO_0000065,9.03,0.17,2.05,2.48,0,CHEMBL963051,Inhibition of human recombinant pro-MMP2 by spectrofluorimeter,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL333,Matrix metalloproteinase-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1152126,1,Scientific Literature,Bioorg. Med. Chem.,2008,None,
CHEMBL523999,,0,572.64,1,1.91,3e,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NNS(=O)(=O)c1ccc([N+](=O)[O-])cc1)CC(C)C,IC50,'=',310,nM,6.51,,,UO_0000065,11.37,0.22,4.6,3.38,0,CHEMBL963051,Inhibition of human recombinant pro-MMP2 by spectrofluorimeter,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL333,Matrix metalloproteinase-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1152126,1,Scientific Literature,Bioorg. Med. Chem.,2008,None,
CHEMBL522422,,0,542.66,2,1.59,3k,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NNS(=O)(=O)c1ccccc1N)CC(C)C,IC50,'=',92,nM,7.04,,,UO_0000065,12.97,0.25,5.45,4.01,0,CHEMBL963051,Inhibition of human recombinant pro-MMP2 by spectrofluorimeter,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL333,Matrix metalloproteinase-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1152126,1,Scientific Literature,Bioorg. Med. Chem.,2008,None,
CHEMBL498915,,0,624.72,1,1.66,3l,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NNS(=O)(=O)c1ccc(N2C(=O)CCC2=O)cc1)CC(C)C,Ratio IC50,'=',9,,,,,,,,,,0,CHEMBL963057,Selectivity ratio of IC50 for human recombinant pro-MMP2 to IC50 for human recombinant pro-MMP9,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523972,MMP-2/MMP-9,Homo sapiens,SELECTIVITY GROUP,CHEMBL1152126,1,Scientific Literature,Bioorg. Med. Chem.,2008,None,
CHEMBL306276,,0,545.53,1,4.3,19u,O=CN(O)C(CS(=O)(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)cc1)C1CCC2(CC1)OCCO2,IC50,'=',0.42,nM,9.38,,,UO_0000065,17.19,0.35,5.08,8.4,1,CHEMBL718937,In vitro selective inhibition against matrix metalloprotease-2 (MMP-2) using fluorimetric assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL333,Matrix metalloproteinase-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1135750,1,Scientific Literature,J. Med. Chem.,2002,None,
CHEMBL417757,,0,566.55,1,2.52,K2,O=C(O)CN(Cc1ccc([N+](=O)[O-])cc1)S(=O)(=O)c1ccc(NC(=O)NS(=O)(=O)c2ccc(F)cc2)cc1,Ki,'=',16,nM,7.8,,,UO_0000065,13.76,0.28,5.28,4.04,0,CHEMBL718925,Inhibitory activity against the Matrix Metalloprotease 2 (MMP-2),B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL333,Matrix metalloproteinase-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1132937,1,Scientific Literature,J. Med. Chem.,2000,None,
CHEMBL1683462,,0,596.05,1,4.46,8o,C[C@@H](C[C@@](C)(CS(=O)(=O)N1CCC(CCc2ncc(C(F)(F)F)cc2Cl)CC1)N(O)C=O)c1ncc(F)cn1,IC50,'=',2800,nM,5.55,,,UO_0000065,9.32,0.19,1.09,4.76,0,CHEMBL1686225,Inhibition of recombinant human MMP2 assessed as substrate cleavage by measuring increase in fluorescence after 16 hrs,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL333,Matrix metalloproteinase-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1681676,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2011,None,
CHEMBL1683459,,0,521.66,1,3.4,8l,Cc1cnc(C)c(CCC2CCN(S(=O)(=O)C[C@](C)(C[C@H](C)c3ncc(F)cn3)N(O)C=O)CC2)c1,IC50,'=',35000,nM,4.46,,,UO_0000065,8.54,0.17,1.06,3.82,0,CHEMBL1686225,Inhibition of recombinant human MMP2 assessed as substrate cleavage by measuring increase in fluorescence after 16 hrs,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL333,Matrix metalloproteinase-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1681676,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2011,None,
CHEMBL284104,DIPICOLINIC ACID,0,167.12,0,0.48,8a,O=C(O)c1cccc(C(=O)O)n1,Inhibition,'=',-6,%,,,,UO_0000187,,,,,0,CHEMBL1664432,Inhibition of human recombinant MMP2 at 1 mM after 30 mins,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL333,Matrix metalloproteinase-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1649420,1,Scientific Literature,J. Med. Chem.,2011,None,
CHEMBL191625,,0,100.12,0,0.55,"Fig 35D	 Cpd 1",CC(=O)CC(C)=O,Inhibition,'=',-5,%,,,,UO_0000187,,,,,0,CHEMBL1664432,Inhibition of human recombinant MMP2 at 1 mM after 30 mins,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL333,Matrix metalloproteinase-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1649420,1,Scientific Literature,J. Med. Chem.,2011,None,
CHEMBL1650630,,0,153.14,0,0.67,3h,Nc1cccc(C(=O)O)c1O,Inhibition,'=',70,%,,,,UO_0000187,,,,,0,CHEMBL1664432,Inhibition of human recombinant MMP2 at 1 mM after 30 mins,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL333,Matrix metalloproteinase-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1649420,1,Scientific Literature,J. Med. Chem.,2011,None,
CHEMBL1650601,,0,161.16,0,1.18,5b,[O-][n+]1cccc2cccc(O)c21,Inhibition,'=',62,%,,,,UO_0000187,,,,,0,CHEMBL1664432,Inhibition of human recombinant MMP2 at 1 mM after 30 mins,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL333,Matrix metalloproteinase-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1649420,1,Scientific Literature,J. Med. Chem.,2011,None,
CHEMBL577022,,0,477.56,0,4.83,5,CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(NC(=O)c3cc(C)c(C)o3)cc2)o1)C1CCCCC1,Ratio IC50,'>',100,,,,,,,,,,0,CHEMBL1049759,"Selectivity index	 ratio of IC50 for human MMP2 to IC50 for human MMP13",B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523970,MMP-2/MMP-13,Homo sapiens,SELECTIVITY GROUP,CHEMBL1155996,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2009,None,
CHEMBL568025,,0,474.56,0,4.33,10,CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(NC(=O)c3cccc(C)n3)cc2)o1)C1CCCCC1,Ratio IC50,'>',1000,,,,,,,,,,0,CHEMBL1049759,"Selectivity index	 ratio of IC50 for human MMP2 to IC50 for human MMP13",B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523970,MMP-2/MMP-13,Homo sapiens,SELECTIVITY GROUP,CHEMBL1155996,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2009,None,
CHEMBL578352,,0,385.46,0,3.17,20,CCOc1ccc(-c2ccc(C(=O)N[C@H](C(=O)NC)C3CCCCC3)o2)nc1,Ratio IC50,'=',4,,,,,,,,,,0,CHEMBL1049759,"Selectivity index	 ratio of IC50 for human MMP2 to IC50 for human MMP13",B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523970,MMP-2/MMP-13,Homo sapiens,SELECTIVITY GROUP,CHEMBL1155996,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2009,None,
CHEMBL226852,,0,391.43,0,1.84,25,O=C(C[C@@H](CCCC1CCCCC1)c1nc(-c2c[nH]c(=O)[nH]c2=O)no1)NO,Inhibition,'<',50,%,,,,UO_0000187,,,,,0,CHEMBL890455,Inhibition of MMP2 at 10 uM,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL333,Matrix metalloproteinase-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1146210,1,Scientific Literature,J. Med. Chem.,2007,None,
CHEMBL77907,,0,559.52,1,3.04,11e,CN1C(=O)N(CC(CS(=O)(=O)c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)N(O)C=O)C(=O)C1(C)C,IC50,'=',1.8,nM,8.74,,,UO_0000065,15.63,0.31,5.7,6.54,0,CHEMBL718937,In vitro selective inhibition against matrix metalloprotease-2 (MMP-2) using fluorimetric assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL333,Matrix metalloproteinase-2,Homo sapiens,SINGLE PROTEIN,CHEMBL1135750,1,Scientific Literature,J. Med. Chem.,2002,None,
