Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
IYWTYRXXKYFSHF-UHFFFAOYNA-N,1336342,4313,N,,pubchem_screening,602330,9606,MMP2,2668,BrC=1C=CC(C=2N3N=C(N4CCN(CC4)C5=CC=CC=C5)C=CC3=NN2)=CC1
JHQXSHPFUNXPJM-LILDFLRNNA-N,17252839,4313,N,,pubchem_screening,602330,9606,MMP2,2668,BrC1=CC(NC(=O)C2=NOC(C3=CC=C(OC)C=C3)=C2)=C(O)C=C1
JGDAZBPBAKUOSN-PKSOQXRJNA-N,1255616,4313,N,,pubchem_screening,602330,9606,MMP2,2668,BrC=1OC(C(=O)NC2=CC=C(C=C2)C=3OC(=NN3)C4=CC=CC=C4)=CC1
IYMQHQXCXLDREF-PKSOQXRJNA-N,CHEMBL90211,4313,A,8.89,chembl20,104378,9606,MMP2,2668,S(CC(C(O)=NO)(NCC)C)(C=1C=CC(OC2=CC=CC=C2)=CC1)(=O)=O
JDGHSWNNJIQRJF-PKSOQXRJNA-N,3647398,4313,N,,pubchem_screening,602330,9606,MMP2,2668,O(CC(=O)NC=1C=CC(N2CCCCC2)=CC1)C(=O)C3=CC=C(O)C=C3
JAEQZBODGKODOM-PKSOQXRJNA-N,54687474,4313,A,5.03152,pubchem,416397,9606,MMP2,2668,O1C(C(=O)NCC2=CC=C(C=C2)C3=CC=CC=C3)C(=O)C(=O)C=C1C
JAWZRHSGHFIOEX-ULZOEIRBNA-N,5756548,4313,N,,pubchem_screening,602330,9606,MMP2,2668,O=C(N)/C(=C\C=C/1\N(C=2C(C1(C)C)=CC=CC2)C)/C#N
JMWYGNIQHYKDCH-HCKMINDGNA-N,CHEMBL298822,4313,A,7.89,chembl20,104538,9606,MMP2,2668,S(N(CC(O)=NO)CC1=CC=C(N(=O)=O)C=C1)(C=2SC=CC2)(=O)=O
LYYLWOIDTXRRLW-GPQMBLKYNA-N,CHEMBL2442893,4313,A,6.41,chembl20,991126,9606,MMP2,2668,O=S(=O)(C1=CC=C(OC=2C=CC(=CC2)OC(NC)=O)C=C1)CC3SC3
JIGAPWRVDSTJDZ-QWOVJGMINA-N,CHEMBL199314,4313,N,4.64,chembl20,330167,9606,MMP2,2668,C(CCC(C=1C=CC(C#CCOCC2=CC=CC=C2)=CC1)=O)(O)=O
JIMLXYXCMRNIKK-WPZIBAGENA-N,6899631,4313,N,4,pubchem,602361,9606,MMP2,2668,N1C=2C=3C(C1=N/N=C/C4=CC=CN=C4)=CC=CC3C=CC2
JRCGNOYYZQLNTH-UYBDAZJANA-N,CHEMBL316169,4313,A,7.82,chembl20,458931,9606,MMP2,2668,S(N(C(C(O)=NO)C)CC=1C=CC=CC1)(C2=CC=C(C=C2)OC)(=O)=O
JLRLFPYOMOPNEF-UHFFFAOYNA-N,2979096,4313,N,,pubchem_screening,602330,9606,MMP2,2668,N1(C(C2=CC=CC=C2)C3=CC=CC=C3)C(=C4C(=C1C)C(=NN=C4C)C)C
JLVSTIDDZNQQSP-YBEGLDIGNA-N,5857910,4313,N,,pubchem_screening,602330,9606,MMP2,2668,S\1C(N2CC(CCC2)C)=NC(=O)/C1=C/C=3C=C(OCC)C(O)=CC3
JOSKENMQKDTLKM-PKSOQXRJNA-N,1959044,4313,N,,pubchem_screening,602330,9606,MMP2,2668,S1C=2N=C(C=CC2C(N)=C1C(=O)NC=3C(F)=CC=CC3)C=4OC=CC4
HTEPICDCVMJOSJ-UYBDAZJANA-N,CHEMBL385821,4313,A,5.8,chembl20,523795,9606,MMP2,2668,C1(CCNCC1)(C(=NO)O)CS(C2=CC=C(C=C2)OCC#CC)(=O)=O
HMDPMSSIPLNPBJ-UHFFFAOYNA-N,9550863,4313,N,,pubchem_screening,602330,9606,MMP2,2668,O(CC(O)CN1CCN(CC1)C2=CC=C(OC)C=C2)C3=CC=4CCCC4C=C3
HMENVOZJJJXNDF-SOJDGROTNA-N,CHEMBL1957593,4313,N,3.48,chembl20,805641,9606,MMP2,2668,C1SCN([C@@H]1C(O)=NO)CC2=CC=C(C=C2)C3=CC=CC=C3
HRYADIHXUSIUPC-WYUMXYHSNA-N,CHEMBL3092081,4313,A,6.08,chembl20,1280036,9606,MMP2,2668,S1CCSC12CN(C(C2)C(O)=O)S(C=3C=CC(=CC3)N(=O)=O)(=O)=O
GWLZBXPQTKXSTM-UHFFFAOYNA-N,44142305,4313,N,4,pubchem,602361,9606,MMP2,2668,OC1(CCCCC1)C=2OC(=O)C=3C(C2)=CC=C(C3)C#CC=4N(C=NC4)C
HGDVAXSIRLADHC-UIXRCGSTNA-N,1201959,4313,N,,pubchem_screening,602330,9606,MMP2,2668,S1/C(=C\C2=C(N(C(=C2)C)C3=CC=CC=C3)C)/C(=O)NC1=S
HGICQEUHJFERNR-PKSOQXRJNA-N,44479701,4313,A,6.29243,pubchem,440424,9606,MMP2,2668,S(=O)(=O)(C=1C(CC(=O)O)=CC=CC1)C2=CC=C(C=C2)C3=CC=CC=C3
HEAXMWABSKJMTI-UHFFFAOYNA-N,3782995,4313,N,,pubchem_screening,602330,9606,MMP2,2668,S(=O)(=O)(N1CCN(CC1)C(=O)C2OC=3C(OC2)=CC=CC3)C4=CC=C(OC)C=C4
HHJKMUMZRIIHIU-UYBDAZJANA-N,CHEMBL120049,4313,A,7.41,chembl20,458931,9606,MMP2,2668,S(C1=C(C(F)=C(C(=C1F)F)F)F)(NC(C(O)=NO)CC(C)C)(=O)=O
HHCVKRMQCCKPKJ-UHFFFAOYNA-N,1959729,4313,N,4,pubchem,602361,9606,MMP2,2668,O1C2=NC(N(C(=O)C2C(=O)C3=C1C=CC=C3)C4=CC=C(C=C4)C)=CC
NKVKCTYTQNQNIH-GPQMBLKYNA-N,72714339,4313,A,7.30103,pubchem,779364,9606,MMP2,2668,S1C(C1)CS(=O)(=O)C2=CC=C(OC=3C=CC(NC(OC)=O)=CC3)C=C2
JRSHTLSUFIPCSG-QMFBMHOCNA-N,CHEMBL146896,4313,A,8.32,chembl20,104397,9606,MMP2,2668,N1(C([C@@](C=2C=CC(=CC2)OC)(C)CC1)=O)[C@@H](C(O)=NO)C
JSILHCOPEQNNFW-QWOVJGMINA-N,665268,4313,N,,pubchem_screening,602330,9606,MMP2,2668,O=C(NC1=NN(C2=NC=3C(C=C21)=CC=CC3C)CC)C4=NC=CC=C4
JSIWIBKPMGWJFQ-LILDFLRNNA-N,CHEMBL329043,4313,A,6.18,chembl20,104406,9606,MMP2,2668,S=1(N(C(C(O)=NO)=CC1)C2=CC=C(C=C2)C=3C=CC=CC3)(O)O
JSUNFCMTLBNFNR-UHFFFAOYNA-N,9551191,4313,N,,pubchem_screening,602330,9606,MMP2,2668,O1C2(OCC1)CCN(CC2)C(=O)CN3CCN(C3=O)CC=4C=C(C=CC4)C
JTBBTFZTBGTMMH-HVXXBKQBNA-N,3210051,4313,N,,pubchem_screening,602330,9606,MMP2,2668,O=C(N)C1CCN(C(C(C)C)C=2N(N=NN2)CC=3OC=CC3)CC1
JTEZZZAMYIVVNR-WQOPETLLNA-N,CHEMBL501757,4313,A,8.4,chembl20,511263,9606,MMP2,2668,[C@H]1(O)CN(S(C2=CC=CC=C2)(=O)=O)[C@H](C(O)=NO)C1
INSCAFMGYGRJSL-PKMANZLRNA-N,6887161,4313,N,4,pubchem,602361,9606,MMP2,2668,ClC=1C(=CC=C(Cl)C1)/C=N/NC(=O)C2=CC=3NC=NC3C=C2
IQBWWAVTIRXBLZ-XUAJRXOWNA-N,7313813,4313,N,,pubchem_screening,602330,9606,MMP2,2668,O1C2=C(OC1)C=CC(/N=N/C3=C4N(N=C3N)C(=CC(=N4)C)C)=C2
IQDLMBXYMCCRBO-QWOVJGMINA-N,4364709,4313,N,,pubchem_screening,602330,9606,MMP2,2668,S1C(NC(=O)CN2CCCC=3C2=CC=CC3)=C(C(=C1C)CC)C(OCC)=O
IOQOIXCSRBBCDP-LILDFLRNNA-N,CHEMBL1916640,4313,A,7.07,chembl20,788432,9606,MMP2,2668,O=S(=O)(N(CC(O)=NO)CC(C)C)C1=CC=2C(C=C1)=CC=CC2
IBSGSCYXBWXQDW-UHFFFAOYNA-N,CHEMBL1784364,4313,A,5.96,chembl20,751107,9606,MMP2,2668,S(N1CCC(CCC=2C(=CC=CN2)C)CC1)(CC3(N(O)C=O)CCOCC3)(=O)=O
IRAYKKMZUQCZJL-DMRMWOHBNA-N,CHEMBL374840,4313,N,4.1,chembl20,518958,9606,MMP2,2668,N(=C(C[C@H](C=1ON=C(N1)C(OCC)=O)CCCC2CCCCC2)O)O
PYMWSXIKOYZNSO-KDNPOEPBNA-N,5713499,4313,N,4,pubchem,602361,9606,MMP2,2668,O(CC)C(=O)NC(=O)/C(=C/C1=CC=C(N(C)C)C=C1)/C#N
PTONAIKVYGVBIS-UYBDAZJANA-N,CHEMBL90923,4313,A,5.7,chembl20,104401,9606,MMP2,2668,S(NC(C(O)=O)C(C)C)(C=1C=CC(=CC1)C2=CC=C(C=C2)Cl)(=O)=O
PZMNPTITLTWWBC-UHFFFAOYNA-N,1094889,4313,N,,pubchem_screening,602330,9606,MMP2,2668,S(=O)(=O)(N(C1=CC=2SC(OC2C=C1)=O)C(=O)C)C3=C4N=CC=CC4=CC=C3
PWHVHXUCCGIHJJ-LWEPQIDZNA-N,7314651,4313,N,,pubchem_screening,602330,9606,MMP2,2668,BrC1C=C(C(=O)C(=NCC)C=C1)C(=O)/C=C/C2=CC=3OCOC3C=C2
PIQIITJKXQYVAT-UYBDAZJANA-N,2191625,4313,N,,pubchem_screening,602330,9606,MMP2,2668,S1C(C(=O)N=C(C(=O)NC2=CC(=CC=C2)C)CC=3OC=CC3)=CC=C1
PKDGFUYVUYOZFK-UHFFFAOYNA-N,8194573,4313,N,,pubchem_screening,602330,9606,MMP2,2668,O(C=1C=C(C(=O)C2=CN(N=C2)C(=O)C=3C=CC(=CC3)C)C(O)=CC1)C
PKQUUPBTVBVULJ-UYBDAZJANA-N,1034157,4313,N,,pubchem_screening,602330,9606,MMP2,2668,ClC=1C=CC(NC(=O)C=2SC(=O)C=3C(C2)=CC=C(OC)C3OC)=CC1
PJGHPVVRPMTJQE-IUOHOOLQNA-N,CHEMBL3092095,4313,N,4.97,chembl20,1280036,9606,MMP2,2668,S1CCSC12CN([C@@H](C2)C(=O)NN)S(C=3C=CC(=CC3)OC)(=O)=O
PNECUZATEXIMPK-NLMZMSTANA-N,CHEMBL1830512,4313,N,3.33,chembl20,769837,9606,MMP2,2668,C1=CC=C2C(=C1)C[C@H](NC2)C(N[C@H](C(=NO)O)C)=O
QCGLANSEHHDGNF-LILDFLRNNA-N,17252838,4313,N,,pubchem_screening,602330,9606,MMP2,2668,ClC1=CC(NC(=O)C2=NOC(C3=CC=C(OC)C=C3)=C2)=C(O)C=C1
QCLOBJCDRHHNCL-LILDFLRNNA-N,CHEMBL82868,4313,A,7.74,chembl20,458931,9606,MMP2,2668,S(N(CC(O)=NO)CC1=CC=CC=C1)(C2=CC=C(C=C2)OC)(=O)=O
QCOQJYRPDUMCNP-UYBDAZJANA-N,9907286,4313,A,9.1549,pubchem,732012,9606,MMP2,2668,S(=O)(=O)(NC(C)(C)C(O)=NO)C1=CC=C(OC2=CC=C(F)C=C2)C=C1
QCPAHQDWRAKLPR-LILDFLRNNA-N,2381457,4313,N,,pubchem_screening,602330,9606,MMP2,2668,OC=1N(CC(=O)NC=2C3=C4C(CCC4=CC=C3)=CC2)C(O)=CC1
PEWQDXCIGJCUHE-JEURLDJSNA-N,CHEMBL494975,4313,A,8.1,chembl20,552206,9606,MMP2,2668,C12(OCCO1)CN([C@H](C(O)=NO)C2)S(=O)(=O)C3=CC=CC=C3
PFIFGQWOKBQYID-PKSOQXRJNA-N,CHEMBL147882,4313,A,7.74,chembl20,104556,9606,MMP2,2668,S(N1C(C=2C=CC(=CC2CC1)O)C(O)=NO)(C=3C=CC(=CC3)C)(=O)=O
PFVSCOOEHXKMTE-QWOVJGMINA-N,700756,4313,N,,pubchem_screening,602330,9606,MMP2,2668,OC=1C=C(NC2=NC(=NC3=C2C=CC=C3)C=4C=C(C=CC4)C)C=CC1
OHJPWGPMXDFSLK-UHFFFAOYNA-N,2901754,4313,N,,pubchem_screening,602330,9606,MMP2,2668,ClC1=CC=C(CNC2=CC(N3CCN(S(=O)(=O)C)CC3)=CC=C2N(=O)=O)C=C1
QIROHUNJASTHMR-UHFFFAOYNA-N,1076213,4313,N,4,pubchem,602361,9606,MMP2,2668,O=C1CC(CC(=O)C1C=NCC2CCN(CC2)C(=O)CC3=CC=CC=C3)(C)C
QIVIBJACTAYJRB-UHFFFAOYNA-N,24892705,4313,N,,pubchem_screening,602330,9606,MMP2,2668,S1C(C2=NN(C(C2)C3=CC=C(OC)C=C3)C(=O)CSC=4SCCN4)=CC=C1
QGTKJZLRKFMDKI-UHFFFAOYNA-N,9549670,4313,N,,pubchem_screening,602330,9606,MMP2,2668,O(C(=O)C=1NC=2C(=C(N3C(=C(C(=C3)C)C)C2)CC(C)C)C1C)CC
PHGLPDURIUEELR-UYBDAZJANA-N,10044321,4313,A,7.92082,pubchem,732015,9606,MMP2,2668,S(=O)(=O)(N(OC(C)C)CC(O)=NO)C1=CC=C(C=C1)C2=CC=CC=C2
RGHANNJVNFHOMO-PKSOQXRJNA-N,CHEMBL94872,4313,A,7.15,chembl20,104386,9606,MMP2,2668,S(C1=C(C(O)=NO)C=CC=C1)(N2CCC(CC2)C=3C=CC=CC3)(=O)=O
CCTJPVSDIZDFJW-UHFFFAOYNA-N,54586896,4313,A,5.42022,pubchem,600956,9606,MMP2,2668,S(=O)(=O)(N1CCC(CC1)CCC=2C(=NC=CC2)C)CC3(N(O)C=O)CCOCC3
SSPSTNTXKUWFJP-LILDFLRNNA-N,CHEMBL1834417,4313,A,6.36,chembl20,771288,9606,MMP2,2668,C1=CC(OC=2C=CC(S(CC3SC3)(=O)=O)=CC2)=CC=C1NC(CN)=O
QUDHHWSLEAGDEC-PDJAEHLQNA-N,265337,4313,N,4,pubchem,602361,9606,MMP2,2668,N1(CC1)CCCN=C(NC2=C(C=CC=C2)C)NC3=C(C=CC=C3)C
QXELZFZRJLTGNV-LILDFLRNNA-N,CHEMBL2431023,4313,N,3.9,chembl20,984238,9606,MMP2,2668,O=S(=O)(C1=CC=C(C=C1)OCC2=CC(=CC(=C2)Br)Br)NCC(=O)O
RPKNACRNFMQMPD-OUKQBFOZNA-N,6155001,4313,N,,pubchem_screening,602330,9606,MMP2,2668,O1C(/C=C/C=2N(CC3=CC=C(C=C3)C)C=4C(N2)=CC=CC4)=CC=C1
RPPZKECJAPWGOF-QWOVJGMINA-N,3544180,4313,N,4,pubchem,602361,9606,MMP2,2668,O=C(O)C=1N(C=2C(C1C=O)=CC=CC2)CC3=CC=C(C=C3)C=C
RTBMLCLTYAPKIF-VEWCPZSHNA-N,CHEMBL176467,4313,A,7.1,chembl20,302346,9606,MMP2,2668,N1C(=O)NC(=O)C(C1=O)(C)C2=CC=C(C=C2)OC3=CC=CC=C3
ROLRTMFEEBDCDD-UYBDAZJANA-N,1817439,4313,N,4,pubchem,602361,9606,MMP2,2668,S(C1=NC(C=2SC=CC2)=C(C(O)=N1)C#N)CC(=O)C=3SC=CC3
ROSWZWOLRXBFGA-PKSOQXRJNA-N,2997608,4313,N,,pubchem_screening,602330,9606,MMP2,2668,O1C(COC=2C1=CC=CC2)C(=O)NC=3N(CCC)C=4C(N3)=CC=CC4
QPQCKWIATNPHEC-UYBDAZJANA-N,2442831,4313,N,4,pubchem,602361,9606,MMP2,2668,BrC1=CC=C(SCC2=NC(O)=C3C(=C(SC3=N2)C(OC)=O)C)C=C1
QOGUPQXCUZQZSV-RLVUPORVNA-N,5289789,4313,N,,pubchem_screening,602330,9606,MMP2,2668,S\1C(NC2=CC3=C(C=C2)C=CC=C3)=NC(=O)/C1=C\C=4OC=CC4
QTOIXMJNSCPEIA-UHFFFAOYNA-N,666086,4313,N,,pubchem_screening,602330,9606,MMP2,2668,ClC=1C=C(C2C=3C(=O)N(C4CC4)C(=CC3OC(=N)C2C#N)C)C=CC1
QSBBGWNFWHGDCF-NRZQMWEXNA-N,1291022,4313,N,,pubchem_screening,602330,9606,MMP2,2668,ClC=1C(/C=C/C(=O)NC=2SC(=C(N2)C)C(OCC)=O)=C(F)C=CC1
NDWDLJQCZNKAHG-UHFFFAOYNA-N,CHEMBL2442891,4313,A,6.51,chembl20,991126,9606,MMP2,2668,O=S(=O)(C1=CC=C(OC=2C=CC(=CC2)OC(OCCC)=O)C=C1)CC3SC3
PGZULCLASVMFOX-VLIVXWSWNA-N,CHEMBL3291010,4313,A,6.64,chembl20,1362451,9606,MMP2,2668,S(=O)(=O)(C=1C=CC(=CC1)C=2SC=CC2)NC(P(=O)(O)O)P(O)(O)=O
RHYIJCYTXBILOI-UHFFFAOYNA-N,12005102,4313,N,,pubchem_screening,602330,9606,MMP2,2668,FC1=CC=C(CN2C(=O)C(=NC2=O)CC=3N(C4=CC=CC=C4)C=CC3)C=C1
RNEFQCOMFYJEGS-UHFFFAOYNA-N,23723614,4313,N,,pubchem_screening,602330,9606,MMP2,2668,O=C(N1CC(N2CCN(CC2)C3=CC=C(OC)C=C3)CCC1)CCC(OC)=O
RKWXKADYTDWZIJ-QFKYDOPINA-N,4369084,4313,A,5.52288,pubchem,107190,9606,MMP2,2668,S1C(NC(=O)N[C@@H](CC2=CC=CC=C2)C(=O)NC)=NN=C1S
MMLAOCAVJAJQBK-AWEZNQCLNA-N,CHEMBL493191,4313,A,6.7,chembl20,552206,9606,MMP2,2668,C12(OCCCO1)CN([C@H](C(=O)OC)C2)S(C3=CC=C(C=C3)C)(=O)=O
MMPMIOYHRSNFRM-UHFFFAOYNA-N,CHEMBL1650642,4313,A,5.41,chembl20,715236,9606,MMP2,2668,C=1C(=C(C2=NC=CC=C2C1)O)NS(C3=CC=C(C=C3)C4=CC=CC=C4)(=O)=O
MTFHBXMAOFMWAG-CVHMOXCMNA-N,CHEMBL1957600,4313,A,6.15,chembl20,805641,9606,MMP2,2668,O=S(N1CSC[C@H]1C(O)=NO)(C=2C=CC=C3C2N=CC=C3)=O
MTGFVRLOUBGPDL-PKSOQXRJNA-N,21211451,4313,N,,pubchem_screening,602330,9606,MMP2,2668,ClC1=CN2C(=C(N=C2C=C1)C)C(=O)NN=CC3=C(O)C(OC)=CC=C3
MLRRVANPYWODIV-UHFFFAOYNA-N,3188646,4313,N,,pubchem_screening,602330,9606,MMP2,2668,O(C=1C=CC(C2=NN(N=N2)CC(=O)C=3C=4C(NC3)=CC=CC4)=CC1)CCC
OMKGAAGLEHDNHH-ZUPSLANMNA-N,CHEMBL187079,4313,N,3.82,chembl20,302309,9606,MMP2,2668,N1=C(O[C@H]([C@@H]1CO)C=C)/C=C\C=C\C2=CC=CC=C2
OMZLEXUUDCTYIS-UHFFFAOYNA-N,51359810,4313,N,,pubchem_screening,602330,9606,MMP2,2668,BrC1=CN2C(CC=3C(OC)=CC=CC3)=C(N=C2C(=C1)C)C4=CC(Br)=CC=C4
ONQBWENTOXHISF-BUKGPZPNNA-N,3116123,4313,N,4,pubchem,602361,9606,MMP2,2668,S(CC(=O)NC1=C(OC)C=CC=C1)C=2N=C(N)C(=CC2C#N)C#N
OQFSPTGJLFPDPM-UHFFFAOYNA-N,CHEMBL1650638,4313,N,4.97,chembl20,715236,9606,MMP2,2668,C1=CC(=C2N=CC=CC2=C1NS(C3=CC=C(C=C3)C4=CC=CC=C4)(=O)=O)O
NIMJHEAIMDHTQT-MMRXBHCZNA-N,891770,4313,N,,pubchem_screening,602330,9606,MMP2,2668,O1C(C(=O)NC=2C=CC(C=3NC=4C(N3)=CC=C(C4)C)=CC2)=CC=C1
NIOMTTURIDMTQZ-UYBDAZJANA-N,20899335,4313,N,,pubchem_screening,602330,9606,MMP2,2668,S(O)(CC1=CC=C(C=C1)C)=CC=2OC(=CC2)C(=O)NCC=3SC=CC3
NFDOQZSKGOTXBL-UYBDAZJANA-N,5860995,4313,N,4,pubchem,602361,9606,MMP2,2668,O=C1N(CCC2=CC=CC=C2)C(=O)NC(=O)C1C=NCCCN(C)C
NKAPTSJWRDHAHI-GPQMBLKYNA-N,656043,4313,N,,pubchem_screening,602330,9606,MMP2,2668,O=C1N(C(=O)C=2C1=CC(NC(=O)C)=CC2)C3=CC=C(OC)C=C3
NKGVPGLJZPNUGY-VKAVYKQENA-N,2276112,4313,N,,pubchem_screening,602330,9606,MMP2,2668,O1C(OC(=O)/C(/C1=O)=C\C2=CC=C(N(CC)CC)C=C2)(CCCC)C
NJSIDFBPVWKNNH-LILDFLRNNA-N,CHEMBL52994,4313,A,7.74,chembl20,104538,9606,MMP2,2668,S(N(CC(O)=NO)CC1=CC=C(N(=O)=O)C=C1)(=O)(=O)C2=CC=CC=C2
KXYWMKRIKCLADT-LILDFLRNNA-N,CHEMBL2442878,4313,A,6.26,chembl20,991126,9606,MMP2,2668,O=S(=O)(C1=CC=C(OC=2C=CC(=CC2)OC(NCC)=O)C=C1)CC3SC3
MXOCRJFHQPCTNY-ARPSOOSUNA-N,6974998,4313,N,,pubchem_screening,602330,9606,MMP2,2668,S1/C(=C\C=2N(C=CC2)C)/C(=O)N=C1NC3=C(C=CC=C3)C
MYKCTDWWIWGLHW-NTEUORMPNA-N,1838043,4313,N,4,pubchem,602361,9606,MMP2,2668,O=C(N1CCC=2C1=CC=CC2)/C(=C/C3=CC(O)=C(O)C=C3)/C#N
MWLWLAAVTIGHHA-UHFFFAOYNA-N,16189085,4313,N,,pubchem_screening,602330,9606,MMP2,2668,FC=1C=C(N2N=C(C(CNCC3=CC=CN=C3)=C2)C=4OC(=CC4)C)C=CC1
NRYRHACIQFPOTE-UHFFFAOYNA-N,53299538,4313,N,,pubchem_screening,602330,9606,MMP2,2668,ClC1=CN2C(NCCCC)=C(N=C2C=C1)C=3C=C(OC)C(SCCCCCC)=CC3
NNKGFSWETFSILT-IUXPMGMMNA-N,44202194,4313,N,,pubchem_screening,602330,9606,MMP2,2668,S1C=C(/C=C/2\OC=3C(C2=O)=CC=C(C3)C4=CC=C(OC)N=C4)C=C1
NTLNMMYGZWBNQR-QWOVJGMINA-N,6619033,4313,N,,pubchem_screening,602330,9606,MMP2,2668,S1C(C(=O)NCCCN2CCCCCC2)=CC3=C1C=4C(OC3=O)=CC=CC4
NOENPCOHNDAVLW-UYBDAZJANA-N,CHEMBL146289,4313,A,6.37,chembl20,104556,9606,MMP2,2668,S(N1C(C=2C=CC(=CC2CC1)O)C(O)=NO)(=O)(=O)C=3C=CC=CC3
NOKOBQGXUQIIOX-DHYKFQHDNA-N,2429076,4313,N,,pubchem_screening,602330,9606,MMP2,2668,S=C(NC(=O)C1CCC1)/C=C\2/N(C=3C(C2(C)C)=CC=CC3)C
RKMIHCCXXFCYKN-UHFFFAOYNA-N,CHEMBL256066,4313,A,7.14,chembl20,469150,9606,MMP2,2668,C1(CC=CN(CS(=O)(C=2SC(=CC2)OC3=CC=C(C=C3)OC)=O)C1=O)=O
NWVQDLPVWVSDPK-LDADJPATNA-N,5762833,4313,N,,pubchem_screening,602330,9606,MMP2,2668,S1C=C(N=C1/C(=C/C=2OC(=CC2)C)/C#N)C3=CC=C(CCCC)C=C3
NWVQDLPVWVSDPK-PDGQHHTCNA-N,5332505,4313,N,,pubchem_screening,602330,9606,MMP2,2668,S1C=C(N=C1/C(=C\C=2OC(=CC2)C)/C#N)C3=CC=C(CCCC)C=C3
NXFXYMZBTIUFQN-UHFFFAOYNA-N,1829974,4313,N,4,pubchem,602361,9606,MMP2,2668,S(=O)(=O)(N1CCN(CC1)C=2C(F)=CC=CC2)C3=CC=4OC(=O)N(C4C=C3)C
NPWUBXHYMWVDKN-VEWCPZSHNA-N,CHEMBL2442881,4313,A,6.62,chembl20,991126,9606,MMP2,2668,O=S(=O)(C1=CC=C(OC2=CC=C(C=C2)NC(NC)=O)C=C1)CC3SC3
NZHYOLNTGNGMON-UHFFFAOYNA-N,CHEMBL403412,4313,A,8.19,chembl20,469430,9606,MMP2,2668,N1(C=CC=C(N(S(C=2C=CC(=CC2)OC3=CC=CC=C3)(=O)=O)CC)C1=O)O
NZSVTFGDGVTNKF-QWOVJGMINA-N,632654,4313,N,,pubchem_screening,602330,9606,MMP2,2668,O=C(NC1=CC=C(C=C1)C(OC)=O)CCN2CCN(CC2)C3=CC=CC=C3
NVPIZDSWSHPYGD-PXPUHDKANA-N,CHEMBL2147945,4313,A,5.85,chembl20,850398,9606,MMP2,2668,S(O)(=O)(N=C(CC=1C=CC(=CC1)OCC2=CC=CC=C2)C(=O)O)C
KUELMQAVLKNHFA-QWOVJGMINA-N,CHEMBL1427458,4313,N,4.3,chembl20,754262,9606,MMP2,2668,O(C=1C=CC(C(=O)NCC2=CC=NC=C2)=CC1)C3=CC=C(C=C3)C
KVFQQUDPUDVEJP-CIQPWKQTNA-N,9551753,4313,N,4,pubchem,602361,9606,MMP2,2668,O1C=2C(N=C1/N=C(/NC(=O)C3=C(OC)C=CC=C3)\N)=CC=CC2
KGLXOHXLIZALSS-CPNJWEJPNA-N,5346942,4313,N,,pubchem_screening,602330,9606,MMP2,2668,O=N(=O)C1=CC=C(N/N=C(/C=2C=CC(N3N=NC=C3C)=CC2)\C)C=C1
OUZNLTMTXMVQLL-DZQCGVKKNA-N,860123,4313,N,4,pubchem,602361,9606,MMP2,2668,S(C=1N(C2=CC(OC)=CC=C2)C(=O)C3=C(N1)C=CC=C3)CC(=O)N
OVLHHZKMWPBWGJ-QWOVJGMINA-N,1509346,4313,N,,pubchem_screening,602330,9606,MMP2,2668,S1C=2C(N(C3=CC=CC=C3)C1=S)=NC(=NC2O)C4=CC=5OCOC5C=C4
OWABXZDBNZGBHE-MPIMZMORNA-N,6398898,4313,N,,pubchem_screening,602330,9606,MMP2,2668,S(C1=NC2=NC=3C(C2=NN1)=CC(F)=CC3)CC(OCC4=CC=CC=C4)=O
LICICFGYOWUDIY-RHMIZNBANA-N,1916528,4313,N,,pubchem_screening,602330,9606,MMP2,2668,O=C\1N(C2=CC=CC=C2)C(=O)NC(=O)/C1=C\C=C\C=3OC=CC3
LMKPNKJTYNXTTF-PKSOQXRJNA-N,6467214,4313,N,,pubchem_screening,602330,9606,MMP2,2668,O=C(N1CCCC1)C2=CC=C(NC(=O)CC=3C(=CC=CC3)C)C=C2
LQGOTVNDIDVEAX-LILDFLRNNA-N,3242484,4313,N,,pubchem_screening,602330,9606,MMP2,2668,S(=O)(=O)(N1C(CCCC1)C(=O)NCC=2OC=CC2)C3=CC=C(F)C=C3
FWECVAAARPJXSH-UHFFFAOYNA-N,CHEMBL2442892,4313,A,6.32,chembl20,991126,9606,MMP2,2668,O=S(=O)(C1=CC=C(OC=2C=CC(=CC2)OC(OC(C)C)=O)C=C1)CC3SC3
LNTXOXYPBIGGHW-LQFNOIFHNA-N,1392072,4313,N,,pubchem_screening,602330,9606,MMP2,2668,ClC1=CC=2C(=C(SC(=S)N3CCOCC3)C(O)=NC2C=C1)C4=CC=CC=C4
LMOXFKDLNQLUFA-VEWCPZSHNA-N,3244803,4313,N,,pubchem_screening,602330,9606,MMP2,2668,S1C2=C(N(C(=O)C1)C)C=C(NC(=O)NC3=NC=CC(=C3)C)C=C2
KTTGDCQTQWQTSC-MBDNEWHENA-N,2190555,4313,N,4,pubchem,602361,9606,MMP2,2668,S1/C(=C/C2=C(N(C(=C2)C)CC)C)/C(=O)N(CC(=O)O)C1=S
