Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL2442883,,0,406.53,0,3.9,6c,CCCNC(=O)Nc1ccc(Oc2ccc(S(=O)(=O)CC3CS3)cc2)cc1,Ratio Ki,'=',20,,,,,,,,,,0,CHEMBL2445791,Selectivity ratio of Ki for human recombinant MMP-8 catalytic domain to Ki for human recombinant MMP-2,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL2440018,1,Scientific Literature,J. Med. Chem.,2013,None,
CHEMBL2442879,,0,407.51,0,3.87,5c,CCCNC(=O)Oc1ccc(Oc2ccc(S(=O)(=O)CC3CS3)cc2)cc1,Ki,,,,,,Not Determined,,,,,,0,CHEMBL2445794,Inhibition of human recombinant MMP-8 catalytic domain using McaKPLGL9(Dpa)AR-NH2 as substrate by fluorescence spectrophotometric analysis,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL2440018,1,Scientific Literature,J. Med. Chem.,2013,None,
CHEMBL2311770,,0,1123.41,None,None,12,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N3CCCN(C4(c5ccc(Oc6ccccc6)cc5)C(=O)NC(=O)NC4=O)CC3)CC2)C(=O)N1,IC50,'=',162,nM,6.79,,,UO_0000065,6.04,None,None,None,0,CHEMBL2318963,Inhibition of human recombinant MMP-8 after 45 mins by fluorogenic assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL2311366,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2013,None,
CHEMBL2311765,,0,941.05,2,4.89,7,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)CCCCCCCC(=O)N3CCCN(C4(c5ccc(Oc6ccccc6)cc5)C(=O)NC(=O)NC4=O)CC3)CC2)C(=O)N1,IC50,'=',98,nM,7.01,,,UO_0000065,7.45,0.14,2.12,3.24,0,CHEMBL2318963,Inhibition of human recombinant MMP-8 after 45 mins by fluorogenic assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL2311366,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2013,None,
CHEMBL335118,,0,449.53,0,3.31,86,O=C(O)C(=O)C1Cc2ccccc2CN1S(=O)(=O)CCc1ccc(-c2ccccc2)cc1,IC50,'=',20,nM,7.7,,,UO_0000065,17.13,0.33,4.39,8.39,0,CHEMBL711316,"Inhibitory concentration against human matrix metalloprotease-8 (human neutrophil collagenase	 MMP-8)",B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1132460,1,Scientific Literature,J. Med. Chem.,1999,None,
CHEMBL2440581,,0,285.1,0,0.88,2,O=P(O)(O)C(Nc1ccc(F)cc1)P(=O)(O)O,IC50,'>',100000,nM,,,,UO_0000065,,,,,0,CHEMBL2444633,Inhibition of MMP8 catalytic domain (unknown origin) using Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2 as substrate incubated for 30 mins prior to substrate addition measured after 2 to 4 hrs by fluorometric assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL2439950,1,Scientific Literature,Bioorg. Med. Chem.,2013,None,
CHEMBL409536,,0,392.44,0,2.93,31,O=C(OCc1ccccc1)c1cn2c(=O)n(Cc3ccccc3)c(=O)cc2s1,IC50,'>',30000,nM,,,,UO_0000065,,,,,0,CHEMBL3384475,Inhibition of MMP8 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3352020,1,Scientific Literature,J. Med. Chem.,2014,None,
CHEMBL1223562,,0,545.52,1,2.96,34,CNC(=O)[C@@H](NC(=O)c1ccc(-c2cccc(CNC(=O)c3ccnc(C(F)(F)F)n3)c2)o1)C1CCOCC1,Ratio IC50,'>',11000,,,,,,,,,,0,CHEMBL1228234,Selectivity ratio of IC50 for MMP8 to IC50 for MMP13,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1221301,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL1223491,,0,518.49,1,2.91,31,CNC(=O)[C@@H](NC(=O)c1ccc(-c2cccc(CNC(=O)c3cccc(C(F)(F)F)n3)c2)o1)C(C)(C)O,Ratio IC50,'>',810,,,,,,,,,,0,CHEMBL1228234,Selectivity ratio of IC50 for MMP8 to IC50 for MMP13,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1221301,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL1223423,,0,500.48,1,3.54,29,CNC(=O)[C@@H](NC(=O)c1ccc(-c2cccc(CNC(=O)c3cccc(C(F)(F)F)n3)c2)o1)C1CC1,Ratio IC50,'>',700,,,,,,,,,,0,CHEMBL1228234,Selectivity ratio of IC50 for MMP8 to IC50 for MMP13,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1221301,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL1223199,,0,491.59,0,3.34,14,CNC(=O)[C@H](NC(=O)c1ccc(-c2cccc(CNC(=O)c3cc(C)n(C)n3)c2)o1)C1CCCCC1,Ratio IC50,'>',280,,,,,,,,,,0,CHEMBL1228234,Selectivity ratio of IC50 for MMP8 to IC50 for MMP13,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1221301,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL1223059,,0,477.56,0,4.2,9,CNC(=O)[C@H](NC(=O)c1ccc(-c2cccc(CNC(=O)c3ccc(C)o3)c2)o1)C1CCCCC1,Ratio IC50,'>',1900,,,,,,,,,,0,CHEMBL1228234,Selectivity ratio of IC50 for MMP8 to IC50 for MMP13,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1221301,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL1222989,,0,411.5,0,3.01,5,CNC(=O)[C@H](NC(=O)c1ccc(-c2cccc(CNC(C)=O)c2)o1)C1CCCCC1,Ratio IC50,'>',7,,,,,,,,,,0,CHEMBL1228234,Selectivity ratio of IC50 for MMP8 to IC50 for MMP13,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1221301,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010,None,
CHEMBL452082,,0,350.42,0,0.56,1b,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](CC(C)C)NC(=O)NO,IC50,'=',150000,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL1007241,Inhibition of human recombinant MMP8,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1156676,1,Scientific Literature,Eur. J. Med. Chem.,2008,None,
CHEMBL234735,,0,546.63,1,0.86,6b,NS(=O)(=O)c1ccc(CCNC(=O)CN(CC(=O)NO)S(=O)(=O)c2ccc(-c3ccccc3)cc2)cc1,IC50,'=',35,nM,7.46,,,UO_0000065,13.64,0.28,6.6,4.24,0,CHEMBL1010050,Inhibition of MMP8,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1151743,1,Scientific Literature,J. Med. Chem.,2008,None,
CHEMBL234530,,0,562.63,1,0.98,6c,NS(=O)(=O)c1ccc(CCNC(=O)CN(CC(=O)NO)S(=O)(=O)c2ccc(Oc3ccccc3)cc2)cc1,IC50,'=',0.74,nM,9.13,,,UO_0000065,16.23,0.33,8.15,4.93,0,CHEMBL1010050,Inhibition of MMP8,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1151743,1,Scientific Literature,J. Med. Chem.,2008,None,
CHEMBL471537,,0,604.71,1,2.01,7,CC(C)[C@H](C(=O)NO)N(CC(=O)NCCc1ccc(S(N)(=O)=O)cc1)S(=O)(=O)c1ccc(Oc2ccccc2)cc1,IC50,'=',0.29,nM,9.54,,,UO_0000065,15.77,0.32,7.53,5.15,0,CHEMBL1010050,Inhibition of MMP8,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1151743,1,Scientific Literature,J. Med. Chem.,2008,None,
CHEMBL563679,,0,466.56,0,4.36,4e,CC(C)ON(CC(=O)NO)S(=O)(=O)c1ccc(/C=C/c2ccc(-c3ccccc3)cc2)cc1,IC50,'=',3600,nM,5.44,,,UO_0000065,11.67,0.23,1.08,5.67,0,CHEMBL812785,Inhibition of MMP8,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1158483,1,Scientific Literature,J. Med. Chem.,2009,None,
CHEMBL343326,,0,471.56,0,2.3,41,O=C(NCc1csc(S(=O)(=O)N2Cc3ccccc3CC2C(=O)NO)c1)c1ccccc1,Selectivity,'=',0.88,,,,,,,,,,0,CHEMBL851514,Affinity ratio of IC50 of MMP-8 to IC50 of MMP-3,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1132460,1,Scientific Literature,J. Med. Chem.,1999,None,
CHEMBL140863,,0,448.5,0,0.6,43,COc1ccc(S(=O)(=O)N2Cc3cc(NC(=O)[C@H](C)N)ccc3CC2C(=O)NO)cc1,Selectivity,'=',0.78,,,,,,,,,,0,CHEMBL851514,Affinity ratio of IC50 of MMP-8 to IC50 of MMP-3,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1132460,1,Scientific Literature,J. Med. Chem.,1999,None,
CHEMBL141038,,0,489.47,0,4.14,89,O=C(O)C(=O)C1Cc2ccccc2CN1S(=O)(=O)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1,Selectivity,'=',1.3,,,,,,,,,,0,CHEMBL851514,Affinity ratio of IC50 of MMP-8 to IC50 of MMP-3,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1132460,1,Scientific Literature,J. Med. Chem.,1999,None,
CHEMBL140305,,0,426.47,0,1.16,28,COC(=O)c1csc(S(=O)(=O)N2Cc3ccccc3CC2C(=O)NO)c1OC,IC50,'=',80,nM,7.1,,,UO_0000065,16.64,0.35,5.94,5.81,0,CHEMBL711316,"Inhibitory concentration against human matrix metalloprotease-8 (human neutrophil collagenase	 MMP-8)",B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1132460,1,Scientific Literature,J. Med. Chem.,1999,None,
CHEMBL140888,,0,500.92,1,3.68,58,O=C(O)C(=O)C1Cc2ccc([N+](=O)[O-])cc2CN1S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1,Selectivity,'=',1.3,,,,,,,,,,0,CHEMBL851514,Affinity ratio of IC50 of MMP-8 to IC50 of MMP-3,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1132460,1,Scientific Literature,J. Med. Chem.,1999,None,
CHEMBL2311771,,0,918.96,2,4.09,13,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)c3ccc(C(=O)N4CCCN(C5(c6ccc(Oc7ccccc7)cc6)C(=O)NC(=O)NC5=O)CC4)cc3)CC2)C(=O)N1,IC50,'=',46,nM,7.34,,,UO_0000065,7.98,0.15,3.25,3.4,0,CHEMBL2318963,Inhibition of human recombinant MMP-8 after 45 mins by fluorogenic assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL2311366,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2013,None,
CHEMBL2311774,,0,870.92,2,2.94,2,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)CCC(=O)N3CCCN(C4(c5ccc(Oc6ccccc6)cc5)C(=O)NC(=O)NC4=O)CC3)CC2)C(=O)N1,IC50,'=',44,nM,7.36,,,UO_0000065,8.45,0.16,4.42,3.4,0,CHEMBL2318963,Inhibition of human recombinant MMP-8 after 45 mins by fluorogenic assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL2311366,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2013,None,
CHEMBL12850,DEHYDROABIETIC ACID,0,300.44,0,4.9,DHAA,CC(C)c1ccc2c(c1)CC[C@@H]1[C@]2(C)CCC[C@@]1(C)C(=O)O,IC50,,,,,,Not Active,,,,,,0,CHEMBL4193096,Inhibition of recombinant human MMP8 (Phe21 to Gly467 residues) expressed in mouse myeloma cells using Mca-Pro-LeuGly-Leu-Dpa-Ala-Arg-NH2 as substrate preincubated for 30 mins followed by substrate addition by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4190296,1,Scientific Literature,Eur J Med Chem,2017,None,
CHEMBL568642,,0,462.55,0,4.05,25,CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(OCc3cccc(C)n3)cn2)o1)C1CCCCC1,Ratio IC50,'>',500,,,,,,,,,,0,CHEMBL1049762,"Selectivity index	 ratio of IC50 for human MMP8 to IC50 for human MMP13",B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1155996,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2009,None,
CHEMBL1957606,,0,446.89,0,1.38,10k,O=C(NO)[C@@H]1CS(=O)(=O)CN1S(=O)(=O)c1ccc(Oc2ccc(Cl)cc2)cc1,IC50,'=',4,nM,8.4,,,UO_0000065,18.79,0.41,7.02,6.46,0,CHEMBL1960479,Inhibition of MMP8 catalytic domain using Mca-Pro-Leu-Gly-Leu-Dpa-Ala-Arg-NH2 as substrate preincubated for 1 hr prior substrate addition measured after 30 mins by spectrofluorimetry,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1955780,1,Scientific Literature,Bioorg. Med. Chem.,2012,None,
CHEMBL475540,,0,363.39,0,1.95,4,O=C(O)CCC(NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,IC50,'=',1024,nM,5.99,,,UO_0000065,16.48,0.33,4.04,4.96,0,CHEMBL940661,Inhibition of human recombinant MMP8 by fluorogenic substrate assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1140994,1,Scientific Literature,Bioorg. Med. Chem.,2009,None,
CHEMBL2425942,,0,461.49,0,1.32,20a,CC(C)[C@H](C(=O)NO)N(Cc1cn(CCF)nn1)S(=O)(=O)c1ccc(OCCF)cc1,IC50,'=',2,nM,8.7,,,UO_0000065,18.85,0.38,7.38,6.87,0,CHEMBL2429273,"Inhibition of MMP-8 (unknown origin) using 7-methoxycoumarin-4-yl)acetyl-Pro-Leu-Gly-Leu-(3-(2	4-dinitrophenyl)-L-2	3-diamino-propionyl)Ala-Arg-NH2 as substrate preincubated for 30 mins followed by substrate addition by fluorescence assay",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL2424572,1,Scientific Literature,J. Med. Chem.,2013,None,
CHEMBL2425941,,0,373.41,0,1.08,19,CC(C)[C@H](C(=O)NO)N(CC#N)S(=O)(=O)c1ccc(OCCF)cc1,IC50,'=',0.3,nM,9.52,,,UO_0000065,25.5,0.52,8.44,7.95,0,CHEMBL2429273,"Inhibition of MMP-8 (unknown origin) using 7-methoxycoumarin-4-yl)acetyl-Pro-Leu-Gly-Leu-(3-(2	4-dinitrophenyl)-L-2	3-diamino-propionyl)Ala-Arg-NH2 as substrate preincubated for 30 mins followed by substrate addition by fluorescence assay",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL2424572,1,Scientific Literature,J. Med. Chem.,2013,None,
CHEMBL2425938,,0,596.66,1,2.78,14c,CC(C)[C@H](C(=O)NO)N(CCn1cc(CCCCOc2cccnc2F)nn1)S(=O)(=O)c1ccc(OCCF)cc1,IC50,'=',0.05,nM,10.3,,,UO_0000065,17.26,0.34,7.52,6.92,0,CHEMBL2429273,"Inhibition of MMP-8 (unknown origin) using 7-methoxycoumarin-4-yl)acetyl-Pro-Leu-Gly-Leu-(3-(2	4-dinitrophenyl)-L-2	3-diamino-propionyl)Ala-Arg-NH2 as substrate preincubated for 30 mins followed by substrate addition by fluorescence assay",B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL2424572,1,Scientific Literature,J. Med. Chem.,2013,None,
CHEMBL473326,,0,292.79,0,3.62,1,Oc1nc(SCc2ccc(Cl)cc2)nc2c1CCC2,Activity,,,,,,Not Active,,,,,,0,CHEMBL940650,Inhibition of human recombinant MMP8 at 200 uM by HxBPyne probe-based competitive activity based protein profiling assay in presence of 5 uM HxBpane competitor,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1140994,1,Scientific Literature,Bioorg. Med. Chem.,2009,None,
CHEMBL473327,,0,416.57,0,2.93,C,CCN1C(=O)/C(=C2/Sc3ccccc3N2CCCS(=O)(=O)O)SC1=S,Activity,'=',100,%,,,,UO_0000187,,,,,0,CHEMBL963569,Inhibition recombinant MMP8 expressed in CHO-K1 cells at 100 uM,B,BAO_0000219,cell-based format,None,None,None,CHO-K1,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1140992,1,Scientific Literature,Bioorg. Med. Chem.,2009,CHEMBL3307512,
CHEMBL430943,,0,361.42,0,0.89,32,O=C(NO)[C@H]1Cc2ccccc2CN1S(=O)(=O)CCc1ccncc1,IC50,'=',30,nM,7.52,,,UO_0000065,20.81,0.41,6.63,7.55,0,CHEMBL717812,"Inhibition of human neutrophil collagenase [Matrix Metalloprotease-8	 MMP-8]",B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1132223,1,Scientific Literature,J. Med. Chem.,1999,None,
CHEMBL433455,,0,439.46,0,3.26,75,O=C(O)C(=O)[C@@H]1Cc2ccccc2CN1S(=O)(=O)c1ccc(-c2ccc(F)cc2)cc1,IC50,'=',4000,nM,5.4,,,UO_0000065,12.28,0.24,2.14,5.88,1,CHEMBL717812,"Inhibition of human neutrophil collagenase [Matrix Metalloprotease-8	 MMP-8]",B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1132223,1,Scientific Literature,J. Med. Chem.,1999,None,
CHEMBL291965,,0,391.4,0,1.17,66,COc1ccc(S(=O)(=O)N2Cc3cc(O)ccc3C[C@@H]2C(=O)C(=O)O)cc1,IC50,'=',3000,nM,5.52,,,UO_0000065,14.11,0.28,4.35,4.56,0,CHEMBL717812,"Inhibition of human neutrophil collagenase [Matrix Metalloprotease-8	 MMP-8]",B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1132223,1,Scientific Literature,J. Med. Chem.,1999,None,
CHEMBL1796296,,0,453.54,0,3.61,23,O=C(NCc1ccncc1)c1ccc(Oc2ccc(C#CC3(O)CN4CCC3CC4)cc2)cc1,Ratio,'>',230,,,,,,,,,,0,CHEMBL1798877,Selectivity ratio MMP8 to human recombinant MMP13,B,BAO_0000019,assay format,None,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1795206,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2011,None,
CHEMBL418442,,0,351.4,0,2.88,17d-(S),CC(C)[C@H](NS(=O)(=O)c1ccc(-c2ccc(F)cc2)cc1)C(=O)O,IC50,,,,,,Not Determined,,,,,,0,CHEMBL918800,Inhibition of MMP8,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1144553,1,Scientific Literature,Bioorg. Med. Chem.,2007,None,
CHEMBL296196,,0,367.85,0,3.39,17e-(S),CC(C)[C@H](NS(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1)C(=O)O,IC50,,,,,,Not Determined,,,,,,0,CHEMBL918800,Inhibition of MMP8,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1144553,1,Scientific Literature,Bioorg. Med. Chem.,2007,None,
CHEMBL291758,,0,401.44,0,1.8,2,COc1ccc(S(=O)(=O)N2Cc3[nH]c4ccccc4c3C[C@@H]2C(=O)NO)cc1,IC50,'=',3,nM,8.52,,,UO_0000065,21.23,0.42,6.72,7.63,1,CHEMBL717812,"Inhibition of human neutrophil collagenase [Matrix Metalloprotease-8	 MMP-8]",B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1132223,1,Scientific Literature,J. Med. Chem.,1999,None,
CHEMBL398602,,0,457.35,0,3.15,5l,COc1ccc(S(=O)(=O)N(Cc2ccc(Br)nc2)[C@@H](C(=O)O)C(C)C)cc1,IC50,'=',6760,nM,5.17,,,UO_0000065,11.3,0.26,2.02,5.34,0,CHEMBL901569,Inhibition of MMP8,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1138259,1,Scientific Literature,J. Med. Chem.,2007,None,
CHEMBL392974,,0,457.35,0,3.15,5j,COc1ccc(S(=O)(=O)N(Cc2cccnc2Br)[C@@H](C(=O)O)C(C)C)cc1,IC50,'=',7480,nM,5.13,,,UO_0000065,11.21,0.26,1.98,5.3,0,CHEMBL901569,Inhibition of MMP8,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1138259,1,Scientific Literature,J. Med. Chem.,2007,None,
CHEMBL392571,,0,425.48,0,2.15,1j,CC(C)[C@H](C(=O)NO)N(Cc1cccnc1)S(=O)(=O)c1ccc(OCCF)cc1,IC50,'=',2,nM,8.7,,,UO_0000065,20.45,0.41,6.55,7.99,0,CHEMBL901569,Inhibition of MMP8,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1138259,1,Scientific Literature,J. Med. Chem.,2007,None,
CHEMBL392308,,0,532.4,1,3.22,1h,CC(C)[C@H](C(=O)NO)N(Cc1ccccc1)S(=O)(=O)c1ccc(OCCI)cc1,IC50,'=',3,nM,8.52,,,UO_0000065,16.01,0.4,5.3,8.88,0,CHEMBL901569,Inhibition of MMP8,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1138259,1,Scientific Literature,J. Med. Chem.,2007,None,
CHEMBL393829,,0,365.43,0,3.13,5a,CC(C)[C@H](C(=O)O)N(Cc1ccccc1)S(=O)(=O)c1ccc(F)cc1,IC50,'=',754,nM,6.12,,,UO_0000065,16.75,0.33,2.99,8.2,0,CHEMBL901569,Inhibition of MMP8,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1138259,1,Scientific Literature,J. Med. Chem.,2007,None,
CHEMBL578574,,0,465.55,0,3.39,29,CNC(=O)[C@@H](NC(=O)c1ccc(-c2ccc(OCc3cc(C)n(C)n3)cn2)o1)C1CCCCC1,Ratio IC50,'>',500,,,,,,,,,,0,CHEMBL1049762,"Selectivity index	 ratio of IC50 for human MMP8 to IC50 for human MMP13",B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL612545,Unchecked,,UNCHECKED,CHEMBL1155996,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2009,None,
CHEMBL115189,,0,331.41,0,-0.21,128 (Marimisant),CNC(=O)C(NC(=O)[C@H](CC(C)C)[C@H](O)C(=O)NO)C(C)(C)C,IC50,'=',2,nM,8.7,,,UO_0000065,26.25,0.52,8.91,6.81,0,CHEMBL717808,Inhibition of matrix metalloprotease-8 (MMP-8).,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1133572,1,Scientific Literature,J. Med. Chem.,2000,None,
CHEMBL95483,,0,272.35,0,0.53,2,CC(C)C[C@@H](C(=O)N1CCCCC1)[C@H](O)C(=O)NO,IC50,'=',1000,nM,6,,,UO_0000065,22.03,0.43,5.47,6.68,0,CHEMBL710485,Inhibition of HNC MMP-8,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL4588,Matrix metalloproteinase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1132007,1,Scientific Literature,Bioorg. Med. Chem. Lett.,1999,None,
